bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,123.1281,26481,124.3978,9.8934,8.1634,-5.5891,12.6737,0.4834,0,1.4941,0,32,148.4477,7.487374e-02
100,150,26.8719,41649,151.5452,7.9603,3.7928,-6.9986,12.5568,0.4834,0,1.4941,0,32,29.1568,8.029762e-02
200,250,11.3106,41100,167.2021,6.6620,1.4757,-6.4965,13.6008,0.4834,0,1.4941,0,32,11.3389,1.355159e-02
300,350,7.6523,38902,158.1305,7.7666,2.8930,-7.2077,12.2010,0.4834,0,1.4941,0,32,9.3430,2.933250e-02
400,450,5.7658,36650,200.2755,7.2349,-2.5071,-6.7866,11.1398,0.4834,0,1.4941,0,32,7.4059,1.264957e-02
500,550,2.7695,31759,186.6911,10.4556,-1.2183,-10.3843,13.6735,0.4834,0,1.4941,0,32,5.0469,2.180060e-02
600,650,0.9097,22766,152.5854,13.4678,6.2009,-11.9554,11.7042,0.4834,0,1.4941,0,32,13.5615,7.516340e-02
700,750,0.9088,22493,151.4558,13.2473,6.3300,-11.6371,12.6480,0.4834,0,1.4941,0,32,4.8335,2.455065e-02
800,850,1.5609,21561,153.5539,13.1768,5.8684,-11.7979,12.3958,0.4834,0,1.4941,0,32,2.0926,2.575758e-02
900,950,1.5004,21518,151.5477,12.1437,5.7856,-10.6769,12.7977,0.4834,0,1.4941,0,32,4.0623,4.364478e-02
1000,1050,0.8035,21499,140.7644,9.4084,5.9509,-7.2873,13.7478,0.4834,0,1.4941,0,32,13.0778,5.244108e-02
1100,1150,0.7381,21536,131.8090,5.5808,4.1597,-3.7204,11.6710,0.4834,0,1.4941,0,32,1.2287,1.363636e-02
1200,1250,0.6343,21564,123.1570,6.0657,5.0781,-3.3176,11.5949,0.4834,0,1.4941,0,32,0.8190,5.639731e-03
1300,1350,0.6405,20719,125.4649,10.0652,8.1978,-5.8399,13.1176,0.4834,0,1.4941,0,32,1.4431,1.944444e-02
1400,1450,0.4612,17475,117.1095,9.9035,8.8155,-4.5129,11.7680,0.4834,0,1.4941,0,32,0.7077,9.668803e-03
1500,1550,0.1759,14004,113.5424,8.9802,8.2328,-3.5869,11.9313,0.4834,0,1.4941,0,32,0.2201,5.694444e-03
1600,1650,0.1711,13378,108.3644,8.1708,7.7547,-2.5743,13.7379,0.4834,0,1.4941,0,32,0.1881,2.923977e-03
1700,1750,0.2141,14104,100.4929,6.9185,6.8028,-1.2599,12.8325,0.4834,0,1.4941,0,32,0.2141,0
1800,1850,0.1170,13405,97.1658,6.7264,6.6738,-0.8390,15.2046,0.4834,0,1.4941,0,32,0.1179,3.654971e-04
1900,1950,0.0873,13451,92.5562,6.7338,6.7271,-0.3003,15.1666,0.4834,0,1.4941,0,32,0.0873,0
2000,2050,0.1506,13425,91.8974,6.6907,6.6870,-0.2215,16.7016,0.4834,0,1.4941,0,32,0.1513,6.578947e-04
2100,2150,0.1248,13362,94.0937,6.3226,6.3064,-0.4514,14.6908,0.4834,0,1.4941,0,32,0.1248,0
2200,2250,0.1803,13391,88.8619,6.0458,6.0446,0.1201,16.7857,0.4834,0,1.4941,0,32,0.1803,0
2300,2350,0.1559,9938,84.1587,6.1278,6.0960,0.6236,9.4887,0.4834,0,1.4941,0,32,0.1559,0
2400,2450,0.1937,7861,82.6902,6.0426,5.9935,0.7688,14.4955,0.4834,0,1.4941,0,32,0.1937,0
2500,2550,0.1088,7813,85.9837,6.0330,6.0182,0.4226,14.3957,0.4834,0,1.4941,0,32,0.1088,0
2600,2650,0.1072,7780,89.9606,5.7819,5.7819,0.0040,10.5350,0.4834,0,1.4941,0,32,0.1072,0
2700,2750,0.0992,7843,86.7520,5.6513,5.6422,0.3202,15.6891,0.4834,0,1.4941,0,32,0.1002,1.388889e-03
2800,2850,0.0888,7856,91.6050,5.6193,5.6171,-0.1574,14.8469,0.4834,0,1.4941,0,32,0.0926,8.838384e-04
2900,2950,0.1017,7110,99.7326,5.7670,5.6840,-0.9749,17.0238,0.4834,0,1.4941,0,32,0.1021,2.777778e-04
