bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,171.6790,26416,215.4501,2.8098,-1.6297,-2.2889,9.9015,0.4834,0,1.4941,0,32,171.6790,0
100,150,76.9433,41592,275.5096,1.2664,-1.2606,0.1216,10.1472,0.4834,0,1.4941,0,32,76.9433,0
200,250,30.6620,40970,351.7451,2.8695,-0.4120,2.8398,10.0026,0.4834,0,1.4941,0,32,30.6620,0
300,350,8.1542,38935,8.8281,2.9626,0.4547,2.9275,11.3410,0.4834,0,1.4941,0,32,8.1544,4.145937e-04
400,450,6.4569,36701,331.1955,1.3648,-0.6576,1.1960,10.6220,0.4834,0,1.4941,0,32,6.4580,3.589744e-03
500,550,2.3469,31770,0.3542,5.0899,0.0315,5.0898,8.7220,0.4834,0,1.4941,0,32,2.3483,4.092262e-03
600,650,4.8910,22759,3.9293,11.7172,0.8029,11.6897,13.2478,0.4834,0,1.4941,0,32,4.8932,5.923203e-03
700,750,4.3339,22439,359.4900,23.9840,-0.2135,23.9830,16.2982,0.4834,0,1.4941,0,32,31.0674,3.623366e-02
800,850,23.7985,21540,3.9335,30.2885,2.0778,30.2172,12.7355,0.4834,0,1.4941,0,32,23.8532,1.258418e-02
900,950,14.4222,21670,2.1387,31.7388,1.1845,31.7167,12.1601,0.4834,0,1.4941,0,32,14.7965,5.303030e-03
1000,1050,1.3920,21543,359.2988,24.1748,-0.2959,24.1730,15.1258,0.4834,0,1.4941,0,32,1.4001,1.262626e-03
1100,1150,0.3258,21553,355.7459,18.7380,-1.3900,18.6864,11.6879,0.4834,0,1.4941,0,32,0.3258,0
1200,1250,0.6234,21516,350.8220,15.2790,-2.4370,15.0833,14.6751,0.4834,0,1.4941,0,32,0.6234,0
1300,1350,0.6194,20769,348.2996,13.7316,-2.7847,13.4462,13.4884,0.4834,0,1.4941,0,32,0.6194,5.208333e-04
1400,1450,0.1322,17459,347.3786,13.0315,-2.8475,12.7166,15.9251,0.4834,0,1.4941,0,32,0.1341,1.869658e-03
1500,1550,3.3264,14047,346.1528,12.5644,-3.0071,12.1993,16.8548,0.4834,0,1.4941,0,32,3.3275,2.430556e-03
1600,1650,0.1188,13389,346.1753,11.9614,-2.8582,11.6149,18.6520,0.4834,0,1.4941,0,32,0.1188,0
1700,1750,0.2633,14087,346.0117,11.4158,-2.7595,11.0773,17.0093,0.4834,0,1.4941,0,32,0.2664,5.555556e-04
1800,1850,0.0881,13391,343.7572,11.0121,-3.0802,10.5726,19.6886,0.4834,0,1.4941,0,32,0.0881,0
1900,1950,0.3345,13386,339.2522,10.6979,-3.7898,10.0041,15.7217,0.4834,0,1.4941,0,32,0.3345,0
2000,2050,0.1483,13372,334.7470,10.3239,-4.4043,9.3372,13.3998,0.4834,0,1.4941,0,32,0.1483,0
2100,2150,0.1372,13372,329.2380,10.3500,-5.2938,8.8938,11.9962,0.4834,0,1.4941,0,32,0.1372,0
2200,2250,0.0980,13416,328.5253,10.6778,-5.5751,9.1068,17.4532,0.4834,0,1.4941,0,32,0.0980,0
2300,2350,0.2698,9934,328.7182,11.0322,-5.7284,9.4284,14.2074,0.4834,0,1.4941,0,32,0.2698,0
2400,2450,0.5543,7865,329.4804,11.3143,-5.7458,9.7468,15.5318,0.4834,0,1.4941,0,32,0.5543,0
2500,2550,0.1273,7863,329.6426,11.2976,-5.7097,9.7486,14.7216,0.4834,0,1.4941,0,32,0.1273,0
2600,2650,0.1712,7755,329.3288,11.4121,-5.8215,9.8157,16.1771,0.4834,0,1.4941,0,32,0.1712,0
2700,2750,0.1527,7838,329.4009,11.5956,-5.9025,9.9809,17.3682,0.4834,0,1.4941,0,32,0.1527,0
2800,2850,0.1415,7871,328.7037,11.7492,-6.1033,10.0396,13.5101,0.4834,0,1.4941,0,32,0.1415,0
2900,2950,0.1264,7084,328.9485,11.7132,-6.0417,10.0347,15.4025,0.4834,0,1.4941,0,32,0.1264,0
