bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,103.2128,26280,355.3665,3.4009,-0.2747,3.3897,10.1118,0.4834,0,1.4941,0,32,103.2128,0
100,150,101.3676,41481,318.5916,4.5726,-3.0244,3.4295,10.6046,0.4834,0,1.4941,0,32,102.3139,9.484127e-03
200,250,38.2799,41035,1.0313,5.6893,0.1024,5.6884,9.6534,0.4834,0,1.4941,0,32,38.2895,3.650794e-03
300,350,23.7012,38960,325.7405,6.6961,-3.7695,5.5343,10.1445,0.4834,0,1.4941,0,32,23.7020,3.917910e-03
400,450,16.4252,36720,306.4523,6.5387,-5.2595,3.8850,10.6073,0.4834,0,1.4941,0,32,16.4309,6.196581e-03
500,550,4.6367,31803,315.6197,4.8281,-3.3768,3.4507,11.5576,0.4834,0,1.4941,0,32,4.6369,1.934524e-03
600,650,1.1750,22786,324.0408,6.5384,-3.8394,5.2924,11.2262,0.4834,0,1.4941,0,32,2.0420,6.781046e-03
700,750,3.3644,22508,333.2185,6.7886,-3.0589,6.0604,12.6662,0.4834,0,1.4941,0,32,4.3454,9.599673e-03
800,850,0.7943,21560,340.6504,6.5445,-2.1684,6.1749,15.9466,0.4834,0,1.4941,0,32,0.7943,2.735690e-03
900,950,0.5633,21502,353.3990,5.7856,-0.6651,5.7473,11.9778,0.4834,0,1.4941,0,32,0.5633,2.525253e-04
1000,1050,3.5856,21533,350.6731,5.7465,-0.9313,5.6706,15.0029,0.4834,0,1.4941,0,32,3.5856,3.787879e-04
1100,1150,0.3276,21576,1.1282,6.0443,0.1190,6.0431,11.6324,0.4834,0,1.4941,0,32,0.3405,7.575758e-04
1200,1250,0.1504,21576,13.3657,6.0165,1.3908,5.8535,11.9060,0.4834,0,1.4941,0,32,0.2395,9.680135e-04
1300,1350,0.4037,20764,24.6662,6.2373,2.6030,5.6682,12.2638,0.4834,0,1.4941,0,32,0.5101,2.387153e-03
1400,1450,0.2199,17458,26.6880,6.9595,3.1257,6.2181,13.8874,0.4834,0,1.4941,0,32,0.2201,2.083333e-03
1500,1550,0.2076,14021,29.0583,7.2815,3.5366,6.3650,12.0480,0.4834,0,1.4941,0,32,0.2088,1.388889e-03
1600,1650,0.2590,13404,27.6570,6.9552,3.2284,6.1605,13.9738,0.4834,0,1.4941,0,32,0.2600,2.923977e-04
1700,1750,0.0903,14139,24.4837,6.2875,2.6058,5.7221,13.6853,0.4834,0,1.4941,0,32,0.0903,0
1800,1850,0.2804,13399,20.8799,6.3356,2.2581,5.9195,14.4003,0.4834,0,1.4941,0,32,0.2815,2.923977e-04
1900,1950,0.0986,13368,14.7593,6.3581,1.6198,6.1483,15.9928,0.4834,0,1.4941,0,32,0.0986,0
2000,2050,0.1327,13323,11.7975,5.9867,1.2240,5.8603,17.0331,0.4834,0,1.4941,0,32,0.1327,0
2100,2150,0.3016,13363,6.4076,6.3774,0.7117,6.3375,18.5578,0.4834,0,1.4941,0,32,0.3016,0
2200,2250,0.1573,13378,7.3796,6.0753,0.7803,6.0250,17.3179,0.4834,0,1.4941,0,32,0.1573,0
2300,2350,0.1086,9935,8.2711,6.1361,0.8827,6.0723,16.6413,0.4834,0,1.4941,0,32,0.1086,0
2400,2450,0.1958,7838,6.3167,6.1374,0.6753,6.1001,15.9339,0.4834,0,1.4941,0,32,0.1958,0
2500,2550,0.1350,7850,4.6989,6.3364,0.5191,6.3151,16.6389,0.4834,0,1.4941,0,32,0.1350,0
2600,2650,0.1918,7818,2.9904,6.3992,0.3338,6.3905,15.1533,0.4834,0,1.4941,0,32,0.1918,0
2700,2750,0.1084,7837,1.7598,6.5186,0.2002,6.5155,17.2201,0.4834,0,1.4941,0,32,0.1084,0
2800,2850,0.1034,7833,0.7787,6.6866,0.0909,6.6860,16.3182,0.4834,0,1.4941,0,32,0.1034,0
2900,2950,0.2105,7105,359.7412,6.8853,-0.0311,6.8852,14.0298,0.4834,0,1.4941,0,32,0.2105,0
