bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,128.8574,26459,20.5326,5.9484,2.0863,5.5705,10.8534,0.4834,0,1.4941,0,32,128.8574,0
100,150,53.6227,41467,317.3705,1.9779,-1.3395,1.4552,11.9155,0.4834,0,1.4941,0,32,62.3750,1.248016e-02
200,250,23.4267,40773,25.8947,4.3437,1.8970,3.9076,10.9968,0.4834,0,1.4941,0,32,26.9362,1.811508e-02
300,350,6.8700,38424,13.0190,1.2744,0.2871,1.2417,8.9841,0.4834,0,1.4941,0,32,9.8292,2.904229e-02
400,450,5.7647,36546,42.3367,2.9377,1.9785,2.1716,9.9923,0.4834,0,1.4941,0,32,12.6579,3.380342e-02
500,550,3.1265,31683,79.3522,4.2657,4.1922,0.7882,12.0854,0.4834,0,1.4941,0,32,5.0401,3.030754e-02
600,650,3.5161,22723,132.7409,4.5922,3.3727,-3.1167,8.9531,0.4834,0,1.4941,0,32,5.4528,2.557190e-02
700,750,2.0089,22543,169.0871,3.4009,0.6439,-3.3394,12.2509,0.4834,0,1.4941,0,32,2.1368,1.123366e-02
800,850,0.5988,21595,217.4745,2.8700,-1.7461,-2.2777,12.5405,0.4834,0,1.4941,0,32,0.6153,5.597643e-03
900,950,1.7224,21518,270.8606,2.6040,-2.6037,0.0391,10.7427,0.4834,0,1.4941,0,32,2.1979,5.134680e-03
1000,1050,1.9195,21513,289.1919,1.8831,-1.7784,0.6190,10.7205,0.4834,0,1.4941,0,32,3.1475,6.018519e-03
1100,1150,0.8107,21534,342.1025,3.8304,-1.1771,3.6451,9.1083,0.4834,0,1.4941,0,32,0.9247,3.661616e-03
1200,1250,1.1607,21559,334.8278,4.9609,-2.1101,4.4898,6.5223,0.4834,0,1.4941,0,32,1.2828,3.619529e-03
1300,1350,0.7067,20732,347.2930,5.6250,-1.2373,5.4872,10.6136,0.4834,0,1.4941,0,32,0.8534,5.902778e-03
1400,1450,0.5306,17484,353.0946,6.2219,-0.7481,6.1768,10.7125,0.4834,0,1.4941,0,32,0.6664,8.012821e-03
1500,1550,0.4311,14077,5.2947,6.3862,0.5893,6.3590,12.4922,0.4834,0,1.4941,0,32,0.4509,4.305556e-03
1600,1650,0.4428,13395,12.1509,6.6808,1.4062,6.5311,12.3155,0.4834,0,1.4941,0,32,0.4437,6.578947e-04
1700,1750,0.4714,14131,21.7937,7.3401,2.7251,6.8155,9.6849,0.4834,0,1.4941,0,32,0.4714,0
1800,1850,0.0819,13384,28.0598,7.8305,3.6834,6.9101,14.1820,0.4834,0,1.4941,0,32,0.0819,0
1900,1950,0.1140,13373,33.0818,8.2618,4.5096,6.9225,6.7881,0.4834,0,1.4941,0,32,0.1140,0
2000,2050,0.1928,13394,34.4319,8.4095,4.7550,6.9362,17.1111,0.4834,0,1.4941,0,32,0.1928,0
2100,2150,0.1147,13400,36.8406,8.5236,5.1107,6.8215,14.2818,0.4834,0,1.4941,0,32,0.1147,0
2200,2250,0.1084,13373,38.6634,8.6483,5.4030,6.7529,17.0502,0.4834,0,1.4941,0,32,0.1088,2.192982e-04
2300,2350,0.1255,9910,40.1652,8.8807,5.7280,6.7865,8.8219,0.4834,0,1.4941,0,32,0.1264,3.968254e-04
2400,2450,0.1101,7816,40.4202,8.9495,5.8028,6.8134,15.1613,0.4834,0,1.4941,0,32,0.1101,0
2500,2550,0.1096,7809,40.3214,8.9585,5.7968,6.8302,15.2383,0.4834,0,1.4941,0,32,0.1096,0
2600,2650,0.1693,7797,41.0927,9.0056,5.9192,6.7871,12.5600,0.4834,0,1.4941,0,32,0.1693,0
2700,2750,0.1345,7843,42.3783,9.0723,6.1150,6.7018,17.1389,0.4834,0,1.4941,0,32,0.1345,0
2800,2850,0.1172,7865,43.0026,9.1536,6.2430,6.6942,16.2273,0.4834,0,1.4941,0,32,0.1172,0
2900,2950,0.1027,7118,43.0735,9.1510,6.2495,6.6846,15.0944,0.4834,0,1.4941,0,32,0.1038,4.166667e-04
