bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,13.3797,26430,292.5876,7.3114,-6.7506,2.8083,12.6608,0.4834,0,1.4941,0,32,13.3797,0
100,150,7.2212,41620,306.0358,7.9342,-6.4160,4.6676,10.7453,0.4834,0,1.4941,0,32,7.2565,2.271825e-02
200,250,4.4776,41218,283.2374,7.1343,-6.9447,1.6336,11.1930,0.4834,0,1.4941,0,32,4.4794,1.089286e-02
300,350,2.2142,39008,284.7338,7.7765,-7.5208,1.9778,11.0329,0.4834,0,1.4941,0,32,2.2149,6.778607e-03
400,450,3.1640,36789,274.1293,8.8253,-8.8024,0.6355,10.3452,0.4834,0,1.4941,0,32,3.1650,5.256410e-03
500,550,0.9520,31829,286.1464,7.3336,-7.0443,2.0394,10.1746,0.4834,0,1.4941,0,32,0.9545,1.103671e-02
600,650,0.9306,22720,295.0775,7.1687,-6.4929,3.0384,8.9627,0.4834,0,1.4941,0,32,0.9610,1.213235e-02
700,750,0.3894,22471,314.5750,5.3569,-3.8159,3.7597,9.9754,0.4834,0,1.4941,0,32,0.5655,1.147876e-02
800,850,0.5256,21589,329.6191,4.5069,-2.2794,3.8880,12.2063,0.4834,0,1.4941,0,32,0.5256,7.996633e-04
900,950,0.5000,21571,330.3584,3.9982,-1.9774,3.4750,11.4965,0.4834,0,1.4941,0,32,0.5000,0
1000,1050,0.2446,21508,326.6693,3.8954,-2.1404,3.2547,11.9418,0.4834,0,1.4941,0,32,0.2446,0
1100,1150,0.3407,21513,325.0975,3.5203,-2.0142,2.8871,14.4926,0.4834,0,1.4941,0,32,0.3407,0
1200,1250,0.1950,21554,329.3405,3.2532,-1.6589,2.7984,14.9460,0.4834,0,1.4941,0,32,0.1950,0
1300,1350,0.7494,20748,322.5533,3.3711,-2.0497,2.6764,14.3652,0.4834,0,1.4941,0,32,0.7494,0
1400,1450,0.1872,17482,313.7183,3.4284,-2.4779,2.3694,14.7271,0.4834,0,1.4941,0,32,0.1872,0
1500,1550,1.1601,14022,309.5721,2.7481,-2.1183,1.7507,13.0809,0.4834,0,1.4941,0,32,1.1601,0
1600,1650,0.1376,13409,302.8554,2.1357,-1.7941,1.1587,15.2121,0.4834,0,1.4941,0,32,0.1386,3.654971e-04
1700,1750,0.1706,14080,291.1384,1.3757,-1.2831,0.4961,11.5785,0.4834,0,1.4941,0,32,0.1706,0
1800,1850,0.0706,13400,254.4660,0.9775,-0.9418,-0.2618,13.6034,0.4834,0,1.4941,0,32,0.0706,0
1900,1950,0.1160,13388,201.5741,0.9874,-0.3631,-0.9182,14.4387,0.4834,0,1.4941,0,32,0.1160,0
2000,2050,0.1881,13326,170.4997,1.0901,0.1799,-1.0751,13.5994,0.4834,0,1.4941,0,32,0.1881,0
2100,2150,0.1147,13425,158.2294,1.0617,0.3938,-0.9860,12.5293,0.4834,0,1.4941,0,32,0.1147,0
2200,2250,0.1312,13391,146.1933,1.6499,0.9180,-1.3709,11.7672,0.4834,0,1.4941,0,32,0.1312,0
2300,2350,0.2531,9940,136.5790,2.1054,1.4472,-1.5292,10.4450,0.4834,0,1.4941,0,32,0.2531,0
2400,2450,0.1466,7844,127.5656,2.2823,1.8091,-1.3914,12.9513,0.4834,0,1.4941,0,32,0.1466,0
2500,2550,0.1803,7854,124.8790,2.6846,2.2023,-1.5352,13.2313,0.4834,0,1.4941,0,32,0.1803,0
2600,2650,0.1158,7776,122.8060,3.2097,2.6978,-1.7390,11.3621,0.4834,0,1.4941,0,32,0.1158,0
2700,2750,0.1259,7843,125.2799,3.3840,2.7625,-1.9545,16.4909,0.4834,0,1.4941,0,32,0.1259,0
2800,2850,0.2853,7844,126.2489,3.0678,2.4741,-1.8140,12.8786,0.4834,0,1.4941,0,32,0.2853,0
2900,2950,0.1774,7148,125.3100,3.0529,2.4913,-1.7646,11.8156,0.4834,0,1.4941,0,32,0.1774,0
