bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,5.4615,26228,256.4408,12.9386,-12.5780,-3.0335,15.6051,0.4834,0,1.4941,0,32,5.4617,2.272727e-03
100,150,8.6144,41847,260.0716,15.6636,-15.4290,-2.7007,17.7397,0.4834,0,1.4941,0,32,8.6191,2.126984e-02
200,250,2.8270,41133,259.9331,12.6865,-12.4912,-2.2176,16.8604,0.4834,0,1.4941,0,32,2.8291,2.644841e-02
300,350,3.5313,38947,268.8590,8.5995,-8.5978,-0.1712,13.1922,0.4834,0,1.4941,0,32,3.5399,4.618574e-02
400,450,1.7154,36624,263.1744,8.3550,-8.2958,-0.9930,10.8421,0.4834,0,1.4941,0,32,1.7498,5.504274e-02
500,550,1.1115,31702,265.1804,10.1315,-10.0957,-0.8512,11.5637,0.4834,0,1.4941,0,32,1.1431,4.729663e-02
600,650,1.0030,22739,260.7054,10.8592,-10.7167,-1.7539,12.7006,0.4834,0,1.4941,0,32,1.0110,2.295752e-02
700,750,0.8518,22447,251.1297,11.9802,-11.3363,-3.8747,17.4730,0.4834,0,1.4941,0,32,0.8519,1.388889e-03
800,850,0.2864,21559,246.9466,12.5483,-11.5462,-4.9138,17.2446,0.4834,0,1.4941,0,32,0.2864,3.787879e-04
900,950,0.2196,21463,247.1410,13.3355,-12.2882,-5.1804,16.6770,0.4834,0,1.4941,0,32,0.2196,0
1000,1050,0.2519,21530,247.5508,13.2413,-12.2379,-5.0564,16.6384,0.4834,0,1.4941,0,32,0.2519,0
1100,1150,0.2098,21516,246.0068,13.0156,-11.8910,-5.2925,17.0228,0.4834,0,1.4941,0,32,0.2098,0
1200,1250,0.1090,21631,243.7653,12.5632,-11.2691,-5.5535,16.5764,0.4834,0,1.4941,0,32,0.1090,0
1300,1350,0.2712,20780,241.6280,12.6749,-11.1524,-6.0230,17.2145,0.4834,0,1.4941,0,32,0.2712,0
1400,1450,0.0895,17422,240.1284,12.1420,-10.5289,-6.0474,16.5478,0.4834,0,1.4941,0,32,0.0895,0
1500,1550,0.0746,14009,238.7658,11.9112,-10.1847,-6.1764,17.9637,0.4834,0,1.4941,0,32,0.0746,0
1600,1650,0.1576,13401,237.0775,11.9366,-10.0197,-6.4876,19.1829,0.4834,0,1.4941,0,32,0.1576,0
1700,1750,0.1001,14122,236.9696,12.0065,-10.0661,-6.5446,14.6850,0.4834,0,1.4941,0,32,0.1001,0
1800,1850,0.0772,13363,236.4799,11.9035,-9.9239,-6.5735,18.4857,0.4834,0,1.4941,0,32,0.0772,0
1900,1950,0.0951,13423,236.6885,11.8045,-9.8650,-6.4829,18.4439,0.4834,0,1.4941,0,32,0.0951,0
2000,2050,0.1732,13366,238.6653,12.0479,-10.2906,-6.2653,17.7517,0.4834,0,1.4941,0,32,0.1732,0
2100,2150,0.1153,13397,239.1970,12.2534,-10.5248,-6.2748,16.7674,0.4834,0,1.4941,0,32,0.1153,0
2200,2250,0.1278,13354,239.6696,11.9712,-10.3327,-6.0453,19.4130,0.4834,0,1.4941,0,32,0.1278,0
2300,2350,0.1203,9933,238.6770,11.8057,-10.0851,-6.1374,19.1007,0.4834,0,1.4941,0,32,0.1203,0
2400,2450,0.1069,7842,239.9722,11.6663,-10.1005,-5.8380,14.5577,0.4834,0,1.4941,0,32,0.1069,0
2500,2550,0.1043,7852,237.3166,11.9083,-10.0228,-6.4304,17.1298,0.4834,0,1.4941,0,32,0.1043,0
2600,2650,0.1591,7824,237.7814,11.8555,-10.0300,-6.3208,5.8203,0.4834,0,1.4941,0,32,0.1591,0
2700,2750,0.2222,7846,237.9612,11.8319,-10.0298,-6.2768,16.6420,0.4834,0,1.4941,0,32,0.2222,0
2800,2850,0.1529,7839,238.3926,11.8816,-10.1190,-6.2271,17.1443,0.4834,0,1.4941,0,32,0.1529,0
2900,2950,0.1363,7112,238.5679,11.8964,-10.1507,-6.2038,15.9225,0.4834,0,1.4941,0,32,0.1363,0
