bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,13.1229,26183,289.4238,13.8257,-13.0388,4.5978,15.6017,0.4834,0,1.4941,0,32,13.1229,0
100,150,4.9616,41913,291.2370,15.0036,-13.9847,5.4347,16.9074,0.4834,0,1.4941,0,32,6.3325,2.376984e-02
200,250,10.1433,41220,299.8794,13.2143,-11.4578,6.5831,15.9632,0.4834,0,1.4941,0,32,10.1484,3.817460e-02
300,350,1.3339,38916,299.3050,8.6128,-7.5106,4.2156,10.7583,0.4834,0,1.4941,0,32,1.3434,4.620647e-02
400,450,1.1888,36664,275.8991,8.5257,-8.4805,0.8762,11.0213,0.4834,0,1.4941,0,32,1.2041,4.397436e-02
500,550,4.7218,31777,286.7375,13.4601,-12.8899,3.8763,13.5384,0.4834,0,1.4941,0,32,4.7430,3.745040e-02
600,650,10.9382,22749,298.7412,24.2918,-21.2990,11.6808,13.0658,0.4834,0,1.4941,0,32,10.9411,1.446078e-02
700,750,3.9698,22520,289.3513,31.1385,-29.3793,10.3181,12.8704,0.4834,0,1.4941,0,32,3.9703,3.227124e-03
800,850,0.3629,21637,281.7283,32.3666,-31.6908,6.5792,17.2449,0.4834,0,1.4941,0,32,0.3629,0
900,950,0.2553,21505,279.5963,31.1661,-30.7300,5.1955,17.5679,0.4834,0,1.4941,0,32,0.2559,3.451178e-03
1000,1050,0.4285,21513,279.3785,29.4254,-29.0321,4.7950,18.1485,0.4834,0,1.4941,0,32,0.4289,1.010101e-03
1100,1150,0.2483,21491,277.9412,27.6921,-27.4265,3.8259,16.5792,0.4834,0,1.4941,0,32,0.2483,2.946128e-04
1200,1250,0.0968,21601,276.3307,26.4994,-26.3378,2.9220,14.9847,0.4834,0,1.4941,0,32,0.0968,0
1300,1350,0.2135,20735,273.9816,25.6627,-25.6007,1.7819,15.1501,0.4834,0,1.4941,0,32,0.2135,0
1400,1450,0.1076,17431,273.8283,25.3293,-25.2728,1.6912,16.7655,0.4834,0,1.4941,0,32,0.1076,0
1500,1550,0.1758,14056,275.0396,24.8831,-24.7870,2.1859,20.6265,0.4834,0,1.4941,0,32,0.1758,0
1600,1650,0.0763,13406,276.0288,24.4600,-24.3247,2.5690,19.6191,0.4834,0,1.4941,0,32,0.0763,0
1700,1750,0.1413,14139,274.7753,24.0959,-24.0123,2.0060,19.8646,0.4834,0,1.4941,0,32,0.1413,0
1800,1850,0.0931,13360,275.2925,23.9790,-23.8767,2.2118,17.5115,0.4834,0,1.4941,0,32,0.0931,0
1900,1950,0.1028,13417,275.0177,23.3978,-23.3082,2.0465,18.3057,0.4834,0,1.4941,0,32,0.1028,0
2000,2050,0.1517,13409,274.7348,23.0628,-22.9841,1.9037,19.1603,0.4834,0,1.4941,0,32,0.1517,0
2100,2150,0.1242,13424,274.3221,22.9696,-22.9043,1.7311,16.1336,0.4834,0,1.4941,0,32,0.1242,0
2200,2250,0.1386,13397,274.4238,22.7099,-22.6422,1.7517,18.1208,0.4834,0,1.4941,0,32,0.1386,0
2300,2350,0.1069,9951,274.7069,22.4397,-22.3640,1.8414,15.4408,0.4834,0,1.4941,0,32,0.1069,0
2400,2450,0.1063,7839,274.9817,22.3625,-22.2780,1.9419,24.0982,0.4834,0,1.4941,0,32,0.1063,0
2500,2550,0.1006,7836,275.2404,22.3331,-22.2397,2.0398,19.3548,0.4834,0,1.4941,0,32,0.1006,0
2600,2650,0.1067,7765,275.4862,22.2060,-22.1043,2.1230,11.4941,0.4834,0,1.4941,0,32,0.1067,0
2700,2750,0.1246,7821,275.5344,21.9801,-21.8776,2.1198,19.9473,0.4834,0,1.4941,0,32,0.1246,0
2800,2850,0.1192,7850,275.1979,22.4133,-22.3211,2.0306,18.8071,0.4834,0,1.4941,0,32,0.1192,0
2900,2950,0.1043,7126,275.3612,22.3737,-22.2758,2.0905,17.4664,0.4834,0,1.4941,0,32,0.1043,0
