bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,17.5047,26214,131.3593,11.1190,8.3457,-7.3472,12.3397,0.4834,0,1.4941,0,32,107.5322,3.491162e-02
100,150,7.2721,41780,152.3625,10.8015,5.0106,-9.5691,14.0478,0.4834,0,1.4941,0,32,45.3546,3.589286e-02
200,250,4.5493,41131,157.4909,11.0782,4.2411,-10.2343,13.2729,0.4834,0,1.4941,0,32,4.5546,1.025794e-02
300,350,5.1459,38934,153.4902,8.9749,4.0060,-8.0313,10.3712,0.4834,0,1.4941,0,32,160.9020,7.145522e-02
400,450,1.5437,36719,215.9594,5.9431,-3.4899,-4.8106,9.8708,0.4834,0,1.4941,0,32,1.6007,4.523504e-02
500,550,1.1302,31766,231.0094,7.0438,-5.4748,-4.4319,9.3265,0.4834,0,1.4941,0,32,1.1600,5.183532e-02
600,650,1.1297,22672,190.9032,8.8433,-1.6727,-8.6836,10.2128,0.4834,0,1.4941,0,32,7.6609,6.924020e-02
700,750,0.8433,22445,172.0568,10.9377,1.5115,-10.8327,10.4879,0.4834,0,1.4941,0,32,5.5337,3.071895e-02
800,850,1.1713,21611,166.7163,11.2626,2.5878,-10.9612,12.8042,0.4834,0,1.4941,0,32,1.1717,1.136364e-03
900,950,0.6796,21525,162.2387,13.1275,4.0046,-12.5018,13.8433,0.4834,0,1.4941,0,32,0.7393,7.912458e-03
1000,1050,0.2549,21536,159.4910,14.5969,5.1141,-13.6717,9.8993,0.4834,0,1.4941,0,32,5.0092,2.950337e-02
1100,1150,0.5978,21556,157.8307,13.9102,5.2489,-12.8818,12.5408,0.4834,0,1.4941,0,32,1.0304,5.260943e-03
1200,1250,0.5649,21574,154.5859,13.0774,5.6123,-11.8119,14.6485,0.4834,0,1.4941,0,32,0.5649,1.262626e-04
1300,1350,0.6190,20685,149.9735,12.9717,6.4910,-11.2308,10.5088,0.4834,0,1.4941,0,32,0.6223,1.866319e-03
1400,1450,0.4849,17496,147.5896,12.6764,6.7943,-10.7018,9.6384,0.4834,0,1.4941,0,32,0.4918,1.709402e-03
1500,1550,0.1815,14085,148.2146,12.0909,6.3688,-10.2776,13.9264,0.4834,0,1.4941,0,32,0.1815,0
1600,1650,0.1254,13365,147.1873,11.9387,6.4695,-10.0338,14.6336,0.4834,0,1.4941,0,32,0.1254,0
1700,1750,0.0954,14156,147.1484,12.1592,6.5960,-10.2147,16.0550,0.4834,0,1.4941,0,32,0.0954,0
1800,1850,0.0822,13388,146.8427,12.6349,6.9105,-10.5776,14.5479,0.4834,0,1.4941,0,32,0.0822,0
1900,1950,0.1023,13427,146.8713,13.0088,7.1096,-10.8942,16.4673,0.4834,0,1.4941,0,32,0.1023,0
2000,2050,0.1688,13411,147.1909,13.3581,7.2380,-11.2272,13.1464,0.4834,0,1.4941,0,32,0.1688,0
2100,2150,0.1012,13425,147.8952,13.6027,7.2294,-11.5225,15.3257,0.4834,0,1.4941,0,32,0.1012,0
2200,2250,0.1657,13404,146.9159,13.6805,7.4678,-11.4625,17.7790,0.4834,0,1.4941,0,32,0.1657,0
2300,2350,0.0920,9913,147.3530,14.1750,7.6469,-11.9355,13.6927,0.4834,0,1.4941,0,32,0.0920,0
2400,2450,0.0661,7838,147.8180,14.4908,7.7179,-12.2644,13.9909,0.4834,0,1.4941,0,32,0.0661,0
2500,2550,0.0825,7844,148.1731,14.5516,7.6739,-12.3637,11.5537,0.4834,0,1.4941,0,32,0.0825,0
2600,2650,0.1382,7811,148.4161,14.6975,7.6978,-12.5204,15.3287,0.4834,0,1.4941,0,32,0.1382,0
2700,2750,0.0929,7833,148.7698,14.8550,7.7020,-12.7024,13.5352,0.4834,0,1.4941,0,32,0.0929,0
2800,2850,0.1153,7844,149.4888,14.8762,7.5527,-12.8163,15.8864,0.4834,0,1.4941,0,32,0.1153,0
2900,2950,0.1419,7097,149.8563,14.8195,7.4419,-12.8154,15.5133,0.4834,0,1.4941,0,32,0.1419,0
