bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,142.8801,26222,210.3480,1.1523,-0.5822,-0.9944,10.5496,0.4834,0,1.4941,0,32,142.8801,0
100,150,106.3615,41387,296.7399,5.0755,-4.5327,2.2837,10.8352,0.4834,0,1.4941,0,32,106.3615,0
200,250,31.3873,40919,332.8640,6.0906,-2.7780,5.4202,9.2303,0.4834,0,1.4941,0,32,31.3873,6.349206e-04
300,350,23.2906,38923,315.9284,3.8651,-2.6884,2.7770,11.0667,0.4834,0,1.4941,0,32,23.2906,0
400,450,13.3036,36713,256.7389,5.5331,-5.3856,-1.2692,11.5295,0.4834,0,1.4941,0,32,13.3043,1.282051e-03
500,550,3.2616,31811,256.0601,7.1633,-6.9523,-1.7257,11.2735,0.4834,0,1.4941,0,32,3.2650,4.737103e-03
600,650,2.0697,22764,286.4418,7.5919,-7.2815,2.1488,9.7647,0.4834,0,1.4941,0,32,7.3196,1.225490e-02
700,750,0.8780,22514,287.0862,8.8877,-8.4954,2.6113,12.7243,0.4834,0,1.4941,0,32,1.3404,1.102941e-02
800,850,0.7974,21555,280.7146,9.3524,-9.1893,1.7388,11.8288,0.4834,0,1.4941,0,32,0.7976,5.008418e-03
900,950,0.7830,21500,285.0130,8.4485,-8.1602,2.1885,12.8842,0.4834,0,1.4941,0,32,0.7834,1.767677e-03
1000,1050,0.6669,21537,285.6039,8.1374,-7.8375,2.1888,13.1169,0.4834,0,1.4941,0,32,0.6669,0
1100,1150,0.2662,21584,287.8926,7.1005,-6.7571,2.1815,13.1074,0.4834,0,1.4941,0,32,0.2844,1.178451e-03
1200,1250,0.3878,21550,289.7009,6.1319,-5.7730,2.0671,11.0615,0.4834,0,1.4941,0,32,0.4497,2.062290e-03
1300,1350,0.4048,20792,294.3852,5.8748,-5.3507,2.4255,14.0131,0.4834,0,1.4941,0,32,0.4129,2.343750e-03
1400,1450,0.7264,17505,297.5197,6.3074,-5.5937,2.9143,10.9385,0.4834,0,1.4941,0,32,0.7274,2.243590e-03
1500,1550,0.0979,14010,302.4565,6.4947,-5.4802,3.4855,15.3258,0.4834,0,1.4941,0,32,0.1054,2.222222e-03
1600,1650,0.0975,13401,307.5467,6.8631,-5.4414,4.1824,13.8020,0.4834,0,1.4941,0,32,0.0975,0
1700,1750,0.2222,14125,310.2780,7.0727,-5.3959,4.5725,16.3753,0.4834,0,1.4941,0,32,0.2222,0
1800,1850,0.0918,13387,317.1512,7.4218,-5.0473,5.4413,14.7293,0.4834,0,1.4941,0,32,0.0918,0
1900,1950,0.1450,13412,312.4639,7.0712,-5.2164,4.7739,12.5479,0.4834,0,1.4941,0,32,0.1450,0
2000,2050,0.3619,13329,315.6204,7.3028,-5.1077,5.2195,14.1806,0.4834,0,1.4941,0,32,0.3619,0
2100,2150,0.1317,13404,316.5781,7.5918,-5.2183,5.5140,19.2459,0.4834,0,1.4941,0,32,0.1317,1.461988e-04
2200,2250,0.1120,13380,320.0141,7.7890,-5.0052,5.9680,14.5420,0.4834,0,1.4941,0,32,0.1120,1.461988e-04
2300,2350,0.0894,9950,322.1335,8.1363,-4.9943,6.4232,11.1796,0.4834,0,1.4941,0,32,0.0894,0
2400,2450,0.1659,7844,323.4611,8.5248,-5.0754,6.8493,10.2036,0.4834,0,1.4941,0,32,0.1659,0
2500,2550,0.1074,7839,323.0296,8.8577,-5.3270,7.0768,17.7721,0.4834,0,1.4941,0,32,0.1074,0
2600,2650,0.2425,7789,322.5482,9.2502,-5.6250,7.3434,18.8748,0.4834,0,1.4941,0,32,0.2425,0
2700,2750,0.1029,7815,322.4987,9.3207,-5.6743,7.3945,15.7547,0.4834,0,1.4941,0,32,0.1029,0
2800,2850,0.1373,7856,320.5963,9.5808,-6.0817,7.4030,13.0628,0.4834,0,1.4941,0,32,0.1373,0
2900,2950,0.1956,7078,318.3487,9.7842,-6.5025,7.3108,10.1630,0.4834,0,1.4941,0,32,0.1956,0
