bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,7.0012,26306,328.8247,6.0246,-3.1187,5.1546,13.2515,0.4834,0,1.4941,0,32,7.0012,0
100,150,8.6434,41927,338.7003,6.6686,-2.4224,6.2131,15.1096,0.4834,0,1.4941,0,32,8.6434,0
200,250,2.5745,41222,322.8312,6.5597,-3.9631,5.2271,12.3443,0.4834,0,1.4941,0,32,2.5746,4.365079e-04
300,350,0.6542,38914,339.5005,4.6991,-1.6456,4.4016,10.6440,0.4834,0,1.4941,0,32,0.6578,1.330846e-02
400,450,1.3927,36733,352.0836,4.9981,-0.6884,4.9505,10.4034,0.4834,0,1.4941,0,32,1.3985,2.012821e-02
500,550,0.7384,31817,0.9788,5.9891,0.1023,5.9882,12.6274,0.4834,0,1.4941,0,32,0.7423,1.750992e-02
600,650,0.7700,22782,358.2013,7.1369,-0.2240,7.1333,17.4360,0.4834,0,1.4941,0,32,0.8291,7.107843e-03
700,750,0.3967,22509,353.5037,7.6009,-0.8600,7.5521,15.9976,0.4834,0,1.4941,0,32,0.3967,7.761438e-04
800,850,0.2434,21644,351.2593,8.1553,-1.2393,8.0606,17.1740,0.4834,0,1.4941,0,32,0.2434,0
900,950,0.2159,21481,350.9017,8.4352,-1.3339,8.3291,15.8922,0.4834,0,1.4941,0,32,0.2159,0
1000,1050,0.2993,21537,343.6952,8.8176,-2.4755,8.4630,18.4319,0.4834,0,1.4941,0,32,0.2993,0
1100,1150,0.1814,21494,338.9171,9.3886,-3.3772,8.7601,15.8852,0.4834,0,1.4941,0,32,0.1973,4.629630e-04
1200,1250,0.1633,21554,333.7482,9.6166,-4.2536,8.6247,12.7153,0.4834,0,1.4941,0,32,0.1665,1.683502e-04
1300,1350,0.4221,20699,329.1275,10.5668,-5.4221,9.0696,17.1616,0.4834,0,1.4941,0,32,0.4221,1.736111e-04
1400,1450,0.0790,17472,329.2963,10.7999,-5.5144,9.2860,21.0553,0.4834,0,1.4941,0,32,0.0790,0
1500,1550,0.1339,14077,328.1407,10.3721,-5.4748,8.8095,22.1333,0.4834,0,1.4941,0,32,0.1339,0
1600,1650,0.1000,13414,326.2700,10.4109,-5.7810,8.6584,16.6659,0.4834,0,1.4941,0,32,0.1000,0
1700,1750,0.0793,14148,322.2581,10.3831,-6.3556,8.2107,14.3869,0.4834,0,1.4941,0,32,0.0793,0
1800,1850,0.1006,13396,321.1678,10.2841,-6.4485,8.0111,20.4880,0.4834,0,1.4941,0,32,0.1006,0
1900,1950,0.0988,13413,320.2635,10.2108,-6.5274,7.8520,20.2963,0.4834,0,1.4941,0,32,0.0988,0
2000,2050,0.1894,13373,319.8991,10.0894,-6.4989,7.7175,23.3516,0.4834,0,1.4941,0,32,0.1894,0
2100,2150,0.1398,13379,320.3717,9.9508,-6.3467,7.6641,18.4624,0.4834,0,1.4941,0,32,0.1398,0
2200,2250,0.1011,13367,317.7688,9.7712,-6.5674,7.2350,18.8506,0.4834,0,1.4941,0,32,0.1011,0
2300,2350,0.1077,9941,318.8006,9.6153,-6.3334,7.2348,21.3256,0.4834,0,1.4941,0,32,0.1077,0
2400,2450,0.0813,7827,319.8783,9.4385,-6.0823,7.2174,16.8447,0.4834,0,1.4941,0,32,0.0813,0
2500,2550,0.0805,7846,320.8361,9.3268,-5.8902,7.2315,19.6523,0.4834,0,1.4941,0,32,0.0805,0
2600,2650,0.2613,7792,321.6247,9.1786,-5.6982,7.1957,18.8568,0.4834,0,1.4941,0,32,0.2613,0
2700,2750,0.1184,7815,323.1993,9.0782,-5.4381,7.2691,15.9375,0.4834,0,1.4941,0,32,0.1184,0
2800,2850,0.1124,7862,323.1882,9.0201,-5.4047,7.2215,22.5577,0.4834,0,1.4941,0,32,0.1124,0
2900,2950,0.1723,7125,323.2374,8.9281,-5.3434,7.1525,19.2374,0.4834,0,1.4941,0,32,0.1723,0
