bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,126.3715,26262,200.8172,2.1058,-0.7484,-1.9684,12.4654,0.4834,0,1.4941,0,32,126.3715,0
100,150,81.1712,41551,262.8174,4.8317,-4.7938,-0.6041,12.1847,0.4834,0,1.4941,0,32,81.1735,1.666667e-03
200,250,37.5713,40950,204.7703,5.9297,-2.4844,-5.3841,10.0273,0.4834,0,1.4941,0,32,37.5720,5.555556e-04
300,350,32.4141,38841,201.8712,2.7650,-1.0300,-2.5660,12.0207,0.4834,0,1.4941,0,32,32.4141,0
400,450,47.3282,36711,201.7532,6.8727,-2.5471,-6.3833,11.9411,0.4834,0,1.4941,0,32,47.3282,0
500,550,9.0466,31827,221.1740,7.4286,-4.8906,-5.5916,13.8357,0.4834,0,1.4941,0,32,9.0483,8.680556e-04
600,650,8.6508,22745,225.3755,7.1933,-5.1197,-5.0530,11.9904,0.4834,0,1.4941,0,32,8.9779,4.003268e-03
700,750,6.6725,22507,228.9359,7.7486,-5.8422,-5.0901,8.6057,0.4834,0,1.4941,0,32,7.7883,1.115196e-02
800,850,6.4460,21580,238.5540,7.2756,-6.2071,-3.7956,10.3595,0.4834,0,1.4941,0,32,6.6436,1.182660e-02
900,950,6.9974,21498,248.1841,6.9852,-6.4849,-2.5959,10.6709,0.4834,0,1.4941,0,32,9.4744,9.511785e-03
1000,1050,2.3284,21564,266.0785,5.6408,-5.6276,-0.3858,10.9044,0.4834,0,1.4941,0,32,2.6902,8.712121e-03
1100,1150,0.9413,21559,288.0997,6.1825,-5.8766,1.9207,10.3973,0.4834,0,1.4941,0,32,1.3857,6.523569e-03
1200,1250,0.6299,21560,293.5488,6.9294,-6.3523,2.7685,9.6808,0.4834,0,1.4941,0,32,2.2469,5.892256e-03
1300,1350,0.3461,20778,299.2684,7.7686,-6.7769,3.7981,11.7118,0.4834,0,1.4941,0,32,0.6029,6.163194e-03
1400,1450,0.6920,17473,305.5509,8.0724,-6.5677,4.6935,12.4759,0.4834,0,1.4941,0,32,0.7520,2.617521e-03
1500,1550,1.0978,14022,313.1946,8.1678,-5.9546,5.5907,16.0477,0.4834,0,1.4941,0,32,1.1038,7.638889e-04
1600,1650,0.1956,13400,312.2768,9.0514,-6.6971,6.0890,14.2582,0.4834,0,1.4941,0,32,0.1966,7.309942e-04
1700,1750,0.2648,14135,310.7644,9.9166,-7.5108,6.4750,8.0633,0.4834,0,1.4941,0,32,0.2658,9.027778e-04
1800,1850,0.1574,13392,315.6015,9.4945,-6.6428,6.7837,13.9468,0.4834,0,1.4941,0,32,0.1595,2.923977e-04
1900,1950,0.1053,13431,321.3415,9.2752,-5.7940,7.2428,16.2408,0.4834,0,1.4941,0,32,0.1053,0
2000,2050,0.2017,13413,327.7793,9.0442,-4.8222,7.6514,16.5002,0.4834,0,1.4941,0,32,0.2017,0
2100,2150,0.1553,13405,334.9240,8.6443,-3.6636,7.8296,15.1435,0.4834,0,1.4941,0,32,0.1570,2.923977e-04
2200,2250,0.1135,13425,342.4467,7.9929,-2.4106,7.6207,13.1089,0.4834,0,1.4941,0,32,0.1135,0
2300,2350,0.2744,9964,353.3597,8.3900,-0.9702,8.3337,14.5774,0.4834,0,1.4941,0,32,0.2744,0
2400,2450,0.2264,7874,355.0046,8.6346,-0.7519,8.6018,12.8775,0.4834,0,1.4941,0,32,0.2264,0
2500,2550,0.1042,7825,354.4912,8.9696,-0.8611,8.9282,9.7935,0.4834,0,1.4941,0,32,0.1042,0
2600,2650,0.1803,7778,353.9079,9.0348,-0.9588,8.9838,14.5660,0.4834,0,1.4941,0,32,0.1803,0
2700,2750,0.1389,7827,353.6645,9.1691,-1.0118,9.1131,14.8442,0.4834,0,1.4941,0,32,0.1389,0
2800,2850,0.1216,7823,355.4873,8.5986,-0.6765,8.5720,9.3288,0.4834,0,1.4941,0,32,0.1216,0
2900,2950,0.1131,7098,355.3202,8.6792,-0.7081,8.6503,17.1034,0.4834,0,1.4941,0,32,0.1131,0
