bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,7.1708,26086,340.4404,8.1576,-2.7311,7.6869,14.0798,0.4834,0,1.4941,0,32,7.1708,0
100,150,6.9553,41737,356.3094,7.5481,-0.4859,7.5325,14.8932,0.4834,0,1.4941,0,32,6.9553,0
200,250,2.8438,41195,330.1056,4.8708,-2.4276,4.2227,11.8147,0.4834,0,1.4941,0,32,2.8453,1.478175e-02
300,350,3.1975,38960,306.9305,4.9060,-3.9217,2.9477,9.5251,0.4834,0,1.4941,0,32,3.2053,4.718076e-02
400,450,3.1535,36697,265.9639,4.8704,-4.8584,-0.3428,9.3140,0.4834,0,1.4941,0,32,3.1906,6.217949e-02
500,550,1.2498,31830,272.2179,5.3798,-5.3757,0.2082,9.5699,0.4834,0,1.4941,0,32,1.2972,7.341270e-02
600,650,0.8468,22748,321.2048,6.8978,-4.3217,5.3761,9.5366,0.4834,0,1.4941,0,32,0.8984,4.419935e-02
700,750,0.4543,22491,345.1507,9.1960,-2.3567,8.8889,13.0889,0.4834,0,1.4941,0,32,0.4565,6.985294e-03
800,850,0.3055,21601,357.2268,10.4703,-0.5066,10.4581,15.9188,0.4834,0,1.4941,0,32,0.3055,4.208754e-05
900,950,0.2859,21580,3.7887,10.6226,0.7019,10.5994,17.3224,0.4834,0,1.4941,0,32,0.3311,4.629630e-04
1000,1050,0.5111,21541,5.4690,10.9920,1.0476,10.9420,18.2542,0.4834,0,1.4941,0,32,0.5118,1.473064e-03
1100,1150,0.3986,21536,5.8456,11.0367,1.1241,10.9793,17.6433,0.4834,0,1.4941,0,32,0.3998,2.188552e-03
1200,1250,0.1244,21611,6.1166,11.3760,1.2121,11.3113,14.9596,0.4834,0,1.4941,0,32,0.1244,0
1300,1350,0.4093,20767,6.9557,11.5035,1.3931,11.4189,14.7418,0.4834,0,1.4941,0,32,0.4093,0
1400,1450,0.1340,17447,8.3647,11.7640,1.7114,11.6389,20.3757,0.4834,0,1.4941,0,32,0.1340,0
1500,1550,0.0917,14037,8.4946,11.8877,1.7560,11.7573,18.3142,0.4834,0,1.4941,0,32,0.0917,0
1600,1650,0.1557,13405,6.6213,11.9706,1.3803,11.8908,14.5911,0.4834,0,1.4941,0,32,0.1557,0
1700,1750,0.1453,14138,4.6394,12.0580,0.9753,12.0185,16.8929,0.4834,0,1.4941,0,32,0.1453,0
1800,1850,0.1053,13366,3.7697,11.7203,0.7706,11.6949,21.7570,0.4834,0,1.4941,0,32,0.1053,0
1900,1950,0.1413,13425,1.7336,11.6479,0.3524,11.6426,16.2489,0.4834,0,1.4941,0,32,0.1413,0
2000,2050,0.1810,13369,359.0499,11.6641,-0.1934,11.6625,21.3819,0.4834,0,1.4941,0,32,0.1810,0
2100,2150,0.1576,13419,358.3424,11.6730,-0.3377,11.6681,18.3031,0.4834,0,1.4941,0,32,0.1576,0
2200,2250,0.1208,13372,356.5113,11.7480,-0.7149,11.7262,13.2985,0.4834,0,1.4941,0,32,0.1208,0
2300,2350,0.1236,9948,356.0754,11.9208,-0.8159,11.8929,20.8416,0.4834,0,1.4941,0,32,0.1236,0
2400,2450,0.0840,7859,357.5032,11.8752,-0.5173,11.8639,20.2828,0.4834,0,1.4941,0,32,0.0840,0
2500,2550,0.1075,7857,357.0122,12.0294,-0.6270,12.0130,22.5228,0.4834,0,1.4941,0,32,0.1075,0
2600,2650,0.1051,7783,356.7328,12.1659,-0.6934,12.1461,19.7810,0.4834,0,1.4941,0,32,0.1051,0
2700,2750,0.1242,7842,356.4065,12.2155,-0.7656,12.1915,15.2490,0.4834,0,1.4941,0,32,0.1242,0
2800,2850,0.4734,7849,356.6559,12.1841,-0.7107,12.1633,20.9563,0.4834,0,1.4941,0,32,0.4734,0
2900,2950,0.1683,7100,353.5032,12.3710,-1.3998,12.2916,19.4527,0.4834,0,1.4941,0,32,0.1683,0
