bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,8.2544,26347,300.5882,10.7007,-9.2116,5.4452,13.8727,0.4834,0,1.4941,0,32,8.2544,0
100,150,13.3486,41786,296.8690,8.7393,-7.7959,3.9498,12.5077,0.4834,0,1.4941,0,32,13.3486,0
200,250,24.7631,41111,277.6402,4.3294,-4.2909,0.5756,10.3820,0.4834,0,1.4941,0,32,24.7631,0
300,350,11.0103,38917,237.4271,3.7885,-3.1926,-2.0396,11.0028,0.4834,0,1.4941,0,32,11.0103,0
400,450,12.6645,36656,248.9271,5.9043,-5.5094,-2.1229,12.9232,0.4834,0,1.4941,0,32,12.6645,0
500,550,7.5614,31781,240.1062,5.4897,-4.7593,-2.7360,12.7090,0.4834,0,1.4941,0,32,7.5614,0
600,650,0.5846,22697,260.9622,5.8042,-5.7321,-0.9118,11.6559,0.4834,0,1.4941,0,32,0.5846,0
700,750,1.2736,22445,280.6320,2.8371,-2.7884,0.5234,11.4201,0.4834,0,1.4941,0,32,1.2736,0
800,850,0.3890,21603,334.0875,3.3078,-1.4455,2.9753,12.1977,0.4834,0,1.4941,0,32,0.3890,0
900,950,0.6081,21576,348.2507,3.7287,-0.7593,3.6506,12.4869,0.4834,0,1.4941,0,32,0.6081,0
1000,1050,0.7200,21488,349.8492,3.3152,-0.5843,3.2633,15.2858,0.4834,0,1.4941,0,32,0.7200,0
1100,1150,0.1805,21529,348.1426,3.9211,-0.8057,3.8375,12.8026,0.4834,0,1.4941,0,32,0.1805,0
1200,1250,0.1190,21570,347.6477,4.6132,-0.9869,4.5064,11.8030,0.4834,0,1.4941,0,32,0.1208,3.787879e-04
1300,1350,0.2963,20795,334.8544,4.9514,-2.1039,4.4821,13.8270,0.4834,0,1.4941,0,32,0.2963,6.510417e-04
1400,1450,0.1540,17490,343.5674,4.0404,-1.1430,3.8754,14.9540,0.4834,0,1.4941,0,32,0.1540,2.190171e-03
1500,1550,0.0823,14046,329.1827,3.7861,-1.9396,3.2515,15.2837,0.4834,0,1.4941,0,32,0.0823,6.944444e-05
1600,1650,0.1042,13389,324.0473,3.6801,-2.1607,2.9791,15.5843,0.4834,0,1.4941,0,32,0.1042,0
1700,1750,0.2069,14059,318.8428,4.4572,-2.9334,3.3558,15.4102,0.4834,0,1.4941,0,32,0.2069,0
1800,1850,0.0967,13376,325.5695,4.0598,-2.2954,3.3486,16.4189,0.4834,0,1.4941,0,32,0.0967,0
1900,1950,0.1103,13386,323.3882,4.4771,-2.6701,3.5937,11.7798,0.4834,0,1.4941,0,32,0.1103,0
2000,2050,0.1552,13338,318.7844,4.8145,-3.1723,3.6217,15.7751,0.4834,0,1.4941,0,32,0.1552,0
2100,2150,0.0940,13380,327.5801,4.4985,-2.4117,3.7974,18.7848,0.4834,0,1.4941,0,32,0.0940,0
2200,2250,0.1136,13422,323.5094,4.3440,-2.5834,3.4924,16.4816,0.4834,0,1.4941,0,32,0.1136,0
2300,2350,0.1376,9928,322.1116,4.5328,-2.7837,3.5773,15.2884,0.4834,0,1.4941,0,32,0.1376,0
2400,2450,0.1182,7814,321.9097,4.4796,-2.7635,3.5256,15.6263,0.4834,0,1.4941,0,32,0.1182,0
2500,2550,0.0847,7842,321.7726,4.5007,-2.7849,3.5355,17.6793,0.4834,0,1.4941,0,32,0.0847,0
2600,2650,0.1753,7803,326.5609,4.9322,-2.7179,4.1158,16.9778,0.4834,0,1.4941,0,32,0.1753,0
2700,2750,0.1000,7831,325.7921,5.0536,-2.8411,4.1793,12.6172,0.4834,0,1.4941,0,32,0.1000,0
2800,2850,0.1498,7859,326.4389,5.0995,-2.8191,4.2494,12.6266,0.4834,0,1.4941,0,32,0.1498,0
2900,2950,0.0697,7088,326.4992,5.1750,-2.8563,4.3153,12.3848,0.4834,0,1.4941,0,32,0.0697,0
