bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,16.2312,26260,261.0326,10.9012,-10.7679,-1.6992,12.8918,0.4834,0,1.4941,0,32,16.2312,0
100,150,20.1159,41656,251.9576,8.8431,-8.4083,-2.7389,13.8038,0.4834,0,1.4941,0,32,20.1159,0
200,250,9.0128,41095,249.4662,5.7755,-5.4086,-2.0258,11.0369,0.4834,0,1.4941,0,32,9.0128,0
300,350,8.7455,38897,244.2626,6.8926,-6.2088,-2.9931,11.5597,0.4834,0,1.4941,0,32,8.7455,0
400,450,28.3087,36739,235.8407,2.8857,-2.3879,-1.6203,11.8931,0.4834,0,1.4941,0,32,28.3104,2.841880e-03
500,550,10.3635,31731,249.9168,5.6713,-5.3264,-1.9474,12.7813,0.4834,0,1.4941,0,32,10.3661,3.075397e-03
600,650,5.5581,22763,268.4979,5.6598,-5.6579,-0.1484,11.9992,0.4834,0,1.4941,0,32,5.5581,0
700,750,1.6747,22507,297.3727,5.2791,-4.6880,2.4272,11.9262,0.4834,0,1.4941,0,32,1.6747,3.676471e-04
800,850,0.7504,21630,304.5116,6.6080,-5.4450,3.7439,11.5857,0.4834,0,1.4941,0,32,0.7510,1.052189e-03
900,950,3.4539,21597,309.0324,7.0281,-5.4594,4.4260,14.2981,0.4834,0,1.4941,0,32,3.4540,7.154882e-04
1000,1050,0.3752,21483,313.3700,8.1524,-5.9263,5.5983,13.3828,0.4834,0,1.4941,0,32,0.3752,0
1100,1150,0.4490,21519,312.2481,8.1886,-6.0615,5.5056,14.6335,0.4834,0,1.4941,0,32,0.4490,0
1200,1250,0.2610,21586,317.4131,8.6938,-5.8832,6.4008,10.2706,0.4834,0,1.4941,0,32,0.4185,1.893939e-03
1300,1350,0.3692,20807,318.1060,9.6113,-6.4180,7.1544,10.6508,0.4834,0,1.4941,0,32,0.4522,3.776042e-03
1400,1450,0.2086,17522,317.8273,9.6990,-6.5116,7.1881,14.0694,0.4834,0,1.4941,0,32,0.2093,3.632479e-03
1500,1550,0.2131,14012,314.5002,9.2226,-6.5780,6.4642,13.1969,0.4834,0,1.4941,0,32,0.2208,4.027778e-03
1600,1650,0.2283,13411,312.8221,9.2180,-6.7611,6.2657,13.7511,0.4834,0,1.4941,0,32,0.3428,2.923977e-04
1700,1750,0.5537,14109,310.4977,9.4987,-7.2231,6.1686,13.5754,0.4834,0,1.4941,0,32,0.5537,0
1800,1850,0.2695,13434,310.3271,9.4436,-7.1994,6.1114,15.4793,0.4834,0,1.4941,0,32,0.2695,0
1900,1950,0.1085,13393,310.1139,9.3586,-7.1571,6.0298,17.0951,0.4834,0,1.4941,0,32,0.1088,5.116959e-04
2000,2050,0.1342,13367,308.9660,9.2388,-7.1834,5.8099,15.5932,0.4834,0,1.4941,0,32,0.1366,1.608187e-03
2100,2150,0.1658,13397,307.3986,9.0387,-7.1806,5.4897,14.8009,0.4834,0,1.4941,0,32,0.1662,2.192982e-04
2200,2250,0.1111,13407,305.8485,9.0325,-7.3215,5.2899,18.3657,0.4834,0,1.4941,0,32,0.1111,0
2300,2350,0.1226,9926,306.8878,9.2955,-7.4346,5.5796,14.3233,0.4834,0,1.4941,0,32,0.1226,0
2400,2450,0.2024,7831,305.5059,9.2536,-7.5329,5.3744,17.9285,0.4834,0,1.4941,0,32,0.2047,1.010101e-03
2500,2550,0.1343,7871,303.9230,9.4166,-7.8138,5.2552,18.3878,0.4834,0,1.4941,0,32,0.1351,3.787879e-04
2600,2650,0.1558,7817,301.9433,9.1009,-7.7228,4.8151,16.3834,0.4834,0,1.4941,0,32,0.1558,0
2700,2750,0.1021,7858,307.1982,10.4255,-8.3044,6.3030,17.2841,0.4834,0,1.4941,0,32,0.1021,0
2800,2850,0.1214,7864,306.7370,10.3960,-8.3312,6.2183,16.0777,0.4834,0,1.4941,0,32,0.1214,0
2900,2950,0.1439,7095,306.6125,10.3952,-8.3441,6.1997,16.3722,0.4834,0,1.4941,0,32,0.1439,0
