bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,29.2091,26023,179.8143,2.5968,0.0084,-2.5968,7.7596,0.4834,0,1.4941,0,32,29.2521,1.136364e-02
100,150,42.9202,41663,161.7800,3.8287,1.1971,-3.6368,11.9048,0.4834,0,1.4941,0,32,44.0576,6.646825e-03
200,250,19.2476,41253,224.7063,4.9462,-3.4795,-3.5153,11.0230,0.4834,0,1.4941,0,32,19.3157,2.638889e-03
300,350,22.0362,38955,218.9193,6.6429,-4.1733,-5.1684,10.7264,0.4834,0,1.4941,0,32,22.0364,1.720564e-03
400,450,15.4316,36513,194.6267,4.0585,-1.0249,-3.9270,9.2452,0.4834,0,1.4941,0,32,15.4587,7.371795e-03
500,550,11.9042,31732,213.5140,3.5761,-1.9745,-2.9815,9.9238,0.4834,0,1.4941,0,32,11.9057,3.968254e-03
600,650,4.6359,22805,235.2323,3.8718,-3.1806,-2.2079,10.7627,0.4834,0,1.4941,0,32,4.6359,0
700,750,1.9430,22466,293.6288,3.4193,-3.1326,1.3705,9.4411,0.4834,0,1.4941,0,32,1.9430,0
800,850,5.4536,21581,288.4787,4.2585,-4.0389,1.3497,10.7332,0.4834,0,1.4941,0,32,5.4538,1.262626e-04
900,950,2.0489,21561,291.1355,1.6365,-1.5264,0.5901,12.1563,0.4834,0,1.4941,0,32,2.0535,2.020202e-03
1000,1050,0.6526,21515,121.6169,1.1850,1.0092,-0.6212,10.1374,0.4834,0,1.4941,0,32,1.2246,7.744108e-03
1100,1150,0.5143,21535,143.4462,2.4443,1.4557,-1.9635,9.5135,0.4834,0,1.4941,0,32,1.7656,8.038721e-03
1200,1250,0.3127,21531,149.9324,2.0859,1.0451,-1.8052,7.4321,0.4834,0,1.4941,0,32,1.3554,9.385522e-03
1300,1350,0.8918,20785,115.6576,1.9201,1.7308,-0.8314,9.1615,0.4834,0,1.4941,0,32,1.5302,9.461806e-03
1400,1450,0.5038,17468,104.6947,2.2606,2.1867,-0.5735,9.6594,0.4834,0,1.4941,0,32,1.2121,8.119658e-03
1500,1550,0.4092,14087,80.6138,2.7033,2.6671,0.4409,11.1176,0.4834,0,1.4941,0,32,1.3525,1.277778e-02
1600,1650,0.1040,13387,72.9019,2.3792,2.2741,0.6995,11.3544,0.4834,0,1.4941,0,32,0.9514,1.410819e-02
1700,1750,0.2916,14114,48.3263,1.8062,1.3491,1.2009,11.3422,0.4834,0,1.4941,0,32,0.9589,1.430556e-02
1800,1850,0.1506,13405,46.7121,2.4616,1.7918,1.6878,8.8027,0.4834,0,1.4941,0,32,0.6061,1.103801e-02
1900,1950,0.1282,13382,45.2172,2.8542,2.0258,2.0105,11.6121,0.4834,0,1.4941,0,32,0.2590,5.994152e-03
2000,2050,0.3005,13381,45.0370,2.1148,1.4963,1.4944,9.3810,0.4834,0,1.4941,0,32,0.3495,3.947368e-03
2100,2150,0.1492,13406,46.9520,2.1142,1.5450,1.4432,11.1504,0.4834,0,1.4941,0,32,0.1525,1.535088e-03
2200,2250,0.1212,13451,49.1367,2.2015,1.6650,1.4404,12.9906,0.4834,0,1.4941,0,32,0.1229,1.827485e-03
2300,2350,0.2020,9958,55.5908,2.2752,1.8771,1.2857,18.1597,0.4834,0,1.4941,0,32,0.2031,1.190476e-03
2400,2450,0.1672,7873,55.3284,2.2458,1.8470,1.2776,13.2424,0.4834,0,1.4941,0,32,0.1676,5.050505e-04
2500,2550,0.0934,7828,63.7830,2.6408,2.3691,1.1666,13.7748,0.4834,0,1.4941,0,32,0.0934,1.262626e-04
2600,2650,0.1307,7795,68.2196,3.1426,2.9183,1.1661,10.2827,0.4834,0,1.4941,0,32,0.1307,1.262626e-04
2700,2750,0.1596,7852,72.7911,3.3751,3.2240,0.9985,13.4130,0.4834,0,1.4941,0,32,0.1596,2.525253e-04
2800,2850,0.1610,7878,75.0951,3.6367,3.5144,0.9354,6.5717,0.4834,0,1.4941,0,32,0.1654,1.641414e-03
2900,2950,0.2712,7117,75.0930,3.6395,3.5170,0.9363,3.7991,0.4834,0,1.4941,0,32,0.2739,1.250000e-03
