bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,66.0287,26105,79.7340,3.4805,3.4248,0.6203,9.5597,0.4834,0,1.4941,0,32,66.0287,0
100,150,14.1406,41645,228.5033,6.9630,-5.2152,-4.6135,13.0180,0.4834,0,1.4941,0,32,14.1413,2.718254e-03
200,250,5.0280,41129,217.1597,9.5476,-5.7671,-7.6090,12.1547,0.4834,0,1.4941,0,32,5.0290,8.015873e-03
300,350,2.0295,39011,288.7116,6.3805,-6.0433,2.0469,8.7780,0.4834,0,1.4941,0,32,2.0311,9.618574e-03
400,450,5.2302,36678,258.5886,7.1273,-6.9864,-1.4101,9.1497,0.4834,0,1.4941,0,32,5.2307,2.094017e-03
500,550,1.0515,31653,268.8979,8.2291,-8.2276,-0.1583,9.4470,0.4834,0,1.4941,0,32,1.0515,0
600,650,0.6121,22666,266.5163,10.0782,-10.0596,-0.6124,10.2277,0.4834,0,1.4941,0,32,0.6121,0
700,750,2.4259,22439,254.7282,13.7082,-13.2241,-3.6107,11.4864,0.4834,0,1.4941,0,32,2.4259,0
800,850,0.9013,21559,266.0998,12.3401,-12.3115,-0.8394,12.9357,0.4834,0,1.4941,0,32,0.9013,0
900,950,0.1958,21546,269.5434,12.5271,-12.5267,-0.0998,13.3483,0.4834,0,1.4941,0,32,0.1958,0
1000,1050,0.2859,21487,274.5039,11.4440,-11.4086,0.8987,11.6438,0.4834,0,1.4941,0,32,0.2859,0
1100,1150,0.1819,21540,276.6088,10.2641,-10.1959,1.1813,12.2873,0.4834,0,1.4941,0,32,0.1819,0
1200,1250,0.1954,21627,278.5726,9.2874,-9.1837,1.3844,12.7824,0.4834,0,1.4941,0,32,0.1954,0
1300,1350,0.1785,20736,278.7152,8.6382,-8.5385,1.3089,13.4178,0.4834,0,1.4941,0,32,0.1785,0
1400,1450,0.0883,17442,279.8165,8.5897,-8.4640,1.4645,14.2757,0.4834,0,1.4941,0,32,0.0883,0
1500,1550,0.0654,14018,282.6163,8.4237,-8.2203,1.8399,15.1173,0.4834,0,1.4941,0,32,0.0654,0
1600,1650,0.0957,13410,286.0260,8.0089,-7.6977,2.2110,11.5766,0.4834,0,1.4941,0,32,0.0957,0
1700,1750,0.0815,14084,287.6509,7.5105,-7.1569,2.2773,13.9300,0.4834,0,1.4941,0,32,0.0815,0
1800,1850,0.0919,13365,288.8980,6.8587,-6.4890,2.2214,14.4941,0.4834,0,1.4941,0,32,0.0919,0
1900,1950,0.0911,13396,285.2241,6.4834,-6.2559,1.7025,9.6334,0.4834,0,1.4941,0,32,0.0911,0
2000,2050,0.1296,13380,289.6118,6.4671,-6.0919,2.1706,19.3372,0.4834,0,1.4941,0,32,0.1296,0
2100,2150,0.1010,13389,286.7943,6.7589,-6.4706,1.9529,16.3614,0.4834,0,1.4941,0,32,0.1010,0
2200,2250,0.0918,13418,285.3009,6.1785,-5.9595,1.6304,12.1261,0.4834,0,1.4941,0,32,0.0918,0
2300,2350,0.0915,9954,286.4297,5.5629,-5.3358,1.5734,14.4827,0.4834,0,1.4941,0,32,0.0915,0
2400,2450,0.0619,7839,286.3417,5.6374,-5.4097,1.5862,17.1098,0.4834,0,1.4941,0,32,0.0619,0
2500,2550,0.1047,7826,285.3469,5.0730,-4.8921,1.3426,13.9137,0.4834,0,1.4941,0,32,0.1047,0
2600,2650,0.1693,7775,284.3319,4.5968,-4.4538,1.1379,14.2654,0.4834,0,1.4941,0,32,0.1693,0
2700,2750,0.1551,7829,281.7575,4.3100,-4.2195,0.8782,15.0399,0.4834,0,1.4941,0,32,0.1551,0
2800,2850,0.1123,7844,280.5736,4.2264,-4.1546,0.7755,11.1075,0.4834,0,1.4941,0,32,0.1123,0
2900,2950,0.1500,7142,279.0735,4.0929,-4.0417,0.6455,13.8101,0.4834,0,1.4941,0,32,0.1500,0
