bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,28.8499,26308,134.0025,2.0558,1.4787,-1.4281,8.6922,0.4834,0,1.4941,0,32,28.8499,0
100,150,37.0073,41820,167.1087,1.6406,0.3660,-1.5993,11.0386,0.4834,0,1.4941,0,32,37.0073,0
200,250,10.0565,41241,244.0827,3.0304,-2.7257,-1.3245,11.7353,0.4834,0,1.4941,0,32,10.0565,0
300,350,10.8294,38875,253.3498,7.4471,-7.1348,-2.1338,12.2476,0.4834,0,1.4941,0,32,10.8294,0
400,450,11.9760,36690,231.8818,4.7704,-3.7531,-2.9447,12.1104,0.4834,0,1.4941,0,32,11.9760,0
500,550,2.8313,31913,263.9245,3.1322,-3.1146,-0.3315,10.7542,0.4834,0,1.4941,0,32,2.8313,0
600,650,1.8886,22784,316.8465,4.3857,-2.9996,3.1994,9.0936,0.4834,0,1.4941,0,32,1.8886,0
700,750,1.3097,22520,341.8608,4.7593,-1.4817,4.5228,9.4883,0.4834,0,1.4941,0,32,1.3097,0
800,850,2.0991,21624,341.7788,3.4948,-1.0928,3.3196,10.8702,0.4834,0,1.4941,0,32,2.0991,0
900,950,1.9850,21596,328.8098,4.5545,-2.3587,3.8962,10.0258,0.4834,0,1.4941,0,32,1.9850,0
1000,1050,1.9452,21539,339.7604,3.6949,-1.2782,3.4667,14.6849,0.4834,0,1.4941,0,32,1.9576,1.262626e-03
1100,1150,0.6382,21555,340.0037,3.4570,-1.1822,3.2486,13.5841,0.4834,0,1.4941,0,32,0.6731,8.417508e-04
1200,1250,0.4049,21532,352.3574,3.1121,-0.4139,3.0844,11.6715,0.4834,0,1.4941,0,32,0.4049,0
1300,1350,0.4661,20796,9.0901,3.2482,0.5132,3.2074,10.2222,0.4834,0,1.4941,0,32,0.4661,8.680556e-04
1400,1450,0.2948,17455,9.8856,3.6161,0.6208,3.5624,13.9797,0.4834,0,1.4941,0,32,0.2948,2.297009e-03
1500,1550,0.4742,14030,6.3644,3.6512,0.4047,3.6287,13.1249,0.4834,0,1.4941,0,32,0.4742,4.166667e-04
1600,1650,0.1735,13382,4.9413,3.8764,0.3339,3.8620,14.7035,0.4834,0,1.4941,0,32,0.1735,7.309942e-05
1700,1750,0.2296,14088,358.9698,3.8245,-0.0688,3.8238,16.2893,0.4834,0,1.4941,0,32,0.4105,6.319444e-03
1800,1850,0.2525,13378,359.0313,3.6239,-0.0613,3.6234,15.2933,0.4834,0,1.4941,0,32,0.2622,1.535088e-03
1900,1950,0.1444,13371,31.3381,3.8439,1.9991,3.2831,15.7061,0.4834,0,1.4941,0,32,0.1444,0
2000,2050,0.2025,13373,52.2887,4.1623,3.2928,2.5460,15.7407,0.4834,0,1.4941,0,32,0.2062,6.578947e-04
2100,2150,0.1519,13371,71.0367,5.0845,4.8086,1.6523,11.9262,0.4834,0,1.4941,0,32,0.3083,3.801170e-03
2200,2250,2.1693,13463,81.7127,6.4388,6.3715,0.9281,9.3666,0.4834,0,1.4941,0,32,2.8769,6.578947e-03
2300,2350,0.1362,9929,87.0114,6.0539,6.0456,0.3156,11.9446,0.4834,0,1.4941,0,32,1.0204,3.571429e-03
2400,2450,0.3381,7817,87.2121,6.5766,6.5688,0.3199,12.3953,0.4834,0,1.4941,0,32,0.3651,3.156566e-03
2500,2550,0.2545,7843,80.6649,7.7655,7.6627,1.2596,11.6348,0.4834,0,1.4941,0,32,0.6515,8.838384e-03
2600,2650,0.2972,7802,77.3536,9.7266,9.4906,2.1295,5.2688,0.4834,0,1.4941,0,32,1.6144,7.323232e-03
2700,2750,1.9887,7847,71.0555,10.7906,10.2062,3.5032,3.0483,0.4834,0,1.4941,0,32,2.7600,2.146465e-03
2800,2850,1.6819,7858,68.9427,12.5923,11.7514,4.5244,4.4611,0.4834,0,1.4941,0,32,1.6819,0
2900,2950,2.3089,7096,66.3513,13.4873,12.3547,5.4102,2.7810,0.4834,0,1.4941,0,32,2.3405,1.250000e-03
