bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,18.4594,26364,59.4279,7.6241,6.5643,3.8778,14.2614,0.4834,0,1.4941,0,32,18.4594,0
100,150,19.3182,41856,27.4106,9.1386,4.2071,8.1126,14.6804,0.4834,0,1.4941,0,32,19.3182,0
200,250,14.9528,41061,21.1605,7.3845,2.6657,6.8866,12.8706,0.4834,0,1.4941,0,32,14.9528,6.567460e-03
300,350,6.8796,38848,17.0738,6.6248,1.9451,6.3329,11.7588,0.4834,0,1.4941,0,32,6.8796,0
400,450,3.7452,36658,359.3069,5.8330,-0.0706,5.8326,10.4977,0.4834,0,1.4941,0,32,3.7452,0
500,550,1.4599,31812,48.7670,4.8823,3.6717,3.2181,13.1115,0.4834,0,1.4941,0,32,1.4599,0
600,650,2.3246,22778,156.1697,5.0375,2.0353,-4.6080,12.1203,0.4834,0,1.4941,0,32,2.3247,3.267974e-04
700,750,1.4863,22497,173.5445,6.0799,0.6836,-6.0413,12.6858,0.4834,0,1.4941,0,32,1.5498,3.104575e-03
800,850,0.9428,21545,175.0607,4.7659,0.4103,-4.7482,14.6449,0.4834,0,1.4941,0,32,0.9496,4.713805e-03
900,950,0.5251,21447,159.7232,2.1193,0.7345,-1.9880,13.8530,0.4834,0,1.4941,0,32,0.5283,3.661616e-03
1000,1050,1.2553,21501,152.3386,0.3444,0.1599,-0.3050,12.7653,0.4834,0,1.4941,0,32,1.2553,0
1100,1150,0.5197,21486,42.1521,2.4640,1.6536,1.8267,12.3947,0.4834,0,1.4941,0,32,0.5197,0
1200,1250,0.2983,21586,43.5091,3.2827,2.2600,2.3808,10.1199,0.4834,0,1.4941,0,32,0.2983,0
1300,1350,0.5058,20699,43.1091,5.0611,3.4587,3.6949,13.2587,0.4834,0,1.4941,0,32,0.5058,0
1400,1450,0.2040,17456,40.3892,5.7675,3.7372,4.3929,13.0431,0.4834,0,1.4941,0,32,0.2040,0
1500,1550,0.3670,14020,48.9849,6.8888,5.1979,4.5208,9.5898,0.4834,0,1.4941,0,32,0.3670,0
1600,1650,0.2198,13419,50.6889,7.5954,5.8767,4.8119,12.1913,0.4834,0,1.4941,0,32,0.2198,0
1700,1750,0.3822,14138,50.3916,8.5021,6.5502,5.4204,8.2749,0.4834,0,1.4941,0,32,0.3822,0
1800,1850,0.1092,13394,50.7535,9.8694,7.6432,6.2439,13.7378,0.4834,0,1.4941,0,32,0.1092,0
1900,1950,0.0976,13401,53.6906,9.8854,7.9660,5.8536,13.0175,0.4834,0,1.4941,0,32,0.0976,0
2000,2050,0.1973,13387,54.9301,10.5634,8.6456,6.0695,15.5084,0.4834,0,1.4941,0,32,0.1973,0
2100,2150,0.1347,13369,52.2635,10.6829,8.4484,6.5382,14.3514,0.4834,0,1.4941,0,32,0.1347,0
2200,2250,0.1333,13402,51.8476,10.9526,8.6128,6.7660,15.3853,0.4834,0,1.4941,0,32,0.1333,0
2300,2350,0.1221,9944,51.5377,11.1648,8.7423,6.9445,13.4539,0.4834,0,1.4941,0,32,0.1221,0
2400,2450,0.0907,7853,50.9708,11.2820,8.7641,7.1044,14.6009,0.4834,0,1.4941,0,32,0.0907,0
2500,2550,0.0982,7827,49.8968,11.3110,8.6516,7.2861,16.2254,0.4834,0,1.4941,0,32,0.0982,0
2600,2650,0.1259,7779,48.9214,11.1540,8.4080,7.3292,16.5557,0.4834,0,1.4941,0,32,0.1259,0
2700,2750,0.1111,7823,47.6729,10.8918,8.0525,7.3341,14.9149,0.4834,0,1.4941,0,32,0.1111,0
2800,2850,0.1523,7852,46.0358,10.5567,7.5984,7.3286,15.7687,0.4834,0,1.4941,0,32,0.1523,0
2900,2950,0.2647,7136,43.9749,10.1581,7.0532,7.3102,16.0706,0.4834,0,1.4941,0,32,0.2647,0
