bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,16.2109,26410,276.2591,12.1944,-12.1217,1.3295,16.1124,0.4834,0,1.4941,0,32,16.2109,0
100,150,4.5079,41837,262.3803,11.6085,-11.5060,-1.5392,16.8031,0.4834,0,1.4941,0,32,4.5079,2.579365e-04
200,250,3.9046,41212,245.5604,9.8794,-8.9942,-4.0874,17.5056,0.4834,0,1.4941,0,32,3.9050,8.571429e-03
300,350,2.4039,38913,243.4245,5.7516,-5.1439,-2.5731,12.6791,0.4834,0,1.4941,0,32,2.4085,2.050166e-02
400,450,1.4434,36694,243.2477,6.3755,-5.6930,-2.8698,12.3234,0.4834,0,1.4941,0,32,1.4526,2.636752e-02
500,550,1.4895,31743,247.5991,6.4276,-5.9426,-2.4495,12.0896,0.4834,0,1.4941,0,32,1.5021,2.433036e-02
600,650,0.8922,22710,257.5222,4.7477,-4.6355,-1.0258,12.1067,0.4834,0,1.4941,0,32,0.8999,1.699346e-02
700,750,0.3406,22504,240.4505,4.4979,-3.9128,-2.2182,11.3510,0.4834,0,1.4941,0,32,0.3407,4.901961e-04
800,850,0.4202,21625,224.8867,4.6550,-3.2851,-3.2981,13.7988,0.4834,0,1.4941,0,32,0.4202,0
900,950,0.7883,21546,224.7665,5.1159,-3.6027,-3.6322,17.7377,0.4834,0,1.4941,0,32,0.7936,1.304714e-03
1000,1050,0.2435,21510,221.2888,4.7543,-3.1371,-3.5723,16.4173,0.4834,0,1.4941,0,32,0.2492,2.651515e-03
1100,1150,0.2580,21516,216.0380,4.5805,-2.6948,-3.7039,16.9556,0.4834,0,1.4941,0,32,0.2580,1.220539e-03
1200,1250,0.2175,21579,215.4025,4.5410,-2.6307,-3.7014,15.5921,0.4834,0,1.4941,0,32,0.2175,8.417508e-05
1300,1350,0.2661,20765,214.6277,4.9507,-2.8132,-4.0738,19.1592,0.4834,0,1.4941,0,32,0.2661,9.548611e-04
1400,1450,0.1739,17441,214.1785,4.9392,-2.7747,-4.0861,18.7364,0.4834,0,1.4941,0,32,0.1739,7.478632e-04
1500,1550,0.0826,14012,211.5658,5.0571,-2.6473,-4.3089,17.6676,0.4834,0,1.4941,0,32,0.0826,0
1600,1650,0.1306,13350,208.7167,4.9145,-2.3613,-4.3100,16.0921,0.4834,0,1.4941,0,32,0.1306,0
1700,1750,0.1822,14127,208.4729,5.3015,-2.5274,-4.6602,16.3237,0.4834,0,1.4941,0,32,0.1822,0
1800,1850,0.1388,13360,206.9301,5.6820,-2.5734,-5.0659,17.0025,0.4834,0,1.4941,0,32,0.1388,0
1900,1950,0.1440,13413,203.6693,5.6281,-2.2595,-5.1547,13.6587,0.4834,0,1.4941,0,32,0.1440,0
2000,2050,0.1541,13338,200.9042,5.9334,-2.1171,-5.5428,17.3018,0.4834,0,1.4941,0,32,0.1552,6.578947e-04
2100,2150,0.2115,13386,196.2056,5.8603,-1.6355,-5.6275,16.0936,0.4834,0,1.4941,0,32,0.2115,0
2200,2250,0.1486,13413,189.1004,5.6446,-0.8928,-5.5736,18.1290,0.4834,0,1.4941,0,32,0.1486,0
2300,2350,0.1547,9968,183.9505,5.3232,-0.3667,-5.3105,20.5744,0.4834,0,1.4941,0,32,0.1547,0
2400,2450,0.1348,7851,177.7625,5.1109,0.1995,-5.1070,15.6383,0.4834,0,1.4941,0,32,0.1348,0
2500,2550,0.1197,7866,169.2950,5.0678,0.9413,-4.9796,19.2360,0.4834,0,1.4941,0,32,0.1197,0
2600,2650,0.1569,7802,159.6809,5.2329,1.8171,-4.9073,17.8167,0.4834,0,1.4941,0,32,0.1569,0
2700,2750,0.3509,7864,153.5633,5.5880,2.4878,-5.0036,10.4308,0.4834,0,1.4941,0,32,0.3509,0
2800,2850,0.1347,7856,154.7280,5.6803,2.4250,-5.1367,22.0612,0.4834,0,1.4941,0,32,0.1347,0
2900,2950,0.1287,7104,169.6234,5.0630,0.9119,-4.9802,14.2101,0.4834,0,1.4941,0,32,0.1287,0
