bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,218.1755,26316,248.2029,2.8894,-2.6828,-1.0729,10.7272,0.4834,0,1.4941,0,32,236.6086,4.463384e-02
100,150,114.2891,41411,27.6943,1.5021,0.6981,1.3300,10.5801,0.4834,0,1.4941,0,32,217.1965,4.089286e-02
200,250,33.3948,40931,359.3596,4.0961,-0.0458,4.0958,10.6716,0.4834,0,1.4941,0,32,45.3390,1.515873e-02
300,350,19.9070,38948,203.9817,1.1229,-0.4564,-1.0260,11.7540,0.4834,0,1.4941,0,32,57.3632,2.398425e-02
400,450,8.5468,36756,211.2875,4.4338,-2.3026,-3.7890,13.3512,0.4834,0,1.4941,0,32,13.2454,1.211538e-02
500,550,3.0049,31745,245.6220,5.7533,-5.2403,-2.3747,9.5034,0.4834,0,1.4941,0,32,9.1209,2.423115e-02
600,650,5.1721,22782,236.9556,3.1152,-2.6113,-1.6987,10.8829,0.4834,0,1.4941,0,32,5.6840,1.437908e-02
700,750,7.1750,22515,178.5852,8.3500,0.2062,-8.3475,11.4848,0.4834,0,1.4941,0,32,15.6553,1.821895e-02
800,850,0.6478,21602,211.6010,6.8017,-3.5641,-5.7932,11.8941,0.4834,0,1.4941,0,32,0.8917,1.401515e-02
900,950,2.4935,21532,212.6681,6.8717,-3.7092,-5.7847,11.8224,0.4834,0,1.4941,0,32,2.6274,2.441077e-03
1000,1050,6.2284,21521,195.6987,6.9895,-1.8912,-6.7288,13.1569,0.4834,0,1.4941,0,32,6.2285,1.683502e-04
1100,1150,0.4877,21523,182.4917,7.7517,-0.3370,-7.7444,12.3214,0.4834,0,1.4941,0,32,0.4877,0
1200,1250,0.0977,21535,167.8016,6.1424,1.2979,-6.0037,12.2814,0.4834,0,1.4941,0,32,0.0977,0
1300,1350,0.3071,20774,149.2166,4.9279,2.5221,-4.2336,12.8380,0.4834,0,1.4941,0,32,0.3071,5.642361e-04
1400,1450,0.6900,17475,126.9717,4.8192,3.8502,-2.8984,14.3677,0.4834,0,1.4941,0,32,0.6902,2.991453e-03
1500,1550,0.0931,13967,116.4507,5.3341,4.7757,-2.3760,12.0559,0.4834,0,1.4941,0,32,0.0939,2.291667e-03
1600,1650,0.2192,13363,112.6156,5.9411,5.4842,-2.2846,16.6486,0.4834,0,1.4941,0,32,0.2192,0
1700,1750,1.0847,14120,107.5676,6.6586,6.3481,-2.0098,13.2348,0.4834,0,1.4941,0,32,1.0847,0
1800,1850,0.1063,13389,105.7929,7.0357,6.7701,-1.9148,12.3101,0.4834,0,1.4941,0,32,0.1063,0
1900,1950,0.2487,13418,102.8506,7.7712,7.5765,-1.7284,13.9150,0.4834,0,1.4941,0,32,0.2487,0
2000,2050,0.2057,13346,99.7984,8.5720,8.4470,-1.4588,15.9013,0.4834,0,1.4941,0,32,0.2057,0
2100,2150,0.2570,13366,100.7815,9.0165,8.8574,-1.6867,12.1373,0.4834,0,1.4941,0,32,0.2570,0
2200,2250,0.1785,13412,100.6719,9.4142,9.2513,-1.7434,14.3781,0.4834,0,1.4941,0,32,0.1785,0
2300,2350,0.1904,9925,101.0413,9.6375,9.4591,-1.8457,10.3791,0.4834,0,1.4941,0,32,0.1904,0
2400,2450,0.1929,7849,101.7739,9.6366,9.4339,-1.9663,14.6183,0.4834,0,1.4941,0,32,0.1929,0
2500,2550,0.0890,7869,101.9154,9.6873,9.4786,-2.0001,13.1198,0.4834,0,1.4941,0,32,0.0890,0
2600,2650,0.2622,7811,101.6634,9.8384,9.6352,-1.9889,11.9260,0.4834,0,1.4941,0,32,0.2622,0
2700,2750,0.1664,7850,101.5789,9.8726,9.6717,-1.9816,19.3392,0.4834,0,1.4941,0,32,0.1664,0
2800,2850,0.1257,7876,101.6472,9.9486,9.7437,-2.0085,11.8703,0.4834,0,1.4941,0,32,0.1257,0
2900,2950,0.1549,7097,101.6957,10.0156,9.8077,-2.0303,16.1973,0.4834,0,1.4941,0,32,0.1549,0
