bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,14.5573,26342,301.5344,6.5083,-5.5472,3.4039,14.7392,0.4834,0,1.4941,0,32,14.5654,3.503788e-03
100,150,9.1225,41767,313.4196,5.5842,-4.0560,3.8382,13.2628,0.4834,0,1.4941,0,32,9.1375,1.751984e-02
200,250,5.2403,41172,303.3708,7.0087,-5.8532,3.8552,14.1945,0.4834,0,1.4941,0,32,5.2404,1.031746e-03
300,350,1.9186,38972,281.9406,6.2181,-6.0835,1.2865,11.4363,0.4834,0,1.4941,0,32,1.9188,1.264511e-03
400,450,1.6386,36749,264.7157,6.5722,-6.5443,-0.6053,13.5259,0.4834,0,1.4941,0,32,1.6396,3.183761e-03
500,550,0.8605,31806,267.8444,6.0234,-6.0192,-0.2266,12.6929,0.4834,0,1.4941,0,32,0.8606,5.208333e-04
600,650,0.6652,22719,272.5139,6.1630,-6.1571,0.2703,9.7676,0.4834,0,1.4941,0,32,0.6652,0
700,750,0.1760,22487,263.4460,4.6897,-4.6590,-0.5353,11.8377,0.4834,0,1.4941,0,32,0.1760,0
800,850,0.3478,21567,268.3355,4.2783,-4.2765,-0.1243,13.9558,0.4834,0,1.4941,0,32,0.3478,0
900,950,0.4566,21531,281.8127,4.0000,-3.9153,0.8189,14.9737,0.4834,0,1.4941,0,32,0.4566,0
1000,1050,0.2507,21522,291.7634,2.9738,-2.7619,1.1026,16.4711,0.4834,0,1.4941,0,32,0.2507,0
1100,1150,0.1845,21528,307.3475,2.1776,-1.7311,1.3210,14.4961,0.4834,0,1.4941,0,32,0.1845,0
1200,1250,0.1951,21563,329.1931,1.9289,-0.9879,1.6567,15.6260,0.4834,0,1.4941,0,32,0.1951,0
1300,1350,0.2496,20790,353.2334,1.7268,-0.2035,1.7148,13.9032,0.4834,0,1.4941,0,32,0.2496,0
1400,1450,0.1995,17472,13.2792,2.2344,0.5132,2.1747,15.9079,0.4834,0,1.4941,0,32,0.1995,0
1500,1550,0.3387,14044,15.8852,3.0512,0.8351,2.9347,20.0036,0.4834,0,1.4941,0,32,0.3387,0
1600,1650,0.1502,13403,13.9519,4.0453,0.9753,3.9259,20.3483,0.4834,0,1.4941,0,32,0.1512,3.654971e-04
1700,1750,0.1727,14081,16.3997,4.2774,1.2077,4.1034,15.7045,0.4834,0,1.4941,0,32,0.1727,0
1800,1850,0.0773,13406,18.1464,4.8093,1.4979,4.5701,18.1034,0.4834,0,1.4941,0,32,0.0773,0
1900,1950,0.1391,13408,17.3955,5.6025,1.6749,5.3462,14.8700,0.4834,0,1.4941,0,32,0.1391,0
2000,2050,0.1933,13385,17.0323,4.7973,1.4052,4.5869,17.9528,0.4834,0,1.4941,0,32,0.1933,0
2100,2150,0.1461,13448,15.3197,4.7197,1.2470,4.5520,22.0976,0.4834,0,1.4941,0,32,0.1461,0
2200,2250,0.1162,13415,13.5803,4.9025,1.1511,4.7655,19.1227,0.4834,0,1.4941,0,32,0.1162,0
2300,2350,0.1379,9945,11.8960,5.0979,1.0509,4.9884,17.6593,0.4834,0,1.4941,0,32,0.1379,0
2400,2450,0.1491,7844,11.2469,5.3086,1.0354,5.2066,18.2345,0.4834,0,1.4941,0,32,0.1491,0
2500,2550,0.1140,7840,13.3646,5.4133,1.2513,5.2667,13.9303,0.4834,0,1.4941,0,32,0.1140,0
2600,2650,0.2536,7773,17.7983,5.3948,1.6490,5.1366,21.3458,0.4834,0,1.4941,0,32,0.2536,0
2700,2750,0.1074,7853,18.7772,5.0064,1.6115,4.7399,16.5624,0.4834,0,1.4941,0,32,0.1074,0
2800,2850,0.3595,7825,22.6144,4.8160,1.8519,4.4457,18.3342,0.4834,0,1.4941,0,32,0.3595,0
2900,2950,0.2120,7095,17.6659,4.6928,1.4241,4.4715,13.4687,0.4834,0,1.4941,0,32,0.2120,0
