bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,56.4045,26283,60.5141,5.4378,4.7335,2.6765,11.9074,0.4834,0,1.4941,0,32,56.5153,1.934975e-02
100,150,24.7847,41720,34.8152,5.7068,3.2582,4.6853,11.7706,0.4834,0,1.4941,0,32,24.7876,2.142857e-03
200,250,14.8996,41012,35.5414,4.4956,2.6133,3.6581,10.7419,0.4834,0,1.4941,0,32,14.8996,0
300,350,6.9672,38692,2.5854,1.3488,0.0608,1.3474,9.6582,0.4834,0,1.4941,0,32,6.9672,0
400,450,6.7116,36552,279.0232,0.8664,-0.8557,0.1359,9.5133,0.4834,0,1.4941,0,32,6.7116,0
500,550,2.6720,31805,49.3672,4.5188,3.4293,2.9427,12.3149,0.4834,0,1.4941,0,32,2.6720,0
600,650,2.1075,22777,64.6718,4.5699,4.1306,1.9550,11.9406,0.4834,0,1.4941,0,32,2.1075,0
700,750,0.6191,22460,20.7489,4.3011,1.5238,4.0221,13.9921,0.4834,0,1.4941,0,32,0.6440,2.165033e-03
800,850,0.6461,21612,358.7513,5.7087,-0.1244,5.7074,14.5252,0.4834,0,1.4941,0,32,0.7077,4.208754e-03
900,950,0.4807,21533,353.8110,7.1401,-0.7698,7.0985,14.3926,0.4834,0,1.4941,0,32,0.4816,1.136364e-03
1000,1050,0.4489,21538,347.3447,7.8776,-1.7259,7.6862,13.7994,0.4834,0,1.4941,0,32,0.4489,0
1100,1150,0.3755,21597,344.2193,6.9941,-1.9021,6.7305,13.0139,0.4834,0,1.4941,0,32,0.3755,0
1200,1250,0.2080,21600,347.8363,6.5098,-1.3716,6.3636,9.7206,0.4834,0,1.4941,0,32,0.2080,0
1300,1350,0.2987,20723,352.7950,6.6433,-0.8332,6.5909,14.6751,0.4834,0,1.4941,0,32,0.2987,0
1400,1450,0.1637,17467,358.7332,6.3112,-0.1395,6.3096,12.6197,0.4834,0,1.4941,0,32,0.1637,0
1500,1550,0.1403,14017,4.6636,6.4760,0.5265,6.4546,14.0974,0.4834,0,1.4941,0,32,0.1403,0
1600,1650,0.1598,13433,1.1217,7.2359,0.1417,7.2346,15.5492,0.4834,0,1.4941,0,32,0.1598,0
1700,1750,0.1931,14106,3.9523,7.1091,0.4900,7.0922,15.1026,0.4834,0,1.4941,0,32,0.1931,0
1800,1850,0.0894,13397,8.0624,7.4762,1.0486,7.4023,14.4498,0.4834,0,1.4941,0,32,0.0894,0
1900,1950,0.1085,13421,10.6932,8.0549,1.4946,7.9151,15.2485,0.4834,0,1.4941,0,32,0.1085,0
2000,2050,0.1457,13389,11.0877,8.2344,1.5836,8.0806,14.7053,0.4834,0,1.4941,0,32,0.1457,0
2100,2150,0.1319,13428,9.4679,8.5396,1.4047,8.4233,17.0806,0.4834,0,1.4941,0,32,0.1319,0
2200,2250,0.1290,13387,8.4610,8.9027,1.3099,8.8058,19.5186,0.4834,0,1.4941,0,32,0.1290,0
2300,2350,0.0853,9971,7.1683,8.9142,1.1124,8.8445,16.5264,0.4834,0,1.4941,0,32,0.0853,0
2400,2450,0.1978,7869,7.0972,8.5429,1.0555,8.4774,12.7374,0.4834,0,1.4941,0,32,0.1978,0
2500,2550,0.1350,7859,6.4825,8.7777,0.9910,8.7216,12.0403,0.4834,0,1.4941,0,32,0.1350,0
2600,2650,0.1596,7777,5.7284,8.8706,0.8854,8.8263,16.7789,0.4834,0,1.4941,0,32,0.1596,0
2700,2750,0.1006,7830,4.5707,8.9871,0.7162,8.9585,18.7942,0.4834,0,1.4941,0,32,0.1006,0
2800,2850,0.1293,7824,3.2336,9.1161,0.5142,9.1016,11.8105,0.4834,0,1.4941,0,32,0.1293,0
2900,2950,0.1347,7085,2.3205,9.1561,0.3707,9.1486,15.2515,0.4834,0,1.4941,0,32,0.1347,0
