bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,5.4686,26096,264.3552,9.9437,-9.8955,-0.9781,11.6426,0.4834,0,1.4941,0,32,5.4686,0
100,150,8.8854,41797,252.4237,12.8762,-12.2751,-3.8883,13.7602,0.4834,0,1.4941,0,32,8.8854,0
200,250,5.1201,41116,258.4190,12.0299,-11.7849,-2.4150,13.3586,0.4834,0,1.4941,0,32,5.1216,1.130952e-02
300,350,1.4653,39020,293.5294,8.1040,-7.4302,3.2353,9.7897,0.4834,0,1.4941,0,32,1.4715,3.223466e-02
400,450,0.7376,36674,290.9086,6.2124,-5.8033,2.2171,8.0601,0.4834,0,1.4941,0,32,0.7531,4.455128e-02
500,550,1.1483,31707,284.8627,6.4053,-6.1910,1.6430,8.4005,0.4834,0,1.4941,0,32,1.1635,3.740079e-02
600,650,0.5743,22726,265.6562,8.6111,-8.5864,-0.6522,11.6940,0.4834,0,1.4941,0,32,0.5783,1.846405e-02
700,750,0.2148,22445,260.2704,8.5992,-8.4755,-1.4533,13.5783,0.4834,0,1.4941,0,32,0.2159,5.024510e-03
800,850,0.3041,21575,260.2613,7.9374,-7.8230,-1.3426,14.9545,0.4834,0,1.4941,0,32,0.3042,6.313131e-04
900,950,0.3147,21503,265.5309,7.4998,-7.4770,-0.5844,15.0259,0.4834,0,1.4941,0,32,0.3147,0
1000,1050,0.1481,21505,274.7932,6.6109,-6.5878,0.5524,13.6622,0.4834,0,1.4941,0,32,0.1481,0
1100,1150,0.1850,21503,290.7574,6.8201,-6.3774,2.4171,10.6558,0.4834,0,1.4941,0,32,0.1850,0
1200,1250,0.1652,21567,303.7346,7.5836,-6.3067,4.2115,11.0602,0.4834,0,1.4941,0,32,0.1652,0
1300,1350,0.1503,20692,312.6642,8.5433,-6.2822,5.7898,14.3265,0.4834,0,1.4941,0,32,0.1506,1.736111e-04
1400,1450,0.2134,17433,322.0729,8.7496,-5.3780,6.9017,13.5290,0.4834,0,1.4941,0,32,0.2134,0
1500,1550,0.0873,14024,327.6762,9.2586,-4.9506,7.8238,17.2140,0.4834,0,1.4941,0,32,0.0873,0
1600,1650,0.0643,13391,330.0465,9.7489,-4.8676,8.4468,16.4938,0.4834,0,1.4941,0,32,0.0643,0
1700,1750,0.0769,14144,329.3098,9.4229,-4.8094,8.1031,15.0545,0.4834,0,1.4941,0,32,0.0769,0
1800,1850,0.0660,13343,329.3175,9.7195,-4.9597,8.3589,14.0425,0.4834,0,1.4941,0,32,0.0660,0
1900,1950,0.0833,13418,328.6136,9.8835,-5.1474,8.4373,16.4393,0.4834,0,1.4941,0,32,0.0833,0
2000,2050,0.1495,13367,327.4939,10.0766,-5.4150,8.4979,15.7299,0.4834,0,1.4941,0,32,0.1495,0
2100,2150,0.1172,13396,326.9072,10.3660,-5.6598,8.6845,18.1550,0.4834,0,1.4941,0,32,0.1172,0
2200,2250,0.1777,13383,326.3471,10.6931,-5.9257,8.9010,16.3910,0.4834,0,1.4941,0,32,0.1777,0
2300,2350,0.1307,9946,325.9848,11.0740,-6.1949,9.1791,13.2151,0.4834,0,1.4941,0,32,0.1307,0
2400,2450,0.0806,7850,325.9417,11.2670,-6.3099,9.3344,11.1629,0.4834,0,1.4941,0,32,0.0806,0
2500,2550,0.1232,7831,325.2506,11.3521,-6.4706,9.3275,14.9664,0.4834,0,1.4941,0,32,0.1232,0
2600,2650,0.1141,7771,327.2885,11.7471,-6.3482,9.8840,17.3291,0.4834,0,1.4941,0,32,0.1141,0
2700,2750,0.1439,7836,326.3731,11.6364,-6.4440,9.6891,16.6779,0.4834,0,1.4941,0,32,0.1439,0
2800,2850,0.0869,7874,326.3633,11.5809,-6.4149,9.6418,24.8565,0.4834,0,1.4941,0,32,0.0869,0
2900,2950,0.0843,7132,326.2518,11.4830,-6.3793,9.5480,11.5160,0.4834,0,1.4941,0,32,0.0843,0
