bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,125.4410,26414,303.5247,0.0813,-0.0678,0.0449,10.9272,0.4834,0,1.4941,0,32,125.4410,0
100,150,70.1493,41744,233.6695,0.9702,-0.7816,-0.5748,10.6882,0.4834,0,1.4941,0,32,70.1493,0
200,250,44.8491,41057,102.3133,1.2175,1.1895,-0.2596,10.2684,0.4834,0,1.4941,0,32,44.8491,0
300,350,17.8302,38801,57.4263,2.9878,2.5178,1.6086,12.2078,0.4834,0,1.4941,0,32,17.8307,1.927861e-03
400,450,9.9229,36515,13.2566,4.9723,1.1402,4.8398,9.2157,0.4834,0,1.4941,0,32,11.4877,1.027778e-02
500,550,2.6496,31554,346.6168,4.8195,-1.1155,4.6886,8.3147,0.4834,0,1.4941,0,32,3.1436,7.713294e-03
600,650,3.3987,22719,339.3968,3.5413,-1.2462,3.3148,8.4909,0.4834,0,1.4941,0,32,3.3989,4.084967e-04
700,750,0.3521,22496,349.8473,3.0570,-0.5389,3.0092,13.1133,0.4834,0,1.4941,0,32,0.3521,0
800,850,0.8019,21605,346.0573,4.6094,-1.1107,4.4736,13.1471,0.4834,0,1.4941,0,32,0.8019,0
900,950,0.4221,21540,335.0358,5.2068,-2.1975,4.7203,12.4211,0.4834,0,1.4941,0,32,0.4221,0
1000,1050,2.3490,21552,327.2859,5.7550,-3.1103,4.8421,10.6252,0.4834,0,1.4941,0,32,2.3490,0
1100,1150,0.3149,21530,320.5646,5.5966,-3.5550,4.3225,13.4849,0.4834,0,1.4941,0,32,0.3149,0
1200,1250,0.2484,21564,320.3592,4.4141,-2.8161,3.3991,10.9702,0.4834,0,1.4941,0,32,0.2484,0
1300,1350,0.4006,20756,308.5456,2.9957,-2.3430,1.8667,12.5708,0.4834,0,1.4941,0,32,0.4006,0
1400,1450,0.3534,17441,298.6357,1.7490,-1.5350,0.8382,12.1627,0.4834,0,1.4941,0,32,0.3534,0
1500,1550,0.1724,14002,274.6511,1.5531,-1.5480,0.1259,11.7088,0.4834,0,1.4941,0,32,0.1724,0
1600,1650,0.1284,13395,261.7689,2.5643,-2.5379,-0.3671,14.6287,0.4834,0,1.4941,0,32,0.1284,0
1700,1750,0.3572,14051,262.0645,3.5595,-3.5254,-0.4914,14.5575,0.4834,0,1.4941,0,32,0.3572,0
1800,1850,0.1289,13384,262.9708,4.8525,-4.8160,-0.5938,11.8408,0.4834,0,1.4941,0,32,0.1289,0
1900,1950,0.2250,13394,266.1213,6.3048,-6.2903,-0.4265,14.3442,0.4834,0,1.4941,0,32,0.2250,0
2000,2050,0.2664,13342,270.4475,7.5917,-7.5915,0.0593,15.4687,0.4834,0,1.4941,0,32,0.2664,0
2100,2150,0.1934,13379,273.7035,7.8662,-7.8498,0.5081,15.8898,0.4834,0,1.4941,0,32,0.1934,0
2200,2250,0.1001,13406,271.0317,8.4744,-8.4731,0.1526,16.3960,0.4834,0,1.4941,0,32,0.1001,0
2300,2350,0.2182,9936,269.7447,9.4657,-9.4656,-0.0422,13.2174,0.4834,0,1.4941,0,32,0.2182,0
2400,2450,0.3181,7832,275.1990,9.3376,-9.2992,0.8461,11.1281,0.4834,0,1.4941,0,32,0.3181,0
2500,2550,0.0764,7856,273.5931,9.3001,-9.2818,0.5828,14.8472,0.4834,0,1.4941,0,32,0.0764,0
2600,2650,0.1999,7802,271.9361,9.3532,-9.3479,0.3160,14.6199,0.4834,0,1.4941,0,32,0.1999,0
2700,2750,0.2055,7822,270.0089,9.5857,-9.5857,0.0015,18.0115,0.4834,0,1.4941,0,32,0.2055,0
2800,2850,0.1273,7861,273.5397,8.5513,-8.5350,0.5280,14.8591,0.4834,0,1.4941,0,32,0.1273,0
2900,2950,0.1710,7113,273.0116,8.7282,-8.7162,0.4586,15.9539,0.4834,0,1.4941,0,32,0.1710,0
