bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,14.5546,26117,265.6745,3.3379,-3.3284,-0.2518,7.1386,0.4834,0,1.4941,0,32,183.6307,1.000947e-01
100,150,21.8584,41560,335.1123,1.9366,-0.8150,1.7568,10.9183,0.4834,0,1.4941,0,32,43.4736,3.418651e-02
200,250,14.2005,41173,311.5580,5.1534,-3.8562,3.4186,8.2853,0.4834,0,1.4941,0,32,87.8848,5.109127e-02
300,350,6.1824,38874,321.1600,4.0329,-2.5292,3.1412,9.0635,0.4834,0,1.4941,0,32,9.6676,2.112355e-02
400,450,5.4367,36801,334.3567,5.4052,-2.3392,4.8728,10.8225,0.4834,0,1.4941,0,32,8.3664,6.410256e-03
500,550,3.2121,31777,330.4068,2.9791,-1.4712,2.5905,10.4494,0.4834,0,1.4941,0,32,3.2964,7.093254e-03
600,650,1.8664,22829,336.8438,4.3335,-1.7041,3.9843,10.4055,0.4834,0,1.4941,0,32,1.8671,6.127451e-04
700,750,1.4718,22492,343.6781,5.2520,-1.4760,5.0403,13.1891,0.4834,0,1.4941,0,32,1.4718,0
800,850,0.7141,21575,337.5626,5.3967,-2.0598,4.9882,14.4034,0.4834,0,1.4941,0,32,0.7141,0
900,950,0.9000,21582,351.9068,4.9809,-0.7012,4.9313,14.2859,0.4834,0,1.4941,0,32,0.9000,0
1000,1050,0.5349,21568,355.3009,4.2252,-0.3461,4.2110,14.6103,0.4834,0,1.4941,0,32,0.5349,0
1100,1150,0.1939,21529,8.8908,4.0030,0.6187,3.9549,15.4090,0.4834,0,1.4941,0,32,0.1939,0
1200,1250,0.3706,21552,12.1226,3.5334,0.7420,3.4546,16.0864,0.4834,0,1.4941,0,32,0.3796,8.417508e-05
1300,1350,0.5810,20770,19.5827,3.5062,1.1752,3.3034,15.8096,0.4834,0,1.4941,0,32,0.5810,1.432292e-03
1400,1450,0.2208,17442,21.5105,3.3384,1.2241,3.1059,15.3674,0.4834,0,1.4941,0,32,0.2208,2.190171e-03
1500,1550,0.4267,14070,26.2193,3.1283,1.3821,2.8064,15.2308,0.4834,0,1.4941,0,32,0.4267,1.041667e-03
1600,1650,0.2531,13394,29.6038,2.9463,1.4554,2.5617,16.4072,0.4834,0,1.4941,0,32,0.2531,0
1700,1750,0.2890,14114,25.4411,2.9559,1.2698,2.6693,13.0932,0.4834,0,1.4941,0,32,0.2890,0
1800,1850,0.0908,13377,36.9945,3.0292,1.8228,2.4194,19.1065,0.4834,0,1.4941,0,32,0.0908,0
1900,1950,0.1121,13367,45.8752,3.5535,2.5508,2.4740,18.2509,0.4834,0,1.4941,0,32,0.1121,0
2000,2050,0.2954,13383,58.7885,3.8653,3.3058,2.0030,18.5080,0.4834,0,1.4941,0,32,0.2954,0
2100,2150,0.4160,13444,68.9829,4.2280,3.9468,1.5164,15.5213,0.4834,0,1.4941,0,32,0.4160,0
2200,2250,0.2408,13424,77.4314,4.7853,4.6706,1.0413,14.4662,0.4834,0,1.4941,0,32,0.2408,0
2300,2350,0.1278,9957,84.0735,4.8222,4.7964,0.4979,15.3624,0.4834,0,1.4941,0,32,0.1278,0
2400,2450,0.3061,7835,87.5120,5.1432,5.1383,0.2233,15.7750,0.4834,0,1.4941,0,32,0.3061,0
2500,2550,0.1107,7823,86.5263,5.4418,5.4318,0.3297,13.5075,0.4834,0,1.4941,0,32,0.1107,0
2600,2650,0.2331,7813,85.2911,5.6677,5.6485,0.4653,16.9471,0.4834,0,1.4941,0,32,0.2331,0
2700,2750,0.1390,7827,82.9301,5.7734,5.7295,0.7106,18.0225,0.4834,0,1.4941,0,32,0.1390,0
2800,2850,0.0952,7845,87.5712,5.6818,5.6767,0.2408,11.1375,0.4834,0,1.4941,0,32,0.0952,0
2900,2950,0.1302,7106,87.1205,5.9275,5.9200,0.2978,10.7672,0.4834,0,1.4941,0,32,0.1302,0
