bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,5.1156,26082,302.3617,4.7786,-4.0364,2.5578,11.6528,0.4834,0,1.4941,0,32,5.1156,0
100,150,6.3543,41756,291.8424,5.3097,-4.9286,1.9755,15.0815,0.4834,0,1.4941,0,32,6.3543,0
200,250,16.2808,41293,302.7143,6.5088,-5.4764,3.5177,12.3356,0.4834,0,1.4941,0,32,16.2808,1.587302e-04
300,350,4.9884,39008,310.2817,7.0001,-5.3402,4.5259,9.9517,0.4834,0,1.4941,0,32,4.9888,4.249585e-03
400,450,8.7018,36752,301.5250,4.9301,-4.2025,2.5778,10.6384,0.4834,0,1.4941,0,32,8.7032,6.752137e-03
500,550,1.1076,31878,286.6110,5.9201,-5.6730,1.6924,13.1752,0.4834,0,1.4941,0,32,1.1115,5.927579e-03
600,650,3.3070,22762,310.5675,4.1263,-3.1345,2.6835,9.2019,0.4834,0,1.4941,0,32,3.3077,3.349673e-03
700,750,0.6050,22519,19.9774,2.3107,0.7895,2.1717,9.4153,0.4834,0,1.4941,0,32,0.6050,0
800,850,0.5118,21605,25.4653,3.3428,1.4373,3.0180,13.1490,0.4834,0,1.4941,0,32,0.5118,0
900,950,0.5547,21588,34.9848,2.7760,1.5916,2.2744,15.5423,0.4834,0,1.4941,0,32,0.5547,0
1000,1050,0.3390,21526,53.0313,1.8056,1.4426,1.0859,19.3458,0.4834,0,1.4941,0,32,0.3390,0
1100,1150,0.5098,21526,87.8126,1.6269,1.6257,0.0621,16.2583,0.4834,0,1.4941,0,32,0.5098,0
1200,1250,0.4995,21616,104.9262,2.2327,2.1573,-0.5751,14.3692,0.4834,0,1.4941,0,32,0.4995,0
1300,1350,1.0661,20751,108.2396,2.8836,2.7387,-0.9025,12.7907,0.4834,0,1.4941,0,32,1.0661,6.944444e-04
1400,1450,0.4653,17461,96.6144,3.8010,3.7757,-0.4378,16.5123,0.4834,0,1.4941,0,32,0.4653,1.388889e-03
1500,1550,0.5815,14020,117.4976,4.7930,4.2515,-2.2130,12.1474,0.4834,0,1.4941,0,32,0.5815,0
1600,1650,0.2443,13412,121.3024,5.3741,4.5918,-2.7921,13.6417,0.4834,0,1.4941,0,32,0.2443,0
1700,1750,0.2609,14132,122.0494,6.4858,5.4973,-3.4417,15.0764,0.4834,0,1.4941,0,32,0.2609,0
1800,1850,0.2765,13420,123.1416,7.4511,6.2390,-4.0736,15.3536,0.4834,0,1.4941,0,32,0.2765,0
1900,1950,0.4184,13396,126.3458,8.6422,6.9609,-5.1218,10.5843,0.4834,0,1.4941,0,32,0.4184,0
2000,2050,0.8434,13430,125.7714,9.2645,7.5168,-5.4156,14.3423,0.4834,0,1.4941,0,32,0.8434,0
2100,2150,0.7513,13395,127.1133,9.9871,7.9641,-6.0261,13.5057,0.4834,0,1.4941,0,32,0.7513,0
2200,2250,0.2383,13398,128.2264,10.3530,8.1330,-6.4061,13.3408,0.4834,0,1.4941,0,32,0.2383,0
2300,2350,0.2657,9947,127.4309,10.2944,8.1746,-6.2570,12.4645,0.4834,0,1.4941,0,32,0.2965,2.976190e-04
2400,2450,0.3489,7864,127.2134,10.1297,8.0672,-6.1263,11.9369,0.4834,0,1.4941,0,32,0.4039,3.787879e-04
2500,2550,0.2428,7842,126.7993,9.9613,7.9764,-5.9670,10.5546,0.4834,0,1.4941,0,32,0.2428,0
2600,2650,0.2428,7798,127.7663,10.1554,8.0280,-6.2196,9.1014,0.4834,0,1.4941,0,32,0.2428,0
2700,2750,0.3764,7860,129.4105,9.9425,7.6817,-6.3122,12.0898,0.4834,0,1.4941,0,32,0.3764,0
2800,2850,0.2376,7845,131.4744,9.8484,7.3790,-6.5225,16.4646,0.4834,0,1.4941,0,32,0.2376,0
2900,2950,0.3335,7113,132.2840,9.9795,7.3830,-6.7142,16.1597,0.4834,0,1.4941,0,32,0.3335,0
