bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,65.3493,26030,174.1950,5.0887,0.5147,-5.0626,9.0027,0.4834,0,1.4941,0,32,65.3493,0
100,150,43.0002,41736,150.8817,2.9829,1.4515,-2.6059,10.4086,0.4834,0,1.4941,0,32,43.0002,0
200,250,30.0048,41186,187.9566,1.3103,-0.1814,-1.2977,9.9780,0.4834,0,1.4941,0,32,30.0048,0
300,350,14.2814,38967,254.7531,3.0611,-2.9533,-0.8050,11.4412,0.4834,0,1.4941,0,32,14.2814,0
400,450,10.3502,36685,232.2250,2.8637,-2.2635,-1.7542,11.3022,0.4834,0,1.4941,0,32,10.3502,0
500,550,3.3117,31850,218.2241,2.4669,-1.5264,-1.9380,10.9854,0.4834,0,1.4941,0,32,3.3117,0
600,650,4.4909,22763,234.1403,2.9199,-2.3664,-1.7105,10.4642,0.4834,0,1.4941,0,32,4.4951,1.797386e-03
700,750,0.8248,22468,304.0131,2.9241,-2.4238,1.6357,10.7683,0.4834,0,1.4941,0,32,0.8249,3.267974e-04
800,850,1.6470,21540,320.3736,5.4371,-3.4676,4.1877,10.2328,0.4834,0,1.4941,0,32,1.6471,8.417508e-05
900,950,0.3911,21593,319.2214,7.8739,-5.1428,5.9624,12.5053,0.4834,0,1.4941,0,32,0.3911,0
1000,1050,0.9073,21476,316.3337,9.7024,-6.6991,7.0184,16.6504,0.4834,0,1.4941,0,32,0.9073,0
1100,1150,0.4500,21562,310.4208,10.3368,-7.8694,6.7023,16.2459,0.4834,0,1.4941,0,32,0.4500,0
1200,1250,0.1495,21582,303.5521,13.6972,-11.4150,7.5704,12.7284,0.4834,0,1.4941,0,32,0.1495,0
1300,1350,1.5410,20825,301.1113,18.4429,-15.7902,9.5295,8.4055,0.4834,0,1.4941,0,32,1.5410,0
1400,1450,1.5780,17511,295.7729,17.8954,-16.1152,7.7810,13.5238,0.4834,0,1.4941,0,32,1.5780,0
1500,1550,0.0758,14046,292.6926,17.3738,-16.0288,6.7026,15.8084,0.4834,0,1.4941,0,32,0.0758,0
1600,1650,0.1059,13409,289.4500,17.1813,-16.2008,5.7211,16.7731,0.4834,0,1.4941,0,32,0.1059,0
1700,1750,0.1858,14100,288.2063,16.9439,-16.0956,5.2939,11.3604,0.4834,0,1.4941,0,32,0.1858,0
1800,1850,0.0710,13375,285.9973,16.8468,-16.1944,4.6428,15.1108,0.4834,0,1.4941,0,32,0.0710,0
1900,1950,0.1290,13385,284.3951,16.7040,-16.1796,4.1527,15.8132,0.4834,0,1.4941,0,32,0.1290,0
2000,2050,0.1482,13380,283.4851,16.7486,-16.2868,3.9057,14.5241,0.4834,0,1.4941,0,32,0.1482,0
2100,2150,0.1212,13457,283.5705,16.4934,-16.0330,3.8701,18.7409,0.4834,0,1.4941,0,32,0.1212,0
2200,2250,0.1241,13411,280.7993,16.9541,-16.6538,3.1767,15.6818,0.4834,0,1.4941,0,32,0.1247,6.578947e-04
2300,2350,0.2625,9929,281.2701,16.9380,-16.6114,3.3103,13.4948,0.4834,0,1.4941,0,32,0.2630,2.976190e-04
2400,2450,0.9199,7873,280.9874,17.0310,-16.7188,3.2460,15.9989,0.4834,0,1.4941,0,32,0.9199,0
2500,2550,0.0865,7837,280.7808,17.2793,-16.9744,3.2321,12.5916,0.4834,0,1.4941,0,32,0.0865,0
2600,2650,0.1768,7801,281.2541,17.4526,-17.1170,3.4060,14.7631,0.4834,0,1.4941,0,32,0.1768,0
2700,2750,0.1702,7839,281.4597,17.3787,-17.0322,3.4528,19.0346,0.4834,0,1.4941,0,32,0.1702,0
2800,2850,0.1588,7862,281.6296,17.2619,-16.9075,3.4797,17.1058,0.4834,0,1.4941,0,32,0.1588,0
2900,2950,0.3456,7133,281.6497,17.0823,-16.7304,3.4494,12.0029,0.4834,0,1.4941,0,32,0.3456,0
