bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,80.2326,26508,185.5774,1.7419,-0.1693,-1.7337,11.2727,0.4834,0,1.4941,0,32,81.9211,2.408460e-02
100,150,87.2154,41930,117.3955,2.6512,2.3539,-1.2199,10.9980,0.4834,0,1.4941,0,32,87.9309,4.222222e-02
200,250,43.9843,41116,233.6658,2.1881,-1.7627,-1.2964,10.1059,0.4834,0,1.4941,0,32,44.4796,2.553571e-02
300,350,33.9997,38696,154.2881,2.1618,0.9379,-1.9477,9.9795,0.4834,0,1.4941,0,32,34.1191,6.944444e-03
400,450,19.2403,36626,189.3858,4.1965,-0.6844,-4.1404,11.3608,0.4834,0,1.4941,0,32,19.3086,1.794872e-03
500,550,8.8837,31824,220.8393,2.8283,-1.8496,-2.1398,12.0406,0.4834,0,1.4941,0,32,8.8854,1.264881e-03
600,650,8.2019,22808,311.1795,2.0222,-1.5220,1.3315,10.9638,0.4834,0,1.4941,0,32,8.6275,7.802288e-03
700,750,4.7966,22520,330.6661,4.1214,-2.0190,3.5929,7.6783,0.4834,0,1.4941,0,32,4.9036,3.513072e-03
800,850,0.8094,21579,342.9362,5.5507,-1.6288,5.3064,9.0925,0.4834,0,1.4941,0,32,1.0245,7.744108e-03
900,950,0.7449,21520,0.1139,6.1192,0.0122,6.1192,8.1842,0.4834,0,1.4941,0,32,1.1303,9.764310e-03
1000,1050,1.2756,21471,345.0913,5.1800,-1.3327,5.0057,11.3312,0.4834,0,1.4941,0,32,2.2880,1.519360e-02
1100,1150,4.1982,21511,325.9966,3.2664,-1.8267,2.7078,11.1028,0.4834,0,1.4941,0,32,4.3928,1.026936e-02
1200,1250,0.3063,21571,316.5434,2.9896,-2.0563,2.1701,7.6535,0.4834,0,1.4941,0,32,0.5067,9.217172e-03
1300,1350,0.7900,20710,341.5409,2.1914,-0.6939,2.0786,9.4282,0.4834,0,1.4941,0,32,0.8796,5.208333e-03
1400,1450,0.3584,17443,32.1778,2.5536,1.3599,2.1613,8.4524,0.4834,0,1.4941,0,32,1.0066,1.116453e-02
1500,1550,0.3227,14047,73.5737,3.2448,3.1124,0.9176,7.8692,0.4834,0,1.4941,0,32,0.5884,1.159722e-02
1600,1650,0.6697,13403,88.8138,5.6385,5.6372,0.1167,8.0305,0.4834,0,1.4941,0,32,0.8256,1.023392e-02
1700,1750,0.5287,14086,96.4315,6.8010,6.7582,-0.7618,10.9069,0.4834,0,1.4941,0,32,0.7970,9.583333e-03
1800,1850,0.3622,13380,102.8308,7.3545,7.1709,-1.6332,8.7141,0.4834,0,1.4941,0,32,0.5746,6.432749e-03
1900,1950,0.2756,13392,104.3724,7.5648,7.3280,-1.8778,4.8258,0.4834,0,1.4941,0,32,0.3420,4.678363e-03
2000,2050,0.4825,13386,107.0174,7.2609,6.9430,-2.1250,6.5346,0.4834,0,1.4941,0,32,0.5202,3.216374e-03
2100,2150,0.3683,13380,108.7405,7.5625,7.1616,-2.4297,7.1931,0.4834,0,1.4941,0,32,0.5676,7.821637e-03
2200,2250,0.2608,13384,100.5973,7.3155,7.1907,-1.3454,4.4090,0.4834,0,1.4941,0,32,0.5896,1.001462e-02
2300,2350,0.2332,9947,100.9541,6.9204,6.7943,-1.3150,10.0483,0.4834,0,1.4941,0,32,0.4533,6.746032e-03
2400,2450,0.3035,7847,101.4345,6.8165,6.6812,-1.3514,10.7610,0.4834,0,1.4941,0,32,0.3822,1.767677e-03
2500,2550,0.2001,7847,105.0828,7.1319,6.8863,-1.8558,7.2103,0.4834,0,1.4941,0,32,0.2287,7.449495e-03
2600,2650,0.5011,7796,103.4929,7.6472,7.4362,-1.7843,2.7112,0.4834,0,1.4941,0,32,0.7175,1.919192e-02
2700,2750,0.3060,7850,108.2611,8.8426,8.3973,-2.7708,3.7706,0.4834,0,1.4941,0,32,0.7597,2.348485e-02
2800,2850,0.1987,7800,105.2976,8.7253,8.4161,-2.3020,3.9532,0.4834,0,1.4941,0,32,0.6141,3.194444e-02
2900,2950,0.2966,7090,106.2675,10.5010,10.0806,-2.9416,3.1451,0.4834,0,1.4941,0,32,0.9168,3.708333e-02
