bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,133.8050,26443,120.8104,7.5547,6.4885,-3.8695,12.3749,0.4834,0,1.4941,0,32,133.8050,0
100,150,53.8471,41911,133.2193,4.2889,3.1255,-2.9370,11.6299,0.4834,0,1.4941,0,32,53.8471,0
200,250,15.9540,41073,181.7364,1.9593,-0.0594,-1.9584,10.5299,0.4834,0,1.4941,0,32,15.9540,0
300,350,18.5501,38858,165.6044,1.4010,0.3483,-1.3570,11.1042,0.4834,0,1.4941,0,32,18.5501,0
400,450,6.1456,36631,30.4916,2.4949,1.2659,2.1498,10.6114,0.4834,0,1.4941,0,32,6.1456,0
500,550,1.9488,31844,59.3954,5.6503,4.8633,2.8766,10.2123,0.4834,0,1.4941,0,32,1.9488,0
600,650,1.4307,22826,100.2405,5.7047,5.6138,-1.0142,13.2907,0.4834,0,1.4941,0,32,1.4307,0
700,750,0.3633,22509,82.4685,4.2669,4.2300,0.5593,10.8659,0.4834,0,1.4941,0,32,0.3633,0
800,850,0.2374,21581,107.8793,4.4627,4.2471,-1.3701,11.0795,0.4834,0,1.4941,0,32,0.2374,1.262626e-04
900,950,1.4751,21570,118.0686,5.9156,5.2198,-2.7835,12.6006,0.4834,0,1.4941,0,32,1.4751,0
1000,1050,0.7417,21549,126.3404,9.1492,7.3698,-5.4217,13.4174,0.4834,0,1.4941,0,32,0.7417,0
1100,1150,0.2701,21538,123.8885,8.7512,7.2646,-4.8795,14.6587,0.4834,0,1.4941,0,32,0.2701,0
1200,1250,0.4862,21604,120.3006,7.8489,6.7766,-3.9600,16.0398,0.4834,0,1.4941,0,32,0.4862,0
1300,1350,0.1600,20818,114.4289,6.9377,6.3166,-2.8692,13.0354,0.4834,0,1.4941,0,32,0.1600,6.076389e-04
1400,1450,1.7702,17472,114.7032,5.7195,5.1961,-2.3903,13.7830,0.4834,0,1.4941,0,32,1.7710,2.884615e-03
1500,1550,0.0956,14014,123.8694,6.1032,5.0675,-3.4013,13.2827,0.4834,0,1.4941,0,32,0.1506,2.777778e-03
1600,1650,0.9876,13419,132.6072,5.8418,4.2996,-3.9547,17.6244,0.4834,0,1.4941,0,32,0.9876,0
1700,1750,0.2548,14089,140.6206,5.5343,3.5112,-4.2778,12.4752,0.4834,0,1.4941,0,32,0.2548,0
1800,1850,0.1870,13381,159.8463,5.1908,1.7884,-4.8730,14.0489,0.4834,0,1.4941,0,32,0.1870,0
1900,1950,0.1313,13401,183.2135,5.5190,-0.3094,-5.5103,10.3636,0.4834,0,1.4941,0,32,0.1313,0
2000,2050,0.1930,13390,203.2314,5.8943,-2.3250,-5.4164,13.5307,0.4834,0,1.4941,0,32,0.1930,0
2100,2150,0.1617,13417,213.8226,5.0494,-2.8106,-4.1949,12.0336,0.4834,0,1.4941,0,32,0.1617,0
2200,2250,0.2263,13421,218.0931,5.9247,-3.6552,-4.6628,18.5384,0.4834,0,1.4941,0,32,0.2263,0
2300,2350,0.4842,9952,210.5679,4.9824,-2.5338,-4.2900,12.0710,0.4834,0,1.4941,0,32,0.4842,0
2400,2450,0.3558,7864,211.8587,5.5896,-2.9503,-4.7475,10.6678,0.4834,0,1.4941,0,32,0.3558,0
2500,2550,0.0877,7848,216.6413,6.2086,-3.7053,-4.9817,7.7051,0.4834,0,1.4941,0,32,0.0877,0
2600,2650,0.1731,7825,219.5979,6.3102,-4.0221,-4.8622,14.2082,0.4834,0,1.4941,0,32,0.1731,0
2700,2750,0.1179,7848,220.3411,6.3765,-4.1277,-4.8602,17.8772,0.4834,0,1.4941,0,32,0.1179,0
2800,2850,0.1179,7866,221.0694,6.4312,-4.2251,-4.8486,13.4753,0.4834,0,1.4941,0,32,0.1179,0
2900,2950,0.1343,7089,221.0555,6.4388,-4.2290,-4.8553,15.3102,0.4834,0,1.4941,0,32,0.1343,0
