bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,3.9615,26365,307.1133,5.9284,-4.7276,3.5772,12.5791,0.4834,0,1.4941,0,32,3.9615,0
100,150,6.3707,41731,303.6453,5.0784,-4.2277,2.8137,11.1146,0.4834,0,1.4941,0,32,6.3715,4.464286e-03
200,250,3.5995,41237,309.0772,5.9574,-4.6247,3.7553,10.3675,0.4834,0,1.4941,0,32,3.5995,6.547619e-04
300,350,4.5748,38995,309.4201,5.9686,-4.6108,3.7901,9.6224,0.4834,0,1.4941,0,32,4.5750,9.121061e-04
400,450,1.9607,36767,294.9814,6.1540,-5.5782,2.5990,10.4939,0.4834,0,1.4941,0,32,1.9611,1.709402e-03
500,550,0.8702,31768,298.2015,4.1120,-3.6239,1.9432,10.6084,0.4834,0,1.4941,0,32,0.8710,1.909722e-03
600,650,0.7370,22700,279.6441,4.4583,-4.3953,0.7469,9.1063,0.4834,0,1.4941,0,32,0.8162,3.431373e-03
700,750,1.0504,22476,282.2495,3.4512,-3.3727,0.7322,11.3376,0.4834,0,1.4941,0,32,1.5533,6.740196e-03
800,850,0.3983,21605,284.8491,3.5502,-3.4317,0.9098,12.8486,0.4834,0,1.4941,0,32,0.3983,5.471380e-04
900,950,0.5524,21525,280.0996,4.5041,-4.4343,0.7898,9.9201,0.4834,0,1.4941,0,32,0.5524,4.208754e-04
1000,1050,0.2326,21513,269.9120,3.3155,-3.3154,-0.0051,13.1613,0.4834,0,1.4941,0,32,0.2331,6.734007e-04
1100,1150,0.2086,21542,250.8810,2.4987,-2.3609,-0.8184,13.9352,0.4834,0,1.4941,0,32,0.2118,3.787879e-04
1200,1250,0.2090,21573,219.3904,2.1787,-1.3826,-1.6838,12.8759,0.4834,0,1.4941,0,32,0.2097,8.417508e-05
1300,1350,0.4608,20776,188.3685,2.9565,-0.4303,-2.9250,16.7380,0.4834,0,1.4941,0,32,0.4646,1.345486e-03
1400,1450,0.3739,17480,176.9572,1.7196,0.0913,-1.7171,17.2480,0.4834,0,1.4941,0,32,0.3739,1.121795e-03
1500,1550,0.2122,14066,158.4042,2.1810,0.8027,-2.0279,17.1820,0.4834,0,1.4941,0,32,0.2122,2.777778e-04
1600,1650,0.1141,13419,160.5898,2.7542,0.9153,-2.5976,16.2604,0.4834,0,1.4941,0,32,0.1141,0
1700,1750,0.1331,14075,153.9957,3.2715,1.4344,-2.9403,14.1310,0.4834,0,1.4941,0,32,0.1339,2.777778e-04
1800,1850,0.1071,13386,158.7432,3.2295,1.1708,-3.0097,16.0854,0.4834,0,1.4941,0,32,0.1071,0
1900,1950,0.1587,13405,152.8642,3.3834,1.5432,-3.0110,15.3014,0.4834,0,1.4941,0,32,0.1587,0
2000,2050,0.2433,13307,139.3821,3.2377,2.1078,-2.4576,18.8981,0.4834,0,1.4941,0,32,0.2433,0
2100,2150,0.1095,13437,134.0614,3.5701,2.5654,-2.4827,15.0932,0.4834,0,1.4941,0,32,0.1095,0
2200,2250,0.1715,13426,132.7143,3.8878,2.8565,-2.6373,16.5772,0.4834,0,1.4941,0,32,0.1715,0
2300,2350,0.3155,9966,126.1236,4.2458,3.4295,-2.5030,11.7614,0.4834,0,1.4941,0,32,0.3155,0
2400,2450,0.0998,7859,121.2693,4.2947,3.6708,-2.2292,18.2736,0.4834,0,1.4941,0,32,0.0998,0
2500,2550,0.1128,7865,119.2516,4.3322,3.7798,-2.1169,16.8319,0.4834,0,1.4941,0,32,0.1128,0
2600,2650,0.2275,7820,117.0241,4.2362,3.7737,-1.9248,13.9455,0.4834,0,1.4941,0,32,0.2275,0
2700,2750,0.1244,7817,119.5692,4.7989,4.1739,-2.3681,21.0184,0.4834,0,1.4941,0,32,0.1244,0
2800,2850,0.1557,7871,120.5207,4.8877,4.2105,-2.4822,18.4468,0.4834,0,1.4941,0,32,0.1557,0
2900,2950,0.1575,7127,121.0971,4.5476,3.8941,-2.3488,8.9949,0.4834,0,1.4941,0,32,0.1575,0
