bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,28.5664,26155,188.2987,2.9197,-0.4214,-2.8892,8.6846,0.4834,0,1.4941,0,32,28.5664,0
100,150,43.5439,41730,153.8893,3.6988,1.6279,-3.3213,11.5546,0.4834,0,1.4941,0,32,43.5439,0
200,250,24.1520,41246,209.1707,3.3139,-1.6152,-2.8936,10.8158,0.4834,0,1.4941,0,32,24.1520,0
300,350,30.9922,38831,193.9175,3.7658,-0.9058,-3.6552,9.2812,0.4834,0,1.4941,0,32,30.9929,3.026534e-03
400,450,9.5826,36443,178.3828,2.2170,0.0626,-2.2161,8.8891,0.4834,0,1.4941,0,32,9.5828,9.401709e-04
500,550,11.4325,31709,340.4090,1.4867,-0.4985,1.4006,10.1409,0.4834,0,1.4941,0,32,11.4326,1.240079e-04
600,650,4.4604,22784,308.9513,2.9579,-2.3003,1.8595,11.0584,0.4834,0,1.4941,0,32,6.4756,5.923203e-03
700,750,2.7511,22522,338.9150,4.2311,-1.5222,3.9479,10.0550,0.4834,0,1.4941,0,32,2.7799,4.820261e-03
800,850,2.6550,21565,17.4072,4.9484,1.4804,4.7217,9.1207,0.4834,0,1.4941,0,32,2.6680,1.515152e-03
900,950,1.1936,21558,16.7551,4.1520,1.1969,3.9757,7.8067,0.4834,0,1.4941,0,32,1.8698,8.501684e-03
1000,1050,7.8369,21533,6.9687,3.3008,0.4005,3.2764,11.9814,0.4834,0,1.4941,0,32,8.3652,1.031145e-02
1100,1150,0.6139,21577,28.1608,3.4726,1.6389,3.0616,11.2746,0.4834,0,1.4941,0,32,1.2271,1.620370e-02
1200,1250,0.5836,21518,51.8075,4.4545,3.5010,2.7543,9.5461,0.4834,0,1.4941,0,32,1.4861,9.680135e-03
1300,1350,1.0482,20721,65.0283,4.5024,4.0815,1.9008,9.0309,0.4834,0,1.4941,0,32,1.5339,1.093750e-02
1400,1450,0.3403,17520,59.9962,3.8466,3.3311,1.9235,9.2481,0.4834,0,1.4941,0,32,2.2119,1.260684e-02
1500,1550,0.3294,14095,59.4564,3.8397,3.3069,1.9513,9.6322,0.4834,0,1.4941,0,32,1.7260,1.347222e-02
1600,1650,0.1609,13391,52.4514,3.8472,3.0502,2.3446,10.7684,0.4834,0,1.4941,0,32,1.3578,1.162281e-02
1700,1750,0.6677,14094,35.4823,3.0566,1.7742,2.4890,12.4565,0.4834,0,1.4941,0,32,1.0649,6.319444e-03
1800,1850,0.0861,13415,51.5938,3.2600,2.5546,2.0252,13.1777,0.4834,0,1.4941,0,32,0.0922,2.558480e-03
1900,1950,0.1272,13368,63.7364,3.4784,3.1193,1.5392,17.2217,0.4834,0,1.4941,0,32,0.1286,1.023392e-03
2000,2050,0.1481,13381,69.4865,4.4258,4.1452,1.5509,15.9413,0.4834,0,1.4941,0,32,0.1482,7.309942e-04
2100,2150,0.1385,13438,69.7732,4.9816,4.6744,1.7223,15.0828,0.4834,0,1.4941,0,32,0.1388,5.116959e-04
2200,2250,0.0951,13459,71.5301,5.5622,5.2757,1.7621,13.4082,0.4834,0,1.4941,0,32,0.0973,9.502924e-04
2300,2350,0.1110,9935,73.1664,6.1870,5.9218,1.7917,13.0229,0.4834,0,1.4941,0,32,0.1110,0
2400,2450,0.1124,7836,74.3829,6.5552,6.3132,1.7647,17.1170,0.4834,0,1.4941,0,32,0.1124,0
2500,2550,0.0730,7851,73.1429,6.4062,6.1309,1.8577,13.4904,0.4834,0,1.4941,0,32,0.0730,0
2600,2650,0.1466,7818,73.6623,6.6025,6.3359,1.8573,16.5783,0.4834,0,1.4941,0,32,0.1466,0
2700,2750,0.1516,7832,73.9506,6.6039,6.3465,1.8258,13.2149,0.4834,0,1.4941,0,32,0.1516,0
2800,2850,0.1786,7852,74.0233,6.5913,6.3367,1.8142,11.2372,0.4834,0,1.4941,0,32,0.1963,8.838384e-04
2900,2950,0.1143,7111,73.2071,6.5419,6.2629,1.8901,17.1474,0.4834,0,1.4941,0,32,0.1190,2.916667e-03
