bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,50.6367,26325,312.5279,0.5736,-0.4227,0.3878,12.4136,0.4834,0,1.4941,0,32,51.0143,1.761364e-02
100,150,63.6764,41823,1.8222,1.2955,0.0412,1.2949,11.5729,0.4834,0,1.4941,0,32,67.6660,2.361111e-03
200,250,18.1366,41193,213.4608,3.3179,-1.8294,-2.7680,10.8958,0.4834,0,1.4941,0,32,18.1367,8.134921e-04
300,350,13.7555,39000,207.9980,2.7300,-1.2816,-2.4105,12.2874,0.4834,0,1.4941,0,32,13.7555,0
400,450,10.4903,36775,222.6428,0.5175,-0.3506,-0.3807,13.7598,0.4834,0,1.4941,0,32,10.4906,1.068376e-03
500,550,3.3810,31865,345.9264,3.0190,-0.7341,2.9284,12.2647,0.4834,0,1.4941,0,32,3.4035,1.810516e-03
600,650,2.4947,22787,354.9424,6.2254,-0.5488,6.2011,10.8399,0.4834,0,1.4941,0,32,2.4947,0
700,750,2.1020,22533,331.6220,8.2910,-3.9406,7.2947,11.0088,0.4834,0,1.4941,0,32,2.1020,0
800,850,0.5522,21626,320.5761,7.9208,-5.0301,6.1186,12.5937,0.4834,0,1.4941,0,32,0.5522,3.367003e-04
900,950,0.5946,21600,308.4638,7.0219,-5.4981,4.3677,10.6982,0.4834,0,1.4941,0,32,0.5946,0
1000,1050,0.7704,21544,296.6349,5.5410,-4.9530,2.4840,13.1810,0.4834,0,1.4941,0,32,0.7704,0
1100,1150,0.3502,21576,293.4823,4.1583,-3.8139,1.6569,13.4494,0.4834,0,1.4941,0,32,0.3502,0
1200,1250,0.3615,21547,285.0036,3.4095,-3.2933,0.8827,9.9979,0.4834,0,1.4941,0,32,0.3724,2.946128e-04
1300,1350,0.3348,20827,271.0608,2.6486,-2.6482,0.0490,16.7634,0.4834,0,1.4941,0,32,0.3470,1.432292e-03
1400,1450,0.9621,17479,267.4731,1.9530,-1.9511,-0.0861,14.8636,0.4834,0,1.4941,0,32,0.9621,2.297009e-03
1500,1550,0.4517,14019,244.9887,1.3845,-1.2547,-0.5854,17.4650,0.4834,0,1.4941,0,32,0.6531,3.402778e-03
1600,1650,0.0910,13353,212.7718,1.0303,-0.5577,-0.8663,18.2918,0.4834,0,1.4941,0,32,0.0910,7.309942e-05
1700,1750,0.4746,14121,147.8116,0.8866,0.4723,-0.7503,14.3113,0.4834,0,1.4941,0,32,0.4746,0
1800,1850,0.1341,13409,153.3564,0.5315,0.2384,-0.4751,14.6546,0.4834,0,1.4941,0,32,0.1341,0
1900,1950,0.1007,13355,174.6464,0.4761,0.0444,-0.4740,14.9470,0.4834,0,1.4941,0,32,0.1007,1.461988e-04
2000,2050,0.3465,13382,189.8378,0.6835,-0.1168,-0.6734,12.3462,0.4834,0,1.4941,0,32,0.4222,6.578947e-04
2100,2150,0.1550,13380,173.6122,0.9127,0.1015,-0.9070,19.1000,0.4834,0,1.4941,0,32,0.1557,2.192982e-04
2200,2250,0.1256,13427,176.6448,1.1232,0.0657,-1.1213,20.9681,0.4834,0,1.4941,0,32,0.1256,0
2300,2350,0.1320,9909,180.2361,1.4314,-0.0059,-1.4314,11.9706,0.4834,0,1.4941,0,32,0.1320,0
2400,2450,0.2921,7831,172.5067,1.6928,0.2208,-1.6784,15.3581,0.4834,0,1.4941,0,32,0.2921,0
2500,2550,0.1258,7830,166.6891,2.0696,0.4765,-2.0140,17.7243,0.4834,0,1.4941,0,32,0.1258,0
2600,2650,0.1244,7756,163.4907,2.5237,0.7172,-2.4197,11.4776,0.4834,0,1.4941,0,32,0.1244,1.136364e-03
2700,2750,0.1539,7855,159.7353,2.9018,1.0050,-2.7221,13.0048,0.4834,0,1.4941,0,32,0.1539,1.010101e-03
2800,2850,0.1390,7882,153.2946,3.1935,1.4352,-2.8529,11.9742,0.4834,0,1.4941,0,32,0.1390,0
2900,2950,0.2518,7130,146.7404,3.5164,1.9285,-2.9404,15.7490,0.4834,0,1.4941,0,32,0.2525,5.555556e-04
