bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,18.4131,26215,296.3967,12.0588,-10.8015,5.3611,13.3420,0.4834,0,1.4941,0,32,18.4131,0
100,150,8.7809,41865,287.8552,13.3464,-12.7036,4.0922,14.8723,0.4834,0,1.4941,0,32,8.7810,1.944444e-03
200,250,2.8803,41160,318.6233,10.8080,-7.1441,8.1101,12.9243,0.4834,0,1.4941,0,32,2.8818,1.789683e-02
300,350,1.2972,38928,309.0753,7.2704,-5.6442,4.5829,9.2989,0.4834,0,1.4941,0,32,1.3069,5.031095e-02
400,450,2.1734,36725,279.3207,6.0343,-5.9546,0.9773,9.1363,0.4834,0,1.4941,0,32,2.1853,4.764957e-02
500,550,1.0173,31804,260.4982,7.5975,-7.4932,-1.2542,8.9193,0.4834,0,1.4941,0,32,1.0308,3.990575e-02
600,650,0.7606,22759,260.6714,7.0842,-6.9905,-1.1483,8.5930,0.4834,0,1.4941,0,32,0.7738,3.394608e-02
700,750,0.2867,22466,246.7944,7.8273,-7.1940,-3.0842,12.2535,0.4834,0,1.4941,0,32,0.2882,4.861111e-03
800,850,0.3922,21603,234.0770,8.5572,-6.9297,-5.0205,15.7362,0.4834,0,1.4941,0,32,0.3922,0
900,950,0.4322,21496,226.0983,8.4301,-6.0741,-5.8456,14.9002,0.4834,0,1.4941,0,32,0.4329,7.575758e-04
1000,1050,0.2811,21541,220.5316,8.2492,-5.3609,-6.2698,13.9995,0.4834,0,1.4941,0,32,0.2811,1.430976e-03
1100,1150,0.1202,21531,214.1026,7.6031,-4.2629,-6.2957,14.9697,0.4834,0,1.4941,0,32,0.1202,1.473064e-03
1200,1250,0.2324,21577,205.8142,6.8353,-2.9765,-6.1532,14.9723,0.4834,0,1.4941,0,32,0.2324,0
1300,1350,0.3324,20727,205.4504,7.2273,-3.1058,-6.5260,14.6740,0.4834,0,1.4941,0,32,0.3324,2.604167e-04
1400,1450,0.2686,17450,199.8517,7.4357,-2.5251,-6.9938,16.8937,0.4834,0,1.4941,0,32,0.2686,1.549145e-03
1500,1550,0.1541,14043,195.0848,7.6113,-1.9808,-7.3490,16.0778,0.4834,0,1.4941,0,32,0.1547,5.555556e-04
1600,1650,0.1008,13392,193.0176,7.8276,-1.7632,-7.6264,17.1571,0.4834,0,1.4941,0,32,0.1020,6.578947e-04
1700,1750,0.0879,14126,190.5891,7.5893,-1.3946,-7.4600,17.2247,0.4834,0,1.4941,0,32,0.0879,0
1800,1850,0.0948,13396,186.7872,7.7417,-0.9149,-7.6875,14.9183,0.4834,0,1.4941,0,32,0.0948,0
1900,1950,0.1088,13457,181.7505,7.8918,-0.2411,-7.8881,15.4364,0.4834,0,1.4941,0,32,0.1088,0
2000,2050,0.1832,13376,177.1107,7.9442,0.4004,-7.9341,13.5592,0.4834,0,1.4941,0,32,0.1832,0
2100,2150,0.1264,13404,172.0551,8.2488,1.1401,-8.1696,16.1036,0.4834,0,1.4941,0,32,0.1264,0
2200,2250,0.1883,13385,169.8211,8.3425,1.4743,-8.2112,12.3940,0.4834,0,1.4941,0,32,0.1883,0
2300,2350,0.1100,9907,166.1206,8.4488,2.0267,-8.2021,15.2509,0.4834,0,1.4941,0,32,0.1100,0
2400,2450,0.1044,7843,165.4735,7.9270,1.9883,-7.6736,14.5523,0.4834,0,1.4941,0,32,0.1044,0
2500,2550,0.0754,7833,166.0985,8.2480,1.9816,-8.0065,8.7383,0.4834,0,1.4941,0,32,0.0754,0
2600,2650,0.1595,7778,165.6140,8.3041,2.0632,-8.0437,13.2527,0.4834,0,1.4941,0,32,0.1595,0
2700,2750,0.1407,7845,171.5358,7.9981,1.1773,-7.9110,16.9019,0.4834,0,1.4941,0,32,0.1407,0
2800,2850,0.1371,7825,171.5257,8.0089,1.1802,-7.9214,15.2999,0.4834,0,1.4941,0,32,0.1371,0
2900,2950,0.1081,7065,171.5257,8.0068,1.1799,-7.9194,3.7543,0.4834,0,1.4941,0,32,0.1081,0
