bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,100.2561,26316,126.3184,8.6974,7.0078,-5.1512,12.5735,0.4834,0,1.4941,0,32,100.2561,0
100,150,38.0730,41592,177.6408,5.4959,0.2262,-5.4912,13.0947,0.4834,0,1.4941,0,32,38.0730,0
200,250,15.2538,41023,148.5757,4.2442,2.2128,-3.6217,11.7499,0.4834,0,1.4941,0,32,16.9365,1.315476e-02
300,350,13.5468,38840,143.8714,1.1100,0.6544,-0.8965,11.1122,0.4834,0,1.4941,0,32,14.1973,2.570481e-03
400,450,13.5260,36691,208.4214,2.3877,-1.1364,-2.0999,10.8369,0.4834,0,1.4941,0,32,13.5260,4.487179e-04
500,550,22.2626,31803,208.1169,3.9579,-1.8653,-3.4908,12.3781,0.4834,0,1.4941,0,32,22.2626,0
600,650,4.2433,22747,235.0278,2.9569,-2.4230,-1.6948,12.0906,0.4834,0,1.4941,0,32,5.1931,9.558824e-03
700,750,1.0699,22490,244.3045,6.1554,-5.5467,-2.6689,11.9829,0.4834,0,1.4941,0,32,2.0575,1.270425e-02
800,850,4.1284,21546,242.1675,6.1981,-5.4811,-2.8938,11.8530,0.4834,0,1.4941,0,32,4.8127,1.018519e-02
900,950,2.1426,21537,250.4615,3.9861,-3.7565,-1.3331,11.6975,0.4834,0,1.4941,0,32,3.4338,5.176768e-03
1000,1050,1.4647,21479,304.8300,1.2810,-1.0515,0.7316,10.9785,0.4834,0,1.4941,0,32,2.1133,7.281145e-03
1100,1150,0.3199,21573,355.4919,4.2459,-0.3337,4.2328,8.0525,0.4834,0,1.4941,0,32,0.3580,4.503367e-03
1200,1250,0.4213,21617,333.6764,5.5502,-2.4612,4.9747,8.5723,0.4834,0,1.4941,0,32,0.8539,4.124579e-03
1300,1350,0.7489,20822,331.3842,6.1710,-2.9555,5.4172,9.0603,0.4834,0,1.4941,0,32,0.7560,3.949653e-03
1400,1450,0.4058,17477,338.8001,7.0697,-2.5566,6.5913,11.3543,0.4834,0,1.4941,0,32,0.4596,4.059829e-03
1500,1550,0.8674,14048,343.9649,7.4655,-2.0622,7.1750,14.0138,0.4834,0,1.4941,0,32,1.0789,5.277778e-03
1600,1650,0.3203,13405,345.2702,7.9597,-2.0238,7.6981,13.7816,0.4834,0,1.4941,0,32,0.3453,1.096491e-03
1700,1750,0.1403,14107,349.6939,8.4791,-1.5170,8.3423,12.4154,0.4834,0,1.4941,0,32,0.1403,0
1800,1850,0.1046,13414,355.2919,8.6324,-0.7085,8.6032,13.5803,0.4834,0,1.4941,0,32,0.1046,0
1900,1950,0.1109,13419,0.2834,8.7524,0.0433,8.7523,11.2181,0.4834,0,1.4941,0,32,0.1109,0
2000,2050,0.1917,13401,5.0846,8.5976,0.7620,8.5638,13.4621,0.4834,0,1.4941,0,32,0.1917,0
2100,2150,0.1373,13405,7.7197,8.5040,1.1423,8.4269,16.3489,0.4834,0,1.4941,0,32,0.1373,0
2200,2250,0.1196,13439,7.8273,8.5735,1.1676,8.4936,13.8252,0.4834,0,1.4941,0,32,0.1198,1.461988e-04
2300,2350,0.1447,9943,6.3983,8.5005,0.9473,8.4475,12.9231,0.4834,0,1.4941,0,32,0.1447,0
2400,2450,0.1404,7839,4.6278,8.3655,0.6750,8.3382,11.0664,0.4834,0,1.4941,0,32,0.1404,0
2500,2550,0.1033,7848,5.1100,8.3290,0.7419,8.2959,12.5973,0.4834,0,1.4941,0,32,0.1033,0
2600,2650,0.1399,7758,4.9935,8.2645,0.7194,8.2331,13.0176,0.4834,0,1.4941,0,32,0.1399,0
2700,2750,0.1197,7836,3.6325,8.2362,0.5218,8.2197,17.6830,0.4834,0,1.4941,0,32,0.1197,0
2800,2850,0.1212,7839,2.5891,8.1557,0.3684,8.1474,19.2406,0.4834,0,1.4941,0,32,0.1212,0
2900,2950,0.1129,7072,2.3611,8.0283,0.3307,8.0214,8.7563,0.4834,0,1.4941,0,32,0.1129,0
