bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,231.4828,26139,27.4944,0.5648,0.2608,0.5010,8.3733,0.4834,0,1.4941,0,32,233.6914,6.470960e-03
100,150,74.3112,41546,304.3795,3.3633,-2.7758,1.8992,10.4925,0.4834,0,1.4941,0,32,81.2567,5.119048e-02
200,250,37.7129,41025,352.6655,1.8513,-0.2363,1.8362,10.9366,0.4834,0,1.4941,0,32,69.5280,4.222222e-02
300,350,13.1837,38881,309.1094,1.4717,-1.1419,0.9283,10.2672,0.4834,0,1.4941,0,32,18.0504,4.367745e-02
400,450,19.0275,36514,265.2181,1.3071,-1.3026,-0.1090,10.8187,0.4834,0,1.4941,0,32,36.6441,5.023504e-02
500,550,15.4773,31428,146.0302,4.9078,2.7422,-4.0702,11.0642,0.4834,0,1.4941,0,32,67.8919,8.226687e-02
600,650,5.3986,22497,158.2980,2.5500,0.9429,-2.3692,9.1970,0.4834,0,1.4941,0,32,6.1242,4.166667e-02
700,750,1.2600,22354,146.4495,7.1344,3.9430,-5.9458,14.7259,0.4834,0,1.4941,0,32,3.2442,4.052288e-02
800,850,0.8846,21539,135.3641,15.1284,10.6292,-10.7651,14.2265,0.4834,0,1.4941,0,32,11.7717,5.126263e-02
900,950,0.3290,21531,126.1525,17.7708,14.3490,-10.4836,11.6634,0.4834,0,1.4941,0,32,1.4235,1.889731e-02
1000,1050,0.8565,21510,117.3258,18.8141,16.7146,-8.6366,18.2002,0.4834,0,1.4941,0,32,0.8571,1.178451e-03
1100,1150,0.6767,21607,113.0926,20.1486,18.5341,-7.9026,14.5931,0.4834,0,1.4941,0,32,1.3096,9.175084e-03
1200,1250,0.9419,21599,114.1327,21.5299,19.6482,-8.8025,10.7475,0.4834,0,1.4941,0,32,3.1669,1.405724e-02
1300,1350,0.6096,20741,114.5273,21.7958,19.8290,-9.0480,11.3077,0.4834,0,1.4941,0,32,4.0112,1.202257e-02
1400,1450,0.1606,17478,113.3252,19.8845,18.2594,-7.8733,15.5663,0.4834,0,1.4941,0,32,0.2175,4.006410e-03
1500,1550,0.2042,14046,111.7482,18.5927,17.2693,-6.8891,16.2310,0.4834,0,1.4941,0,32,0.2059,2.569444e-03
1600,1650,0.2361,13389,109.8103,17.3910,16.3618,-5.8939,19.1808,0.4834,0,1.4941,0,32,0.2371,8.771930e-04
1700,1750,0.1588,14133,108.0081,16.9268,16.0976,-5.2330,20.4245,0.4834,0,1.4941,0,32,0.1588,6.944444e-05
1800,1850,0.3393,13416,104.1918,17.9861,17.4372,-4.4096,18.4614,0.4834,0,1.4941,0,32,0.3395,2.192982e-04
1900,1950,0.2565,13374,108.2369,18.0058,17.1014,-5.6349,16.7734,0.4834,0,1.4941,0,32,0.2565,0
2000,2050,0.2063,13353,106.9586,17.8146,17.0400,-5.1962,14.5134,0.4834,0,1.4941,0,32,0.2068,2.192982e-04
2100,2150,0.1334,13405,107.8583,17.9281,17.0643,-5.4979,17.5409,0.4834,0,1.4941,0,32,0.1336,1.461988e-04
2200,2250,0.1396,13388,107.4785,17.6737,16.8577,-5.3083,14.6146,0.4834,0,1.4941,0,32,0.1406,4.385965e-04
2300,2350,0.0841,9930,107.7527,17.3934,16.5651,-5.3034,14.9419,0.4834,0,1.4941,0,32,0.0861,1.488095e-03
2400,2450,0.1865,7868,107.5297,17.1196,16.3245,-5.1564,11.9162,0.4834,0,1.4941,0,32,0.1875,3.787879e-04
2500,2550,0.1110,7868,107.2543,16.9827,16.2184,-5.0373,18.9378,0.4834,0,1.4941,0,32,0.1110,0
2600,2650,0.1494,7791,106.9389,16.8958,16.1628,-4.9226,14.3728,0.4834,0,1.4941,0,32,0.1494,0
2700,2750,0.1044,7867,106.6252,16.8870,16.1811,-4.8315,17.1604,0.4834,0,1.4941,0,32,0.1044,0
2800,2850,0.1363,7875,106.2424,16.8960,16.2216,-4.7258,14.9232,0.4834,0,1.4941,0,32,0.1443,1.010101e-03
2900,2950,0.1076,7108,105.9848,16.8349,16.1840,-4.6360,19.7553,0.4834,0,1.4941,0,32,0.1076,0
