bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,82.7592,26448,286.2794,6.2153,-5.9661,1.7423,13.4406,0.4834,0,1.4941,0,32,82.7592,0
100,150,69.9907,41794,311.9011,5.8399,-4.3466,3.9001,12.4206,0.4834,0,1.4941,0,32,69.9907,0
200,250,53.9621,41101,319.8492,5.8522,-3.7735,4.4732,10.2004,0.4834,0,1.4941,0,32,53.9633,2.023810e-03
300,350,22.6757,38866,278.6884,6.3229,-6.2503,0.9551,11.6706,0.4834,0,1.4941,0,32,22.6758,2.902156e-04
400,450,49.7061,36731,275.6858,6.3428,-6.3116,0.6284,10.7642,0.4834,0,1.4941,0,32,49.7061,0
500,550,59.9272,31847,277.2161,8.4107,-8.3441,1.0565,12.2827,0.4834,0,1.4941,0,32,59.9272,0
600,650,2.1882,22810,294.8257,8.2082,-7.4497,3.4463,10.5028,0.4834,0,1.4941,0,32,2.1882,0
700,750,0.7149,22475,309.1875,7.6656,-5.9414,4.8436,11.9742,0.4834,0,1.4941,0,32,0.7149,0
800,850,1.2075,21575,322.4567,7.2253,-4.4028,5.7289,11.1939,0.4834,0,1.4941,0,32,1.2075,0
900,950,0.3123,21605,337.0528,7.2734,-2.8358,6.6978,13.4790,0.4834,0,1.4941,0,32,0.3123,0
1000,1050,0.2792,21487,351.8760,7.1972,-1.0171,7.1249,14.1656,0.4834,0,1.4941,0,32,0.2792,0
1100,1150,0.1842,21498,338.8458,9.7717,-3.5264,9.1132,13.2333,0.4834,0,1.4941,0,32,0.1842,0
1200,1250,0.0992,21551,345.7468,9.8380,-2.4222,9.5351,11.9403,0.4834,0,1.4941,0,32,0.0992,0
1300,1350,0.4225,20750,354.6680,10.6396,-0.9887,10.5935,12.7538,0.4834,0,1.4941,0,32,0.4225,0
1400,1450,0.0946,17447,354.8021,10.6030,-0.9606,10.5594,14.6895,0.4834,0,1.4941,0,32,0.0946,9.615385e-04
1500,1550,0.0997,14044,352.7638,10.4266,-1.3133,10.3436,14.9803,0.4834,0,1.4941,0,32,0.0997,0
1600,1650,0.1410,13437,349.2969,10.2599,-1.9055,10.0814,14.5412,0.4834,0,1.4941,0,32,0.1410,0
1700,1750,0.2802,14115,345.5950,10.2862,-2.5589,9.9628,14.6366,0.4834,0,1.4941,0,32,0.2802,0
1800,1850,0.0764,13383,344.0224,10.2516,-2.8219,9.8556,16.9146,0.4834,0,1.4941,0,32,0.0764,0
1900,1950,0.0973,13355,341.8121,10.2265,-3.1921,9.7156,15.6405,0.4834,0,1.4941,0,32,0.0973,0
2000,2050,0.1154,13363,340.3679,10.0802,-3.3868,9.4943,14.6549,0.4834,0,1.4941,0,32,0.1154,0
2100,2150,0.1262,13433,338.4511,9.9116,-3.6405,9.2189,11.2965,0.4834,0,1.4941,0,32,0.1262,0
2200,2250,0.1073,13444,337.3267,9.8678,-3.8038,9.1052,18.9820,0.4834,0,1.4941,0,32,0.1073,0
2300,2350,0.1669,9920,335.3305,9.8413,-4.1076,8.9431,14.2728,0.4834,0,1.4941,0,32,0.1669,0
2400,2450,0.3418,7875,333.4478,9.6139,-4.2975,8.5999,13.3285,0.4834,0,1.4941,0,32,0.3418,0
2500,2550,0.1518,7853,333.3073,9.1171,-4.0955,8.1455,10.1824,0.4834,0,1.4941,0,32,0.1518,0
2600,2650,0.1209,7764,335.0144,8.8696,-3.7464,8.0395,13.3070,0.4834,0,1.4941,0,32,0.1209,0
2700,2750,0.0915,7867,336.3546,8.7783,-3.5207,8.0413,8.9758,0.4834,0,1.4941,0,32,0.0915,0
2800,2850,0.1279,7870,337.9185,8.6791,-3.2627,8.0425,5.7089,0.4834,0,1.4941,0,32,0.1279,0
2900,2950,0.1530,7122,339.5148,8.5732,-3.0003,8.0311,13.6390,0.4834,0,1.4941,0,32,0.1530,0
