bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,218.8893,26398,313.1932,2.2627,-1.6496,1.5487,9.9885,0.4834,0,1.4941,0,32,229.1261,2.541035e-02
100,150,70.3506,41662,239.4072,3.2867,-2.8292,-1.6727,9.5602,0.4834,0,1.4941,0,32,78.6487,2.857143e-02
200,250,32.7086,40829,233.2634,1.6114,-1.2914,-0.9639,8.3695,0.4834,0,1.4941,0,32,40.5471,7.589286e-02
300,350,11.9518,38878,222.7733,5.0586,-3.4353,-3.7132,11.6782,0.4834,0,1.4941,0,32,33.1378,5.205224e-02
400,450,8.1936,36584,241.1404,4.6338,-4.0583,-2.2366,10.2273,0.4834,0,1.4941,0,32,8.4060,2.769231e-02
500,550,2.9488,31618,239.7389,6.3733,-5.5048,-3.2117,10.8283,0.4834,0,1.4941,0,32,3.3999,2.819940e-02
600,650,1.9330,22799,229.3576,5.7475,-4.3611,-3.7436,10.2233,0.4834,0,1.4941,0,32,3.2809,2.618464e-02
700,750,0.9818,22486,229.0634,4.0469,-3.0571,-2.6516,12.6909,0.4834,0,1.4941,0,32,1.0092,5.964052e-03
800,850,0.6315,21583,223.8164,6.4024,-4.4327,-4.6197,11.2388,0.4834,0,1.4941,0,32,1.4116,2.053872e-02
900,950,0.3173,21612,243.8590,7.3391,-6.5884,-3.2335,8.9544,0.4834,0,1.4941,0,32,1.1992,1.212121e-02
1000,1050,0.4564,21536,245.4578,4.5184,-4.1102,-1.8768,11.1919,0.4834,0,1.4941,0,32,0.4564,3.787879e-04
1100,1150,0.5532,21540,243.2414,2.6565,-2.3720,-1.1961,13.0389,0.4834,0,1.4941,0,32,0.5532,0
1200,1250,1.2992,21540,283.4301,3.3021,-3.2118,0.7669,10.8439,0.4834,0,1.4941,0,32,1.3001,1.683502e-04
1300,1350,0.2774,20809,284.1968,5.6191,-5.4475,1.3781,14.2590,0.4834,0,1.4941,0,32,0.2774,8.680556e-05
1400,1450,0.0889,17423,285.6628,7.0549,-6.7929,1.9046,14.2749,0.4834,0,1.4941,0,32,0.0889,2.403846e-03
1500,1550,0.1537,13987,284.5890,8.8297,-8.5450,2.2241,13.3480,0.4834,0,1.4941,0,32,0.1537,4.166667e-04
1600,1650,0.6132,13392,294.8683,7.9504,-7.2132,3.3434,16.9743,0.4834,0,1.4941,0,32,0.6132,0
1700,1750,0.2809,14110,299.1754,8.3489,-7.2897,4.0700,15.0998,0.4834,0,1.4941,0,32,0.2809,0
1800,1850,0.0843,13402,300.4900,9.0087,-7.7629,4.5709,14.1710,0.4834,0,1.4941,0,32,0.0843,0
1900,1950,0.1093,13380,298.5303,9.2923,-8.1639,4.4382,12.7131,0.4834,0,1.4941,0,32,0.1093,0
2000,2050,0.1444,13389,297.7239,9.4088,-8.3287,4.3771,16.3949,0.4834,0,1.4941,0,32,0.1444,0
2100,2150,0.1454,13401,296.1986,9.1802,-8.2371,4.0529,16.6076,0.4834,0,1.4941,0,32,0.1454,0
2200,2250,0.1780,13403,296.1546,9.0541,-8.1270,3.9910,15.1990,0.4834,0,1.4941,0,32,0.1780,0
2300,2350,0.1437,9896,296.9731,8.8138,-7.8551,3.9977,17.0103,0.4834,0,1.4941,0,32,0.1437,0
2400,2450,0.1485,7844,296.9766,8.5175,-7.5907,3.8637,11.0744,0.4834,0,1.4941,0,32,0.1485,0
2500,2550,0.0918,7858,297.3711,8.1972,-7.2795,3.7687,15.4173,0.4834,0,1.4941,0,32,0.0918,0
2600,2650,0.2010,7838,297.4906,7.9118,-7.0184,3.6521,19.8502,0.4834,0,1.4941,0,32,0.2010,0
2700,2750,0.1347,7848,297.1036,8.3059,-7.3938,3.7842,14.1979,0.4834,0,1.4941,0,32,0.1347,0
2800,2850,0.1012,7833,296.8345,8.3021,-7.4081,3.7477,11.9199,0.4834,0,1.4941,0,32,0.1012,0
2900,2950,0.4939,7121,296.5341,8.2868,-7.4140,3.7020,6.3764,0.4834,0,1.4941,0,32,0.4939,0
