bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,11.8082,26161,33.2206,6.3581,3.4834,5.3190,11.4395,0.4834,0,1.4941,0,32,11.8082,0
100,150,5.7645,41784,21.7868,7.3450,2.7261,6.8203,15.2171,0.4834,0,1.4941,0,32,5.7659,6.230159e-03
200,250,4.1567,41198,2.1897,5.8228,0.2225,5.8185,13.6198,0.4834,0,1.4941,0,32,4.1598,2.992063e-02
300,350,2.0322,38999,321.3047,4.3306,-2.7074,3.3799,8.1816,0.4834,0,1.4941,0,32,2.0704,6.683250e-02
400,450,2.5447,36786,279.5009,4.9730,-4.9048,0.8209,9.3789,0.4834,0,1.4941,0,32,2.5557,4.623932e-02
500,550,0.7675,31818,259.1440,5.1786,-5.0859,-0.9753,10.4020,0.4834,0,1.4941,0,32,0.7827,3.568948e-02
600,650,0.8817,22737,270.9264,5.4861,-5.4854,0.0887,9.7475,0.4834,0,1.4941,0,32,0.8857,1.376634e-02
700,750,0.6264,22470,259.4198,5.3456,-5.2547,-0.9815,13.3515,0.4834,0,1.4941,0,32,0.6274,7.761438e-04
800,850,0.4068,21614,253.2286,5.6826,-5.4409,-1.6397,16.8503,0.4834,0,1.4941,0,32,0.4068,2.146465e-03
900,950,0.2118,21561,247.1373,6.0387,-5.5643,-2.3462,14.5657,0.4834,0,1.4941,0,32,0.2118,8.417508e-05
1000,1050,0.1713,21526,243.1024,5.9069,-5.2679,-2.6723,18.0655,0.4834,0,1.4941,0,32,0.1713,0
1100,1150,0.2659,21566,246.1588,5.9727,-5.4630,-2.4142,17.2536,0.4834,0,1.4941,0,32,0.2985,3.367003e-04
1200,1250,0.1854,21568,242.9223,5.8842,-5.2392,-2.6785,15.7963,0.4834,0,1.4941,0,32,0.2632,3.787879e-04
1300,1350,0.2489,20715,244.9140,6.0296,-5.4608,-2.5564,20.3975,0.4834,0,1.4941,0,32,0.2503,1.215278e-03
1400,1450,0.3881,17468,246.0850,6.2244,-5.6900,-2.5233,17.3847,0.4834,0,1.4941,0,32,0.3885,4.807692e-04
1500,1550,0.1175,14050,245.1835,6.0783,-5.5170,-2.5511,19.8657,0.4834,0,1.4941,0,32,0.1180,4.861111e-04
1600,1650,0.1721,13423,244.5479,6.1657,-5.5673,-2.6498,18.4947,0.4834,0,1.4941,0,32,0.1735,8.771930e-04
1700,1750,0.0640,14157,244.1741,6.3182,-5.6872,-2.7524,20.5062,0.4834,0,1.4941,0,32,0.0640,0
1800,1850,0.2196,13421,243.2670,6.3850,-5.7025,-2.8722,17.4816,0.4834,0,1.4941,0,32,0.2196,0
1900,1950,0.1111,13417,240.7242,6.2554,-5.4564,-3.0590,17.5327,0.4834,0,1.4941,0,32,0.1111,0
2000,2050,0.2101,13361,239.2019,6.2230,-5.3454,-3.1863,15.3137,0.4834,0,1.4941,0,32,0.2101,0
2100,2150,0.1271,13382,239.8419,6.5028,-5.6226,-3.2669,17.0874,0.4834,0,1.4941,0,32,0.1271,0
2200,2250,0.1478,13341,240.6538,6.3103,-5.5006,-3.0926,21.7916,0.4834,0,1.4941,0,32,0.1478,0
2300,2350,0.1054,9949,239.8818,6.1359,-5.3075,-3.0789,18.4895,0.4834,0,1.4941,0,32,0.1054,0
2400,2450,0.0686,7829,245.3265,5.6929,-5.1732,-2.3765,19.8939,0.4834,0,1.4941,0,32,0.0686,0
2500,2550,0.0900,7830,244.6255,5.3487,-4.8327,-2.2921,18.6843,0.4834,0,1.4941,0,32,0.0900,0
2600,2650,0.1071,7813,240.6306,5.4510,-4.7504,-2.6734,20.9000,0.4834,0,1.4941,0,32,0.1071,0
2700,2750,0.1548,7812,237.1070,5.6861,-4.7745,-3.0880,21.5122,0.4834,0,1.4941,0,32,0.1548,0
2800,2850,0.1536,7841,233.8372,5.7450,-4.6382,-3.3900,12.8315,0.4834,0,1.4941,0,32,0.1536,0
2900,2950,0.1430,7104,233.2874,5.9108,-4.7383,-3.5335,15.2030,0.4834,0,1.4941,0,32,0.1430,0
