bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,46.5103,26271,5.1960,14.6726,1.3288,14.6123,13.9984,0.4834,0,1.4941,0,32,46.5103,0
100,150,81.2786,41706,35.7385,9.5661,5.5874,7.7647,12.7118,0.4834,0,1.4941,0,32,81.2938,3.769841e-03
200,250,22.1794,41018,32.6680,3.5213,1.9007,2.9643,9.5804,0.4834,0,1.4941,0,32,27.6363,2.174603e-02
300,350,6.7389,38749,255.3303,4.2258,-4.0880,-1.0702,7.4944,0.4834,0,1.4941,0,32,14.1517,2.124793e-02
400,450,1.5915,36607,228.6179,4.3535,-3.2665,-2.8780,9.1448,0.4834,0,1.4941,0,32,1.6008,1.414530e-02
500,550,3.0567,31768,221.0878,10.5182,-6.9127,-7.9276,12.3346,0.4834,0,1.4941,0,32,3.0610,8.209325e-03
600,650,0.5838,22828,238.6238,9.7091,-8.2893,-5.0551,12.8954,0.4834,0,1.4941,0,32,0.5867,3.227124e-03
700,750,0.2388,22421,244.8765,13.5311,-12.2510,-5.7449,11.6615,0.4834,0,1.4941,0,32,0.3645,1.066176e-02
800,850,0.8591,21586,248.6831,16.0450,-14.9472,-5.8328,11.1659,0.4834,0,1.4941,0,32,1.4882,2.095960e-02
900,950,0.4902,21555,251.1276,17.3625,-16.4291,-5.6161,13.5799,0.4834,0,1.4941,0,32,0.5039,1.978114e-03
1000,1050,0.2718,21471,249.9124,18.6248,-17.4918,-6.3968,13.5537,0.4834,0,1.4941,0,32,0.2718,0
1100,1150,0.2381,21563,247.5614,21.3355,-19.7201,-8.1436,15.1096,0.4834,0,1.4941,0,32,0.2381,0
1200,1250,0.0873,21551,248.2501,21.4739,-19.9452,-7.9573,15.8918,0.4834,0,1.4941,0,32,0.0873,0
1300,1350,0.2390,20719,249.3040,21.8980,-20.4849,-7.7390,15.1633,0.4834,0,1.4941,0,32,0.2390,0
1400,1450,0.1081,17459,250.3549,23.2432,-21.8903,-7.8142,15.1877,0.4834,0,1.4941,0,32,0.1081,0
1500,1550,0.1201,14047,250.8241,23.7382,-22.4211,-7.7973,15.0907,0.4834,0,1.4941,0,32,0.1201,0
1600,1650,0.0930,13410,250.8316,23.7123,-22.3976,-7.7858,15.6254,0.4834,0,1.4941,0,32,0.0930,0
1700,1750,0.0753,14108,250.7349,23.5415,-22.2232,-7.7672,15.1171,0.4834,0,1.4941,0,32,0.0753,0
1800,1850,0.0845,13375,251.4929,23.7113,-22.4851,-7.5265,15.8634,0.4834,0,1.4941,0,32,0.0845,0
1900,1950,0.1909,13402,252.8320,23.7612,-22.7025,-7.0137,18.0175,0.4834,0,1.4941,0,32,0.1909,0
2000,2050,0.1422,13439,253.4615,23.4595,-22.4890,-6.6780,12.7944,0.4834,0,1.4941,0,32,0.1422,0
2100,2150,0.1370,13351,254.5721,23.3518,-22.5103,-6.2122,14.2012,0.4834,0,1.4941,0,32,0.1370,0
2200,2250,0.1030,13401,255.6352,23.3172,-22.5882,-5.7849,14.5164,0.4834,0,1.4941,0,32,0.1030,0
2300,2350,0.0927,9956,256.5683,23.4192,-22.7786,-5.4399,14.3470,0.4834,0,1.4941,0,32,0.0927,0
2400,2450,0.0805,7825,255.3430,23.2146,-22.4591,-5.8740,15.7199,0.4834,0,1.4941,0,32,0.0805,0
2500,2550,0.0636,7833,255.6720,23.2000,-22.4784,-5.7414,13.4903,0.4834,0,1.4941,0,32,0.0636,0
2600,2650,0.1573,7764,255.7305,23.0717,-22.3599,-5.6868,14.3540,0.4834,0,1.4941,0,32,0.1573,0
2700,2750,0.0971,7826,255.9596,22.9362,-22.2510,-5.5645,16.3424,0.4834,0,1.4941,0,32,0.0971,0
2800,2850,0.1159,7862,256.0067,22.8410,-22.1632,-5.5231,18.9227,0.4834,0,1.4941,0,32,0.1159,0
2900,2950,0.1480,7141,256.2287,22.7613,-22.1070,-5.4182,15.0055,0.4834,0,1.4941,0,32,0.1480,0
