bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,19.3192,26332,54.5005,11.6647,9.4964,6.7736,15.2513,0.4834,0,1.4941,0,32,19.3192,0
100,150,10.1326,41764,39.1927,9.0246,5.7030,6.9943,15.8167,0.4834,0,1.4941,0,32,10.1326,1.250000e-03
200,250,4.2728,41166,33.9531,9.3462,5.2200,7.7526,15.9556,0.4834,0,1.4941,0,32,4.2729,5.158730e-04
300,350,4.3714,38923,17.4382,8.3283,2.4958,7.9455,13.3939,0.4834,0,1.4941,0,32,4.3714,0
400,450,1.9879,36721,14.8707,6.8481,1.7575,6.6187,11.3394,0.4834,0,1.4941,0,32,1.9879,0
500,550,0.9576,31843,32.0893,8.0134,4.2571,6.7892,14.6463,0.4834,0,1.4941,0,32,0.9576,1.909722e-03
600,650,0.8939,22726,30.2992,5.5457,2.7979,4.7882,12.4174,0.4834,0,1.4941,0,32,0.8949,3.880719e-03
700,750,0.3001,22475,28.0071,4.1688,1.9576,3.6806,14.4139,0.4834,0,1.4941,0,32,0.3551,2.124183e-03
800,850,0.5136,21612,23.5626,4.0139,1.6046,3.6793,14.7155,0.4834,0,1.4941,0,32,0.5731,3.072391e-03
900,950,0.3051,21563,27.0080,3.5901,1.6303,3.1986,16.2210,0.4834,0,1.4941,0,32,0.3497,2.272727e-03
1000,1050,0.1459,21474,27.9383,3.5483,1.6625,3.1348,16.4267,0.4834,0,1.4941,0,32,0.1468,2.567340e-03
1100,1150,0.1052,21534,31.8166,3.1436,1.6573,2.6712,14.4258,0.4834,0,1.4941,0,32,0.1052,2.188552e-03
1200,1250,0.0915,21578,37.4234,3.4859,2.1184,2.7684,17.7850,0.4834,0,1.4941,0,32,0.0927,4.629630e-04
1300,1350,0.2672,20653,42.0543,3.4600,2.3176,2.5691,18.8847,0.4834,0,1.4941,0,32,0.3047,9.548611e-04
1400,1450,0.1705,17439,34.0613,3.4195,1.9152,2.8329,15.8977,0.4834,0,1.4941,0,32,0.1705,0
1500,1550,0.1202,14052,37.9076,3.4968,2.1484,2.7590,17.4969,0.4834,0,1.4941,0,32,0.1202,0
1600,1650,0.1256,13408,35.8965,3.6337,2.1305,2.9436,20.5729,0.4834,0,1.4941,0,32,0.1256,0
1700,1750,0.0932,14115,36.9299,3.6833,2.2130,2.9443,15.8013,0.4834,0,1.4941,0,32,0.0932,0
1800,1850,0.0613,13359,40.6244,4.1482,2.7009,3.1484,18.1707,0.4834,0,1.4941,0,32,0.0614,2.923977e-04
1900,1950,0.1173,13438,46.0538,4.9046,3.5313,3.4037,19.0277,0.4834,0,1.4941,0,32,0.1173,0
2000,2050,0.1982,13428,48.4118,5.7048,4.2668,3.7867,16.4202,0.4834,0,1.4941,0,32,0.1982,0
2100,2150,0.1357,13421,49.3098,6.4884,4.9198,4.2303,16.2638,0.4834,0,1.4941,0,32,0.1357,0
2200,2250,0.1152,13365,47.9767,6.5355,4.8550,4.3751,17.8431,0.4834,0,1.4941,0,32,0.1152,0
2300,2350,0.0950,9882,50.3149,6.6320,5.1038,4.2350,16.7406,0.4834,0,1.4941,0,32,0.0950,0
2400,2450,0.1161,7855,50.5377,6.6189,5.1101,4.2068,21.6245,0.4834,0,1.4941,0,32,0.1161,0
2500,2550,0.1085,7840,50.9504,6.5362,5.0760,4.1178,20.0434,0.4834,0,1.4941,0,32,0.1088,5.050505e-04
2600,2650,0.1491,7788,51.0768,6.5008,5.0575,4.0843,20.3785,0.4834,0,1.4941,0,32,0.1501,3.787879e-04
2700,2750,0.1095,7858,51.0473,6.5008,5.0554,4.0869,18.1022,0.4834,0,1.4941,0,32,0.1162,1.388889e-03
2800,2850,0.1251,7848,50.1303,6.4132,4.9222,4.1111,22.4435,0.4834,0,1.4941,0,32,0.1251,0
2900,2950,0.1624,7125,49.8820,6.3895,4.8862,4.1172,14.5483,0.4834,0,1.4941,0,32,0.1624,0
