bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,70.5932,26361,247.4510,7.4575,-6.8874,-2.8597,12.0981,0.4834,0,1.4941,0,32,70.6106,5.618687e-03
100,150,44.1385,41785,289.6674,5.5925,-5.2663,1.8822,12.1623,0.4834,0,1.4941,0,32,44.1408,4.523810e-03
200,250,42.6160,41161,286.0722,8.3761,-8.0487,2.3189,10.7852,0.4834,0,1.4941,0,32,42.6164,1.587302e-03
300,350,18.6003,38907,275.9680,6.6959,-6.6597,0.6962,11.6156,0.4834,0,1.4941,0,32,18.6003,0
400,450,16.6014,36734,262.9537,6.6817,-6.6312,-0.8197,10.4708,0.4834,0,1.4941,0,32,16.6014,0
500,550,9.4069,31864,274.0673,7.0693,-7.0515,0.5014,11.3855,0.4834,0,1.4941,0,32,9.4084,2.430556e-03
600,650,0.8735,22803,295.9142,3.3968,-3.0552,1.4845,9.1295,0.4834,0,1.4941,0,32,0.8766,4.370915e-03
700,750,1.5448,22489,311.2261,3.2125,-2.4162,2.1172,11.5514,0.4834,0,1.4941,0,32,1.5458,1.062092e-03
800,850,1.0537,21554,289.4667,5.2241,-4.9254,1.7410,12.7224,0.4834,0,1.4941,0,32,1.0538,1.683502e-04
900,950,0.7582,21553,286.2577,7.7418,-7.4322,2.1674,10.7431,0.4834,0,1.4941,0,32,0.7584,1.683502e-04
1000,1050,0.5683,21468,277.0199,10.7187,-10.6383,1.3100,12.6492,0.4834,0,1.4941,0,32,0.5683,0
1100,1150,0.3149,21508,276.6520,11.0217,-10.9475,1.2767,15.4239,0.4834,0,1.4941,0,32,0.3149,0
1200,1250,0.1728,21584,278.6759,11.5981,-11.4654,1.7495,14.8092,0.4834,0,1.4941,0,32,0.1728,0
1300,1350,0.2271,20766,278.0364,12.9095,-12.7827,1.8048,14.6001,0.4834,0,1.4941,0,32,0.2271,0
1400,1450,0.1662,17532,278.0470,14.3045,-14.1637,2.0024,12.8281,0.4834,0,1.4941,0,32,0.1662,0
1500,1550,0.2408,14037,278.1107,15.3495,-15.1960,2.1656,12.5436,0.4834,0,1.4941,0,32,0.2408,0
1600,1650,0.0947,13426,278.2375,15.7314,-15.5691,2.2540,14.9415,0.4834,0,1.4941,0,32,0.0947,0
1700,1750,0.1785,14111,278.6903,16.2811,-16.0942,2.4600,13.4164,0.4834,0,1.4941,0,32,0.1785,0
1800,1850,0.1578,13403,277.7762,16.5525,-16.4003,2.2396,12.7325,0.4834,0,1.4941,0,32,0.1578,0
1900,1950,0.0772,13386,277.1163,17.0462,-16.9149,2.1117,13.0811,0.4834,0,1.4941,0,32,0.0772,0
2000,2050,0.1269,13353,276.7116,17.6591,-17.5381,2.0638,12.7443,0.4834,0,1.4941,0,32,0.1269,0
2100,2150,0.1212,13435,276.3031,18.0751,-17.9658,1.9844,18.5680,0.4834,0,1.4941,0,32,0.1212,0
2200,2250,0.1239,13405,276.0314,18.4637,-18.3615,1.9400,20.7625,0.4834,0,1.4941,0,32,0.1239,0
2300,2350,0.1225,9957,276.1888,18.7158,-18.6067,2.0177,12.7648,0.4834,0,1.4941,0,32,0.1225,0
2400,2450,0.8065,7848,276.1985,18.8391,-18.7289,2.0341,17.7364,0.4834,0,1.4941,0,32,0.8065,0
2500,2550,0.0724,7834,276.2315,18.5666,-18.4569,2.0153,18.0467,0.4834,0,1.4941,0,32,0.0724,0
2600,2650,0.2175,7793,276.1738,18.3084,-18.2022,1.9690,15.5347,0.4834,0,1.4941,0,32,0.2175,0
2700,2750,0.1056,7821,276.4381,17.9434,-17.8302,2.0120,13.5285,0.4834,0,1.4941,0,32,0.1056,0
2800,2850,0.1319,7878,276.6795,17.8384,-17.7173,2.0749,18.1292,0.4834,0,1.4941,0,32,0.1319,3.787879e-04
2900,2950,0.0880,7131,276.6787,17.8597,-17.7385,2.0771,13.0641,0.4834,0,1.4941,0,32,0.0880,1.111111e-03
