bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,13.0123,26192,293.4216,8.7267,-8.0077,3.4688,15.2503,0.4834,0,1.4941,0,32,13.0123,0
100,150,9.1120,41753,290.7835,7.6584,-7.1601,2.7175,15.4079,0.4834,0,1.4941,0,32,9.1120,0
200,250,4.2039,41193,301.0745,5.2250,-4.4752,2.6969,13.6556,0.4834,0,1.4941,0,32,4.2045,8.511905e-03
300,350,1.8878,38953,299.2508,4.9097,-4.2837,2.3991,9.3174,0.4834,0,1.4941,0,32,1.8934,3.053483e-02
400,450,1.7918,36778,276.2873,5.5077,-5.4746,0.6032,10.6062,0.4834,0,1.4941,0,32,1.7986,3.331197e-02
500,550,1.0384,31801,264.1549,4.9448,-4.9191,-0.5036,10.9951,0.4834,0,1.4941,0,32,1.0625,4.570933e-02
600,650,0.8631,22691,269.7125,3.0286,-3.0285,-0.0152,8.1476,0.4834,0,1.4941,0,32,0.8911,3.680556e-02
700,750,0.6020,22512,328.7136,3.7063,-1.9248,3.1674,11.9379,0.4834,0,1.4941,0,32,0.6048,6.413399e-03
800,850,0.7585,21612,346.7070,4.0686,-0.9355,3.9595,19.0773,0.4834,0,1.4941,0,32,0.7585,0
900,950,0.5782,21477,345.8303,3.6644,-0.8970,3.5529,17.5811,0.4834,0,1.4941,0,32,0.5782,0
1000,1050,0.4377,21511,348.2205,3.3546,-0.6848,3.2839,18.4281,0.4834,0,1.4941,0,32,0.4377,0
1100,1150,0.2433,21529,346.6097,3.6390,-0.8427,3.5401,15.8263,0.4834,0,1.4941,0,32,0.2433,0
1200,1250,0.1883,21596,347.6971,4.1724,-0.8891,4.0766,16.5253,0.4834,0,1.4941,0,32,0.1883,0
1300,1350,0.3033,20711,349.9146,4.8222,-0.8444,4.7477,19.7765,0.4834,0,1.4941,0,32,0.3033,7.378472e-04
1400,1450,0.1576,17457,352.9292,5.3864,-0.6630,5.3454,20.2101,0.4834,0,1.4941,0,32,0.1576,5.341880e-05
1500,1550,0.1830,14070,356.8919,5.9614,-0.3232,5.9526,22.3180,0.4834,0,1.4941,0,32,0.1830,0
1600,1650,0.1708,13379,352.9104,5.1950,-0.6412,5.1553,13.6085,0.4834,0,1.4941,0,32,0.1708,0
1700,1750,0.0954,14133,356.7626,4.8125,-0.2718,4.8048,18.0663,0.4834,0,1.4941,0,32,0.0954,0
1800,1850,0.1176,13446,3.1496,4.3618,0.2396,4.3552,17.0344,0.4834,0,1.4941,0,32,0.1176,0
1900,1950,0.1286,13417,7.3998,3.9789,0.5124,3.9457,21.5841,0.4834,0,1.4941,0,32,0.1286,0
2000,2050,0.1850,13409,358.3703,3.1917,-0.0908,3.1904,19.7548,0.4834,0,1.4941,0,32,0.1850,0
2100,2150,0.1546,13410,4.4315,2.4972,0.1929,2.4897,14.7706,0.4834,0,1.4941,0,32,0.1546,0
2200,2250,0.1713,13387,17.5132,2.0937,0.6301,1.9967,17.8167,0.4834,0,1.4941,0,32,0.1713,0
2300,2350,0.1126,9959,2.3857,1.9826,0.0825,1.9808,21.7862,0.4834,0,1.4941,0,32,0.1126,0
2400,2450,0.0756,7830,6.2384,1.5719,0.1708,1.5625,18.2344,0.4834,0,1.4941,0,32,0.0756,0
2500,2550,0.0945,7860,12.1596,1.2926,0.2723,1.2636,20.8017,0.4834,0,1.4941,0,32,0.0945,0
2600,2650,0.1198,7791,15.9115,1.2904,0.3538,1.2409,18.5461,0.4834,0,1.4941,0,32,0.1198,0
2700,2750,0.1278,7847,350.7146,1.5014,-0.2423,1.4817,11.6109,0.4834,0,1.4941,0,32,0.1278,0
2800,2850,0.1555,7830,352.7872,1.4294,-0.1795,1.4180,15.2807,0.4834,0,1.4941,0,32,0.1555,0
2900,2950,0.1544,7062,349.7116,1.3657,-0.2439,1.3437,15.1803,0.4834,0,1.4941,0,32,0.1544,0
