bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,7.9513,26465,313.0691,12.8041,-9.3538,8.7436,16.2057,0.4834,0,1.4941,0,32,7.9513,0
100,150,7.2887,41776,312.8744,14.0250,-10.2782,9.5425,17.1229,0.4834,0,1.4941,0,32,7.2887,0
200,250,1.9553,41226,318.0521,13.2539,-8.8596,9.8576,16.9106,0.4834,0,1.4941,0,32,1.9600,3.214286e-03
300,350,1.9642,38948,310.7669,8.5794,-6.4978,5.6022,12.6710,0.4834,0,1.4941,0,32,1.9665,1.326700e-02
400,450,1.8860,36787,278.8518,6.7897,-6.7088,1.0448,12.7722,0.4834,0,1.4941,0,32,1.8951,2.326923e-02
500,550,1.4494,31833,259.1488,8.0170,-7.8736,-1.5093,13.4466,0.4834,0,1.4941,0,32,1.4633,2.673611e-02
600,650,1.0980,22717,265.4122,5.9120,-5.8931,-0.4729,10.9179,0.4834,0,1.4941,0,32,1.1152,2.777778e-02
700,750,0.2715,22482,257.2764,4.7410,-4.6246,-1.0442,10.8860,0.4834,0,1.4941,0,32,0.2743,5.637255e-03
800,850,0.3801,21595,252.4689,3.9316,-3.7490,-1.1843,16.7953,0.4834,0,1.4941,0,32,0.3801,1.683502e-04
900,950,0.6582,21497,254.4207,2.7476,-2.6466,-0.7379,16.3867,0.4834,0,1.4941,0,32,0.6582,0
1000,1050,0.5395,21527,246.5020,2.6013,-2.3856,-1.0372,16.3345,0.4834,0,1.4941,0,32,0.5395,0
1100,1150,0.2021,21502,242.8825,2.5595,-2.2781,-1.1666,16.5453,0.4834,0,1.4941,0,32,0.2021,0
1200,1250,0.1359,21621,243.2603,2.3118,-2.0645,-1.0402,14.0340,0.4834,0,1.4941,0,32,0.1359,0
1300,1350,0.3333,20754,239.1737,2.3029,-1.9776,-1.1801,18.0711,0.4834,0,1.4941,0,32,0.3333,7.378472e-04
1400,1450,0.1191,17466,243.3236,2.1131,-1.8882,-0.9487,17.0349,0.4834,0,1.4941,0,32,0.1191,6.410256e-04
1500,1550,0.2249,14032,241.5683,2.2974,-2.0203,-1.0938,17.7248,0.4834,0,1.4941,0,32,0.2249,0
1600,1650,0.1442,13438,243.1880,2.1085,-1.8818,-0.9511,19.7666,0.4834,0,1.4941,0,32,0.1442,0
1700,1750,0.1110,14166,243.3326,2.0400,-1.8230,-0.9156,17.6369,0.4834,0,1.4941,0,32,0.1110,0
1800,1850,0.1368,13417,238.5961,1.8875,-1.6110,-0.9835,20.1071,0.4834,0,1.4941,0,32,0.1368,0
1900,1950,0.1342,13389,233.3126,1.5957,-1.2796,-0.9533,16.4068,0.4834,0,1.4941,0,32,0.1342,0
2000,2050,0.3322,13357,235.0566,1.3437,-1.1015,-0.7696,14.9431,0.4834,0,1.4941,0,32,0.3322,0
2100,2150,0.1699,13412,218.6130,1.3752,-0.8582,-1.0746,19.0721,0.4834,0,1.4941,0,32,0.1699,0
2200,2250,0.1191,13406,207.1216,1.1258,-0.5132,-1.0020,15.9009,0.4834,0,1.4941,0,32,0.1191,0
2300,2350,0.1274,9963,200.0829,0.7743,-0.2659,-0.7272,17.3856,0.4834,0,1.4941,0,32,0.1274,0
2400,2450,0.1133,7876,179.6290,0.5993,0.0039,-0.5993,14.4794,0.4834,0,1.4941,0,32,0.1133,0
2500,2550,0.1226,7840,170.8299,0.4160,0.0663,-0.4107,12.8257,0.4834,0,1.4941,0,32,0.1226,0
2600,2650,0.1842,7782,165.9283,0.2201,0.0535,-0.2135,18.8399,0.4834,0,1.4941,0,32,0.1842,0
2700,2750,0.1224,7851,179.9362,0.0789,0.0001,-0.0789,21.4108,0.4834,0,1.4941,0,32,0.1224,0
2800,2850,0.1339,7846,275.4954,0.0954,-0.0950,0.0091,10.2007,0.4834,0,1.4941,0,32,0.1339,0
2900,2950,0.1562,7105,1.0953,0.0268,0.0005,0.0268,15.9521,0.4834,0,1.4941,0,32,0.1562,0
