bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,111.7841,24830,358.7189,2.2864,-0.0511,2.2858,4.5050,0.4834,0,1.4941,0,32,111.7841,0
100,150,95.9411,43180,350.1075,3.3420,-0.5742,3.2923,4.1163,0.4834,0,1.4941,0,32,95.9411,0
200,250,55.7618,43201,356.6179,3.5969,-0.2122,3.5907,3.5056,0.4834,0,1.4941,0,32,55.7618,0
300,350,26.7611,40040,0.4824,3.2677,0.0275,3.2676,3.2497,0.4834,0,1.4941,0,32,26.7611,0
400,450,14.3730,40587,7.7536,3.2404,0.4372,3.2108,2.5744,0.4834,0,1.4941,0,32,14.3730,0
500,550,11.2347,35268,23.8016,3.1192,1.2588,2.8539,2.2521,0.4834,0,1.4941,0,32,11.2347,0
600,650,6.0842,21350,32.1271,3.2414,1.7238,2.7450,1.4884,0.4834,0,1.4941,0,32,6.0842,0
700,750,3.2959,21018,20.9941,3.0803,1.1036,2.8758,1.3001,0.4834,0,1.4941,0,32,3.2959,0
800,850,1.7567,21324,5.7835,2.9309,0.2953,2.9160,1.2872,0.4834,0,1.4941,0,32,1.7567,0
900,950,1.0472,22231,3.2336,2.6856,0.1515,2.6814,1.8345,0.4834,0,1.4941,0,32,1.0472,0
1000,1050,0.7829,22291,25.7979,1.3646,0.5939,1.2286,2.8225,0.4834,0,1.4941,0,32,0.7829,0
1100,1150,0.3981,22944,106.9442,1.3986,1.3379,-0.4076,3.0921,0.4834,0,1.4941,0,32,0.3981,0
1200,1250,0.1896,23192,131.8430,1.7969,1.3387,-1.1987,4.3433,0.4834,0,1.4941,0,32,0.1896,2.525253e-04
1300,1350,0.1516,22668,138.3988,2.0241,1.3439,-1.5136,6.6095,0.4834,0,1.4941,0,32,0.1516,1.128472e-03
1400,1450,0.1513,18437,175.8692,1.9568,0.1410,-1.9517,7.0246,0.4834,0,1.4941,0,32,0.1524,2.136752e-03
1500,1550,0.1052,14199,190.4480,2.0466,-0.3711,-2.0127,11.9731,0.4834,0,1.4941,0,32,0.1070,6.250000e-04
1600,1650,0.1174,13419,189.7540,1.8213,-0.3086,-1.7950,10.0682,0.4834,0,1.4941,0,32,0.1174,0
1700,1750,0.0799,14169,184.3051,1.7492,-0.1313,-1.7442,8.0762,0.4834,0,1.4941,0,32,0.0799,0
1800,1850,0.0947,13481,186.6736,1.5486,-0.1800,-1.5381,13.5663,0.4834,0,1.4941,0,32,0.0947,0
1900,1950,0.1438,13439,191.5526,1.0691,-0.2141,-1.0475,12.5521,0.4834,0,1.4941,0,32,0.1438,0
2000,2050,0.1633,13416,200.0692,0.7399,-0.2539,-0.6949,17.0196,0.4834,0,1.4941,0,32,0.1633,0
2100,2150,0.0916,13531,298.2885,0.1250,-0.1101,0.0593,0.9883,0.4834,0,1.4941,0,32,0.0916,0
2200,2250,0.1053,13553,19.6434,0.6356,0.2137,0.5986,11.6640,0.4834,0,1.4941,0,32,0.1060,2.923977e-04
2300,2350,0.0768,9935,36.4153,0.9446,0.5608,0.7602,3.7734,0.4834,0,1.4941,0,32,0.0785,3.968254e-04
2400,2450,0.1074,7849,44.3603,1.2968,0.9067,0.9272,9.8398,0.4834,0,1.4941,0,32,0.1084,6.313131e-04
2500,2550,0.1075,7793,42.4479,1.7245,1.1639,1.2725,3.5311,0.4834,0,1.4941,0,32,0.1075,0
2600,2650,0.0142,7898,34.6529,2.0286,1.1535,1.6688,1.4761,0.4834,0,1.4941,0,32,0.0142,0
2700,2750,0.0319,7902,28.6266,2.3567,1.1291,2.0686,14.3267,0.4834,0,1.4941,0,32,0.0319,0
2800,2850,0.1014,7837,24.1108,2.7049,1.1050,2.4689,0.6195,0.4834,0,1.4941,0,32,0.1014,0
2900,2950,0.0721,7125,23.1445,2.3613,0.9281,2.1712,7.2031,0.4834,0,1.4941,0,32,0.0721,0
