bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,9.6397,27760,107.5417,1.7891,1.7059,-0.5392,3.7861,0.4834,0,1.4502,0,21,27.6536,3.775926e-01
100,150,8.9212,47328,71.8945,2.9768,2.8295,0.9251,2.5399,0.4834,0,1.4502,0,21,46.0712,6.041857e-01
200,250,5.5259,42538,53.8346,2.9800,2.4058,1.7585,2.2493,0.4834,0,1.4502,0,21,99.6036,7.358532e-01
300,350,2.3212,39667,44.7033,2.7496,1.9342,1.9543,2.1310,0.4834,0,1.4502,0,21,291.9086,7.300654e-01
400,450,1.8731,37422,48.2708,2.5747,1.9215,1.7137,1.9534,0.4834,0,1.4502,0,21,365.7732,6.944030e-01
500,550,1.6307,29654,58.0202,2.4995,2.1202,1.3238,2.0456,0.4834,0,1.4502,0,21,311.7690,6.697222e-01
600,650,1.8235,18754,85.2858,1.8480,1.8417,0.1519,2.1611,0.4834,0,1.4502,0,21,74.6495,6.437698e-01
700,750,1.1224,18407,67.6713,1.9098,1.7666,0.7256,1.6263,0.4834,0,1.4502,0,21,159.3526,6.570238e-01
800,850,1.0977,17831,49.1679,2.0430,1.5458,1.3358,1.5430,0.4834,0,1.4502,0,21,236.4846,6.695238e-01
900,950,0.9073,17545,33.7525,2.2807,1.2672,1.8963,1.5799,0.4834,0,1.4502,0,21,417.8538,6.888889e-01
1000,1050,0.5027,17582,25.2798,2.2150,0.9459,2.0029,1.2654,0.4834,0,1.4502,0,21,447.8091,7.066919e-01
1100,1150,0.2556,17692,10.1285,2.1398,0.3763,2.1065,1.2967,0.4834,0,1.4502,0,21,470.0603,7.491013e-01
1200,1250,0.3183,17202,351.9325,2.0343,-0.2855,2.0141,1.3468,0.4834,0,1.4502,0,21,510.2813,7.587240e-01
1300,1350,0.2921,19473,340.3314,1.9594,-0.6595,1.8451,1.4122,0.4834,0,1.4502,0,21,431.8491,7.421032e-01
1400,1450,0.2032,12175,322.2073,1.9775,-1.2118,1.5627,1.2212,0.4834,0,1.4502,0,21,454.9688,7.710227e-01
1500,1550,0.2153,10439,304.1550,2.1324,-1.7646,1.1972,1.2278,0.4834,0,1.4502,0,21,408.0473,8.099306e-01
1600,1650,0.1197,9941,294.6044,2.1929,-1.9938,0.9130,1.3545,0.4834,0,1.4502,0,21,480.4341,8.409028e-01
1700,1750,0.1292,9658,289.5823,2.1264,-2.0034,0.7127,1.7245,0.4834,0,1.4502,0,21,506.7863,8.553472e-01
1800,1850,0.2722,9600,285.6883,2.0357,-1.9598,0.5505,2.1568,0.4834,0,1.4502,0,21,521.0611,8.588194e-01
1900,1950,0.2365,10100,275.0274,1.8356,-1.8285,0.1609,2.3829,0.4834,0,1.4502,0,21,878.4312,8.412500e-01
2000,2050,0.1683,11119,277.4904,1.6983,-1.6839,0.2214,2.5377,0.4834,0,1.4502,0,21,1489.4263,8.572090e-01
2100,2150,0.2128,10556,274.6339,1.5453,-1.5403,0.1248,2.5518,0.4834,0,1.4502,0,21,2801.6834,8.447368e-01
2200,2250,0.1921,8788,285.2666,1.5665,-1.5112,0.4125,2.5833,0.4834,0,1.4502,0,21,3887.1268,8.607639e-01
2300,2350,0.1853,6155,300.1947,1.7762,-1.5352,0.8933,2.5665,0.4834,0,1.4502,0,21,4275.1416,8.773148e-01
2400,2450,0.2837,5530,304.6837,1.7952,-1.4762,1.0216,2.5100,0.4834,0,1.4502,0,21,4158.1278,8.796717e-01
2500,2550,0.2258,5582,306.1358,1.8160,-1.4666,1.0709,2.4601,0.4834,0,1.4502,0,21,3473.5805,8.710859e-01
2600,2650,0.2224,5427,306.9368,1.9163,-1.5317,1.1516,2.3862,0.4834,0,1.4502,0,21,2545.3890,8.489899e-01
2700,2750,0.2571,5915,298.5796,1.8294,-1.6065,0.8751,2.2438,0.4834,0,1.4502,0,21,1661.5871,8.039352e-01
2800,2850,0.2527,5318,304.3218,1.9137,-1.5805,1.0790,2.0773,0.4834,0,1.4502,0,21,767.1586,7.893939e-01
2900,2950,0.2653,5739,309.8141,1.7000,-1.3058,1.0885,2.0674,0.4834,0,1.4502,0,21,523.7467,7.816919e-01
