bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,35.8374,27157,79.1604,2.9880,2.9347,0.5619,5.4745,0.4834,0,1.4941,0,32,35.9215,3.535354e-02
100,150,14.9864,46838,72.7157,4.1069,3.9214,1.2202,5.6238,0.4834,0,1.4941,0,32,15.9711,7.498016e-02
200,250,7.2957,46861,68.6426,6.0346,5.6202,2.1977,5.4361,0.4834,0,1.4941,0,32,9.6260,1.356944e-01
300,350,6.1975,43967,63.3034,5.9966,5.3573,2.6940,5.6161,0.4834,0,1.4941,0,32,11.1593,1.442993e-01
400,450,5.8433,44222,58.7216,5.5074,4.7069,2.8594,4.9934,0.4834,0,1.4941,0,32,12.6535,1.304701e-01
500,550,3.2595,38466,59.7096,5.0298,4.3431,2.5369,5.3584,0.4834,0,1.4941,0,32,6.6654,7.658730e-02
600,650,0.5116,23936,81.7909,4.8192,4.7698,0.6881,5.2717,0.4834,0,1.4941,0,32,1.9647,7.663399e-02
700,750,0.4300,23782,78.5824,4.6127,4.5214,0.9131,5.4327,0.4834,0,1.4941,0,32,1.3122,7.148693e-02
800,850,0.5100,22934,75.0554,4.0413,3.9046,1.0422,5.0912,0.4834,0,1.4941,0,32,4.0957,8.922559e-02
900,950,0.6057,22961,68.2593,4.1706,3.8740,1.5448,6.4412,0.4834,0,1.4941,0,32,3.8085,1.006313e-01
1000,1050,0.6849,22774,58.9668,3.2240,2.7626,1.6621,5.5977,0.4834,0,1.4941,0,32,1.8781,1.027778e-01
1100,1150,0.3901,22532,61.5011,2.4758,2.1758,1.1813,3.9394,0.4834,0,1.4941,0,32,7.5748,1.187290e-01
1200,1250,0.3341,22242,31.2657,1.6325,0.8473,1.3954,4.4356,0.4834,0,1.4941,0,32,4.0693,1.489899e-01
1300,1350,0.5071,21398,322.0685,1.3212,-0.8122,1.0421,4.4647,0.4834,0,1.4941,0,32,4.0644,1.499566e-01
1400,1450,0.3954,17510,293.8929,1.6807,-1.5367,0.6807,4.5089,0.4834,0,1.4941,0,32,6.7377,1.577991e-01
1500,1550,0.1709,13183,269.4552,1.9026,-1.9026,-0.0181,3.6037,0.4834,0,1.4941,0,32,2.2690,1.934028e-01
1600,1650,0.2908,12568,265.2401,2.4504,-2.4419,-0.2033,3.9039,0.4834,0,1.4941,0,32,2.5716,2.094298e-01
1700,1750,0.3551,13218,246.8010,1.9485,-1.7909,-0.7676,1.9780,0.4834,0,1.4941,0,32,7.4141,2.161111e-01
1800,1850,0.2237,12507,234.8084,2.2210,-1.8151,-1.2800,1.6663,0.4834,0,1.4941,0,32,20.9010,2.532895e-01
1900,1950,0.1711,12699,226.1849,2.6130,-1.8855,-1.8090,2.1023,0.4834,0,1.4941,0,32,15.7225,2.598684e-01
2000,2050,0.1525,12665,221.8358,2.6461,-1.7650,-1.9715,1.8629,0.4834,0,1.4941,0,32,24.2281,2.667398e-01
2100,2150,0.1682,12746,219.8895,2.7298,-1.7506,-2.0945,2.1051,0.4834,0,1.4941,0,32,20.3679,2.700292e-01
2200,2250,0.2321,12786,223.9292,2.9337,-2.0353,-2.1128,1.8901,0.4834,0,1.4941,0,32,35.5804,2.710526e-01
2300,2350,0.1733,9315,219.8225,2.6143,-1.6742,-2.0078,1.5497,0.4834,0,1.4941,0,32,58.9057,2.975198e-01
2400,2450,0.2066,7241,229.9974,2.7059,-2.0728,-1.7394,2.3656,0.4834,0,1.4941,0,32,62.1179,3.131313e-01
2500,2550,0.1823,7240,230.1569,2.7396,-2.1035,-1.7552,1.2403,0.4834,0,1.4941,0,32,72.0148,3.136364e-01
2600,2650,0.1513,7406,233.2701,2.7976,-2.2422,-1.6731,1.3271,0.4834,0,1.4941,0,32,26.0419,2.840909e-01
2700,2750,0.1676,7523,237.2642,2.7862,-2.3437,-1.5067,1.5255,0.4834,0,1.4941,0,32,17.7028,2.395202e-01
2800,2850,0.2900,7649,227.4390,2.5207,-1.8566,-1.7049,1.1486,0.4834,0,1.4941,0,32,11.3695,1.983586e-01
2900,2950,0.1909,7068,206.9995,2.2841,-1.0369,-2.0352,1.6728,0.4834,0,1.4941,0,32,13.0867,1.558333e-01
