bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,52.5073,27265,9.7802,5.0803,0.8630,5.0064,1.6673,0.4834,0,1.4502,0,21,2329.4552,9.030556e-01
100,150,18.5090,46852,356.6610,5.3640,-0.3124,5.3549,1.2246,0.4834,0,1.4502,0,21,3032.3836,9.741629e-01
200,250,2.1528,44042,347.2687,5.6046,-1.2351,5.4668,1.1861,0.4834,0,1.4502,0,21,3347.1983,9.843651e-01
300,350,2.0444,42008,342.4460,5.6363,-1.6999,5.3739,1.2379,0.4834,0,1.4502,0,21,3862.9968,9.904820e-01
400,450,0.4227,42667,340.5338,5.6222,-1.8736,5.3009,1.2543,0.4834,0,1.4502,0,21,4294.5905,9.930348e-01
500,550,0.6056,34715,339.6424,5.3826,-1.8725,5.0464,1.2242,0.4834,0,1.4502,0,21,4282.0870,9.958838e-01
600,650,1.8290,22422,336.8319,4.8723,-1.9169,4.4794,0.8152,0.4834,0,1.4502,0,21,3665.8611,9.960317e-01
700,750,0.6624,20700,338.5853,3.8673,-1.4120,3.6003,0.9118,0.4834,0,1.4502,0,21,3776.4704,9.956746e-01
800,850,0.1210,19294,347.8037,2.8108,-0.5938,2.7473,0.9421,0.4834,0,1.4502,0,21,4061.4352,9.987302e-01
900,950,0.0000,20076,9.6272,2.2351,0.3738,2.2036,0.9321,0.4834,0,1.4502,0,21,4604.6300,1
1000,1050,0.0000,19516,22.6011,2.2388,0.8604,2.0668,1.0504,0.4834,0,1.4502,0,21,4785.0257,1
1100,1150,0.0000,20501,22.3754,2.3972,0.9125,2.2167,1.0713,0.4834,0,1.4502,0,21,4753.8544,9.993873e-01
1200,1250,0.0000,19303,14.8774,2.5116,0.6449,2.4274,1.0143,0.4834,0,1.4502,0,21,4849.2337,9.997396e-01
1300,1350,0.0000,20519,1.8557,2.7210,0.0881,2.7195,0.8782,0.4834,0,1.4502,0,21,4798.3473,9.998413e-01
1400,1450,0.1951,13408,348.7598,3.0108,-0.5869,2.9531,0.8536,0.4834,0,1.4502,0,21,4584.2690,9.997475e-01
1500,1550,0.0000,12352,341.2615,3.4340,-1.1032,3.2520,0.9265,0.4834,0,1.4502,0,21,4909.9840,9.996528e-01
1600,1650,0.0000,12481,337.4363,3.8423,-1.4743,3.5481,0.9439,0.4834,0,1.4502,0,21,4874.2908,1
1700,1750,0.0000,12534,332.6411,4.0382,-1.8558,3.5865,1.0447,0.4834,0,1.4502,0,21,4931.0811,1
1800,1850,0.0000,12300,327.9893,4.1250,-2.1866,3.4978,1.0998,0.4834,0,1.4502,0,21,5529.2439,1
1900,1950,0.0000,12296,320.6513,4.0744,-2.5833,3.1508,1.1810,0.4834,0,1.4502,0,21,7682.4911,1
2000,2050,0.0000,13424,313.9983,4.0127,-2.8866,2.7874,1.2221,0.4834,0,1.4502,0,21,10254.5323,1
2100,2150,0.0000,12435,305.8623,3.9418,-3.1945,2.3092,1.2036,0.4834,0,1.4502,0,21,14094.6217,1
2200,2250,0.0000,10472,300.3310,3.9070,-3.3722,1.9730,1.1587,0.4834,0,1.4502,0,21,16876.1246,1
2300,2350,0.0000,7881,295.8119,3.8821,-3.4948,1.6903,1.0735,0.4834,0,1.4502,0,21,18411.5968,1
2400,2450,0.0000,7264,291.3190,3.8315,-3.5693,1.3930,1.0976,0.4834,0,1.4502,0,21,18236.6641,1
2500,2550,0.0000,7276,287.3727,3.9039,-3.7258,1.1656,1.1341,0.4834,0,1.4502,0,21,15559.4261,1
2600,2650,0.0000,7211,282.6049,4.1050,-4.0061,0.8958,1.1928,0.4834,0,1.4502,0,21,11867.1564,1
2700,2750,0.0000,7703,276.0612,4.3711,-4.3467,0.4615,1.2796,0.4834,0,1.4502,0,21,8570.0985,1
2800,2850,0.0000,6548,270.0425,4.7554,-4.7554,0.0035,1.2878,0.4834,0,1.4502,0,21,5489.6447,1
2900,2950,0.0000,6424,264.9628,4.9942,-4.9749,-0.4385,1.4240,0.4834,0,1.4502,0,21,3576.0149,1
