bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,33.8599,26925,44.6409,3.8303,2.6914,2.7253,1.5033,0.4834,0,1.4502,0,21,1812.7655,8.700617e-01
100,150,18.0481,45883,37.7114,4.2040,2.5715,3.3258,1.1292,0.4834,0,1.4502,0,21,2979.6434,9.656012e-01
200,250,2.7747,42792,30.7347,4.3646,2.2306,3.7515,1.1016,0.4834,0,1.4502,0,21,3570.9049,9.856349e-01
300,350,3.0938,39989,30.0224,4.1173,2.0600,3.5648,1.3665,0.4834,0,1.4502,0,21,4195.4565,9.921160e-01
400,450,2.9454,39750,31.0060,3.4001,1.7515,2.9142,1.2998,0.4834,0,1.4502,0,21,4185.4044,9.953980e-01
500,550,0.5517,30373,33.4046,2.8585,1.5737,2.3862,1.1090,0.4834,0,1.4502,0,21,3897.9988,9.987374e-01
600,650,0.2409,20746,44.3239,2.2473,1.5702,1.6077,1.2429,0.4834,0,1.4502,0,21,3522.8515,9.973810e-01
700,750,2.3015,21348,52.3013,2.4016,1.9003,1.4686,1.4534,0.4834,0,1.4502,0,21,3278.1723,9.961905e-01
800,850,0.0001,21293,49.6831,2.5109,1.9145,1.6246,1.3762,0.4834,0,1.4502,0,21,3464.0058,9.992063e-01
900,950,0.1620,21267,43.1872,2.4843,1.7002,1.8114,1.2444,0.4834,0,1.4502,0,21,3454.4806,9.984127e-01
1000,1050,0.2082,19783,35.0045,2.3464,1.3460,1.9219,1.1732,0.4834,0,1.4502,0,21,3353.0560,9.992424e-01
1100,1150,0.0000,19367,24.3898,2.2724,0.9384,2.0696,1.1571,0.4834,0,1.4502,0,21,3457.9491,9.998775e-01
1200,1250,0.0000,17153,10.1655,2.1854,0.3857,2.1511,1.1881,0.4834,0,1.4502,0,21,3441.0224,1
1300,1350,0.0000,18752,351.6332,2.2106,-0.3217,2.1871,1.2188,0.4834,0,1.4502,0,21,3727.3582,1
1400,1450,0.1811,12882,338.1615,2.5864,-0.9621,2.4008,1.0859,0.4834,0,1.4502,0,21,3725.5139,9.996212e-01
1500,1550,0.0000,12172,328.3584,2.9288,-1.5365,2.4934,1.0870,0.4834,0,1.4502,0,21,3492.9434,9.997917e-01
1600,1650,0.0000,11917,320.8236,3.0294,-1.9137,2.3484,1.3083,0.4834,0,1.4502,0,21,3488.4421,1
1700,1750,0.0000,11719,317.3465,3.1632,-2.1433,2.3264,1.6875,0.4834,0,1.4502,0,21,3737.0439,1
1800,1850,0.0000,11159,314.2572,3.5738,-2.5596,2.4941,2.0127,0.4834,0,1.4502,0,21,4391.8359,1
1900,1950,0.0000,10701,310.8895,4.0266,-3.0440,2.6358,2.3141,0.4834,0,1.4502,0,21,5629.0951,1
2000,2050,0.0000,11353,308.3471,4.3174,-3.3860,2.6786,2.5328,0.4834,0,1.4502,0,21,7725.5270,1
2100,2150,0.0000,10468,308.3759,4.3283,-3.3932,2.6871,2.6891,0.4834,0,1.4502,0,21,10245.3349,1
2200,2250,0.0000,8910,308.1927,4.4338,-3.4847,2.7415,2.7707,0.4834,0,1.4502,0,21,11877.2077,1
2300,2350,0.0000,6557,306.4551,4.7928,-3.8549,2.8478,2.8142,0.4834,0,1.4502,0,21,13182.2070,1
2400,2450,0.0000,5953,306.7444,4.9797,-3.9903,2.9791,2.8394,0.4834,0,1.4502,0,21,12467.0270,1
2500,2550,0.0000,6104,305.9982,4.9895,-4.0367,2.9326,2.9126,0.4834,0,1.4502,0,21,9666.9037,9.996212e-01
2600,2650,0.0000,6425,302.2018,4.9333,-4.1745,2.6290,2.9137,0.4834,0,1.4502,0,21,6652.2204,9.988636e-01
2700,2750,0.0011,7246,304.0160,4.6379,-3.8443,2.5946,2.7849,0.4834,0,1.4502,0,21,4014.6855,9.983796e-01
2800,2850,0.0000,6902,303.5795,4.5885,-3.8228,2.5379,2.6614,0.4834,0,1.4502,0,21,2362.9289,9.992424e-01
2900,2950,0.0000,7046,304.1537,4.5518,-3.7668,2.5555,2.5531,0.4834,0,1.4502,0,21,1596.6175,1
