bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,324.6205,25818,359.8764,2.1592,-0.0047,2.1592,7.2903,0.4834,0,1.4941,0,32,324.8190,4.561237e-02
100,150,120.8734,44390,11.3800,2.7547,0.5435,2.7005,6.7725,0.4834,0,1.4941,0,32,122.9202,1.934325e-01
200,250,33.5330,45409,24.4535,3.5787,1.4814,3.2577,5.9863,0.4834,0,1.4941,0,32,35.2470,2.427976e-01
300,350,12.6917,43269,34.7878,3.9448,2.2507,3.2398,5.3296,0.4834,0,1.4941,0,32,13.1870,1.836650e-01
400,450,5.7747,44187,42.1807,4.7490,3.1888,3.5191,4.9536,0.4834,0,1.4941,0,32,5.8630,9.732906e-02
500,550,2.7059,38471,49.0648,4.9155,3.7134,3.2207,5.4869,0.4834,0,1.4941,0,32,2.7324,3.576389e-02
600,650,0.7559,24038,54.2372,4.3611,3.5388,2.5488,6.5317,0.4834,0,1.4941,0,32,0.7779,6.290850e-03
700,750,0.3457,23946,46.3802,4.2866,3.1032,2.9572,7.2805,0.4834,0,1.4941,0,32,0.3475,2.369281e-03
800,850,0.2131,23320,47.6848,3.7224,2.7526,2.5060,7.8896,0.4834,0,1.4941,0,32,0.2201,3.367003e-03
900,950,0.1851,23497,34.7491,4.6014,2.6227,3.7807,8.5941,0.4834,0,1.4941,0,32,0.1906,2.735690e-03
1000,1050,0.6118,23364,29.9489,5.3612,2.6765,4.6453,10.1276,0.4834,0,1.4941,0,32,0.6170,1.094276e-03
1100,1150,0.2564,23456,30.7610,4.8144,2.4624,4.1371,10.2765,0.4834,0,1.4941,0,32,0.2565,4.208754e-05
1200,1250,0.2918,23502,29.5581,3.9374,1.9423,3.4250,8.6316,0.4834,0,1.4941,0,32,0.3007,1.599327e-03
1300,1350,0.1396,22810,38.0003,2.4776,1.5254,1.9523,6.7206,0.4834,0,1.4941,0,32,0.1565,3.819444e-03
1400,1450,0.1431,18338,48.4311,2.0496,1.5335,1.3600,7.4970,0.4834,0,1.4941,0,32,0.1469,3.739316e-03
1500,1550,0.1485,14076,73.6440,1.3971,1.3405,0.3934,8.1258,0.4834,0,1.4941,0,32,0.1531,2.361111e-03
1600,1650,0.0939,13458,74.3935,1.1271,1.0855,0.3032,13.3224,0.4834,0,1.4941,0,32,0.0960,1.023392e-03
1700,1750,0.1019,14163,85.3537,1.0723,1.0688,0.0869,6.4029,0.4834,0,1.4941,0,32,0.1077,6.319444e-03
1800,1850,0.0676,13459,112.6778,1.3057,1.2048,-0.5034,5.5057,0.4834,0,1.4941,0,32,0.0749,8.114035e-03
1900,1950,0.1472,13369,132.1568,1.1236,0.8330,-0.7541,10.5838,0.4834,0,1.4941,0,32,0.1536,4.312865e-03
2000,2050,0.1138,13342,169.1161,0.9868,0.1863,-0.9691,7.4202,0.4834,0,1.4941,0,32,0.1176,4.459064e-03
2100,2150,0.0570,13509,194.7211,0.8044,-0.2044,-0.7780,6.1885,0.4834,0,1.4941,0,32,0.0620,4.824561e-03
2200,2250,0.0933,13499,221.3920,0.8770,-0.5799,-0.6579,1.2837,0.4834,0,1.4941,0,32,0.1100,7.383041e-03
2300,2350,0.0999,9970,226.1762,0.6593,-0.4757,-0.4565,5.8749,0.4834,0,1.4941,0,32,0.1174,7.837302e-03
2400,2450,0.2826,7834,202.6238,0.7994,-0.3075,-0.7379,7.9286,0.4834,0,1.4941,0,32,0.2952,5.555556e-03
2500,2550,0.0819,7795,186.7095,1.5461,-0.1806,-1.5355,10.7457,0.4834,0,1.4941,0,32,0.0875,4.924242e-03
2600,2650,0.0413,7893,192.2896,2.1779,-0.4636,-2.1280,1.7275,0.4834,0,1.4941,0,32,0.0440,1.262626e-03
2700,2750,0.0803,7846,182.5128,1.6506,-0.0724,-1.6490,1.3394,0.4834,0,1.4941,0,32,0.0819,1.641414e-03
2800,2850,0.1348,7829,176.3770,1.5946,0.1008,-1.5914,7.8632,0.4834,0,1.4941,0,32,0.1384,2.272727e-03
2900,2950,0.1167,7153,170.7896,1.6172,0.2589,-1.5964,4.9273,0.4834,0,1.4941,0,32,0.1177,6.944444e-04
