bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,3.1292,27754,336.8879,4.4116,-1.7317,4.0575,2.3864,0.4834,0,1.4502,0,21,156.4524,8.668210e-01
100,150,3.2857,48766,329.0790,5.2271,-2.6860,4.4842,2.0519,0.4834,0,1.4502,0,21,187.1162,8.796233e-01
200,250,1.7370,46679,332.0247,5.5236,-2.5911,4.8782,2.2387,0.4834,0,1.4502,0,21,270.3258,8.545437e-01
300,350,1.6415,44274,334.1772,5.6675,-2.4687,5.1015,2.4279,0.4834,0,1.4502,0,21,270.0833,8.735090e-01
400,450,1.9088,45057,332.1298,5.2477,-2.4531,4.6390,2.2896,0.4834,0,1.4502,0,21,501.7284,8.154643e-01
500,550,1.5255,36092,332.1016,5.0114,-2.3449,4.4290,2.1463,0.4834,0,1.4502,0,21,757.2532,8.201768e-01
600,650,0.4281,22954,331.9226,5.0207,-2.3631,4.4298,1.4501,0.4834,0,1.4502,0,21,269.4303,9.352778e-01
700,750,0.2240,21850,329.2879,4.2380,-2.1644,3.6436,1.4339,0.4834,0,1.4502,0,21,291.4667,9.120238e-01
800,850,0.5172,20018,331.8204,3.3503,-1.5821,2.9532,1.5584,0.4834,0,1.4502,0,21,279.4309,9.229365e-01
900,950,0.3278,18686,346.7067,2.4235,-0.5573,2.3586,1.6389,0.4834,0,1.4502,0,21,300.4311,9.366270e-01
1000,1050,0.5994,17518,13.2654,1.9285,0.4425,1.8770,1.3665,0.4834,0,1.4502,0,21,383.9408,9.024411e-01
1100,1150,0.4783,19379,25.7311,1.9276,0.8369,1.7365,1.1271,0.4834,0,1.4502,0,21,519.9599,8.798611e-01
1200,1250,0.3868,19405,23.5194,2.0838,0.8316,1.9107,1.1482,0.4834,0,1.4502,0,21,710.0407,8.562066e-01
1300,1350,0.1862,21103,14.5108,2.2219,0.5567,2.1510,1.1467,0.4834,0,1.4502,0,21,963.6741,8.687302e-01
1400,1450,0.4392,12329,3.9085,2.4785,0.1689,2.4727,0.9134,0.4834,0,1.4502,0,21,609.0293,9.508838e-01
1500,1550,0.1803,10970,349.5949,2.7993,-0.5056,2.7532,0.8752,0.4834,0,1.4502,0,21,459.0886,9.697222e-01
1600,1650,0.2268,11860,340.2943,3.2069,-1.0813,3.0191,0.9817,0.4834,0,1.4502,0,21,499.8676,9.275000e-01
1700,1750,0.1018,12816,333.1046,3.6135,-1.6346,3.2226,0.9601,0.4834,0,1.4502,0,21,594.4279,8.857639e-01
1800,1850,0.0731,13249,327.5939,3.9454,-2.1144,3.3310,0.9118,0.4834,0,1.4502,0,21,709.1607,8.929861e-01
1900,1950,0.1078,13086,321.7735,3.9154,-2.4227,3.0758,0.9318,0.4834,0,1.4502,0,21,920.8160,8.890972e-01
2000,2050,0.1537,13607,314.1363,3.8013,-2.7282,2.6471,1.0111,0.4834,0,1.4502,0,21,1103.7487,9.136243e-01
2100,2150,0.2128,12162,303.1120,3.5173,-2.9461,1.9214,1.0913,0.4834,0,1.4502,0,21,1761.7742,8.994883e-01
2200,2250,0.3069,10324,293.7687,3.4129,-3.1234,1.3756,1.0908,0.4834,0,1.4502,0,21,2147.5590,9.059896e-01
2300,2350,0.3221,8063,285.7426,3.3995,-3.2720,0.9223,1.0997,0.4834,0,1.4502,0,21,1902.2724,9.431713e-01
2400,2450,0.2576,7323,278.6401,3.3475,-3.3095,0.5029,1.0481,0.4834,0,1.4502,0,21,2597.0068,9.256313e-01
2500,2550,0.1481,7202,272.6801,3.3084,-3.3048,0.1547,1.0464,0.4834,0,1.4502,0,21,2897.6318,9.164141e-01
2600,2650,0.1354,6977,264.2275,3.2427,-3.2262,-0.3261,0.9999,0.4834,0,1.4502,0,21,2719.0337,9.199495e-01
2700,2750,0.1767,7271,253.9516,3.1078,-2.9867,-0.8592,1.0133,0.4834,0,1.4502,0,21,2220.7350,9.307870e-01
2800,2850,0.1515,6529,241.0295,3.0373,-2.6572,-1.4711,0.9415,0.4834,0,1.4502,0,21,1645.2223,9.339646e-01
2900,2950,0.1128,6624,228.0084,2.9921,-2.2239,-2.0018,1.0105,0.4834,0,1.4502,0,21,1113.3230,9.412879e-01
