bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,208.8843,26804,25.4827,1.9276,0.8293,1.7400,7.8558,0.4834,0,1.4941,0,32,208.8843,0
100,150,100.2897,46637,59.4121,3.0689,2.6419,1.5617,7.9896,0.4834,0,1.4941,0,32,111.3693,1.168056e-01
200,250,21.7736,46897,63.9654,5.3459,4.8034,2.3464,6.9789,0.4834,0,1.4941,0,32,26.4467,1.619841e-01
300,350,11.2617,44070,55.6352,5.0604,4.1772,2.8564,6.0958,0.4834,0,1.4941,0,32,19.3604,1.934287e-01
400,450,7.5353,44290,59.5952,4.9211,4.2443,2.4906,5.3261,0.4834,0,1.4941,0,32,19.9575,1.510043e-01
500,550,3.3412,38371,68.1920,5.4520,5.0619,2.0254,4.7162,0.4834,0,1.4941,0,32,6.4471,1.358383e-01
600,650,1.3551,23907,88.0536,3.9371,3.9348,0.1337,4.4503,0.4834,0,1.4941,0,32,1.9964,1.171569e-01
700,750,0.4869,23750,89.5562,3.9944,3.9942,0.0309,4.3590,0.4834,0,1.4941,0,32,0.8929,9.501634e-02
800,850,0.4175,23112,80.6450,3.6341,3.5857,0.5907,4.0637,0.4834,0,1.4941,0,32,1.1578,7.335859e-02
900,950,0.2009,23060,80.3040,3.7863,3.7322,0.6377,4.3723,0.4834,0,1.4941,0,32,2.5449,8.181818e-02
1000,1050,0.5653,22685,81.9153,2.8252,2.7971,0.3973,4.2442,0.4834,0,1.4941,0,32,2.4861,7.979798e-02
1100,1150,0.1621,22822,61.5224,2.7089,2.3811,1.2916,5.1930,0.4834,0,1.4941,0,32,3.7754,6.477273e-02
1200,1250,0.2629,22771,52.5702,0.9129,0.7250,0.5549,5.5071,0.4834,0,1.4941,0,32,4.6592,6.531987e-02
1300,1350,0.2003,22425,0.5810,0.6892,0.0070,0.6892,4.4217,0.4834,0,1.4941,0,32,4.3915,6.215278e-02
1400,1450,0.1663,18114,299.3810,1.3008,-1.1334,0.6382,4.8874,0.4834,0,1.4941,0,32,1.6391,6.805556e-02
1500,1550,0.1065,13674,236.3526,1.0535,-0.8770,-0.5837,3.9088,0.4834,0,1.4941,0,32,2.5863,8.736111e-02
1600,1650,0.1408,13081,246.7075,1.4564,-1.3377,-0.5759,3.7011,0.4834,0,1.4941,0,32,5.2097,8.084795e-02
1700,1750,0.1063,13810,241.2693,2.0076,-1.7604,-0.9650,3.0514,0.4834,0,1.4941,0,32,6.3708,7.868056e-02
1800,1850,0.1334,13219,221.2907,1.5952,-1.0526,-1.1986,2.1242,0.4834,0,1.4941,0,32,7.4199,8.728070e-02
1900,1950,0.1867,13162,149.0353,1.8403,0.9469,-1.5781,2.6141,0.4834,0,1.4941,0,32,8.3703,1.056287e-01
2000,2050,0.1802,13262,156.9862,2.0376,0.7966,-1.8754,1.1647,0.4834,0,1.4941,0,32,10.0811,1.027778e-01
2100,2150,0.1305,13404,160.5837,2.0274,0.6740,-1.9121,1.9082,0.4834,0,1.4941,0,32,12.5206,9.269006e-02
2200,2250,0.1298,13428,152.5872,2.5357,1.1674,-2.2509,1.9363,0.4834,0,1.4941,0,32,30.9818,9.371345e-02
2300,2350,0.1697,9925,145.3660,2.9718,1.6890,-2.4452,1.9425,0.4834,0,1.4941,0,32,24.3306,9.751984e-02
2400,2450,0.1532,7772,165.8783,2.3331,0.5692,-2.2626,2.8858,0.4834,0,1.4941,0,32,32.0208,1.082071e-01
2500,2550,0.1803,7797,162.2540,2.2478,0.6851,-2.1408,2.1784,0.4834,0,1.4941,0,32,29.1752,1.047980e-01
2600,2650,0.0984,7884,153.5018,2.6005,1.1603,-2.3273,0.7108,0.4834,0,1.4941,0,32,13.7816,8.876263e-02
2700,2750,0.1077,7820,156.8731,2.3984,0.9420,-2.2056,1.4423,0.4834,0,1.4941,0,32,6.7892,8.964646e-02
2800,2850,0.1228,7735,152.4846,2.0113,0.9292,-1.7838,2.0346,0.4834,0,1.4941,0,32,4.9528,8.017677e-02
2900,2950,0.0898,7031,159.9945,1.7560,0.6007,-1.6500,0.5308,0.4834,0,1.4941,0,32,2.9639,7.277778e-02
