bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,184.0403,25420,2.6962,3.6961,0.1739,3.6920,4.3927,0.4834,0,1.4941,0,32,184.0403,0
100,150,84.7189,43805,351.9970,3.9588,-0.5512,3.9203,3.9112,0.4834,0,1.4941,0,32,84.7189,0
200,250,34.1325,43978,357.9636,4.3178,-0.1534,4.3150,3.1845,0.4834,0,1.4941,0,32,34.1325,0
300,350,24.1999,41488,358.0915,4.4245,-0.1473,4.4220,2.5627,0.4834,0,1.4941,0,32,24.1999,0
400,450,16.4008,41652,3.1668,4.3929,0.2427,4.3862,2.3170,0.4834,0,1.4941,0,32,16.4008,0
500,550,11.8928,35701,7.7572,4.2362,0.5718,4.1974,2.0097,0.4834,0,1.4941,0,32,11.8928,0
600,650,9.8784,21758,12.2355,3.8906,0.8245,3.8022,1.3715,0.4834,0,1.4941,0,32,9.9176,8.782680e-03
700,750,7.4445,21110,21.2865,3.2559,1.1820,3.0338,1.1549,0.4834,0,1.4941,0,32,7.5536,2.467320e-02
800,850,5.5801,20340,33.4034,2.9218,1.6085,2.4391,1.3090,0.4834,0,1.4941,0,32,5.6915,3.152357e-02
900,950,3.2621,20029,49.8938,2.5961,1.9857,1.6725,1.3879,0.4834,0,1.4941,0,32,3.5046,2.558923e-02
1000,1050,1.6184,21398,69.6516,2.3921,2.2428,0.8318,1.7989,0.4834,0,1.4941,0,32,1.8332,1.435185e-02
1100,1150,0.7887,22528,89.9140,2.7039,2.7039,0.0041,1.8984,0.4834,0,1.4941,0,32,0.8680,7.196970e-03
1200,1250,0.3968,23071,111.9264,2.7038,2.5082,-1.0096,1.5582,0.4834,0,1.4941,0,32,0.3968,4.208754e-05
1300,1350,0.2441,22671,119.9967,3.0434,2.6357,-1.5215,3.5564,0.4834,0,1.4941,0,32,0.2446,8.680556e-05
1400,1450,1.7486,18367,130.1290,3.4834,2.6634,-2.2451,5.9126,0.4834,0,1.4941,0,32,1.7486,0
1500,1550,0.1220,14178,140.8760,2.9113,1.8370,-2.2585,8.0180,0.4834,0,1.4941,0,32,0.1220,0
1600,1650,0.1693,13440,143.3562,3.2956,1.9669,-2.6442,6.3118,0.4834,0,1.4941,0,32,0.1693,0
1700,1750,0.1230,14184,152.0293,3.6548,1.7142,-3.2279,6.6927,0.4834,0,1.4941,0,32,0.1230,0
1800,1850,0.1228,13482,154.9404,4.0178,1.7018,-3.6396,8.0998,0.4834,0,1.4941,0,32,0.1228,0
1900,1950,0.1207,13435,161.9670,4.5335,1.4034,-4.3108,10.3011,0.4834,0,1.4941,0,32,0.1207,0
2000,2050,0.1502,13363,166.8657,4.4179,1.0039,-4.3023,12.0445,0.4834,0,1.4941,0,32,0.1502,0
2100,2150,0.0667,13546,170.0519,3.7776,0.6526,-3.7208,7.0108,0.4834,0,1.4941,0,32,0.0667,0
2200,2250,0.1110,13551,169.5194,2.8313,0.5150,-2.7840,6.0353,0.4834,0,1.4941,0,32,0.1110,0
2300,2350,0.0978,9987,168.6877,2.8877,0.5664,-2.8316,6.6460,0.4834,0,1.4941,0,32,0.0978,0
2400,2450,0.1773,7838,166.1730,3.3183,0.7930,-3.2221,11.1407,0.4834,0,1.4941,0,32,0.1773,0
2500,2550,0.1027,7878,160.8522,3.5695,1.1708,-3.3720,11.8318,0.4834,0,1.4941,0,32,0.1027,0
2600,2650,0.0256,7908,160.8429,3.5687,1.1711,-3.3711,1.0136,0.4834,0,1.4941,0,32,0.0256,0
2700,2750,0.0609,7911,160.8429,3.5660,1.1702,-3.3685,1.3445,0.4834,0,1.4941,0,32,0.0609,0
2800,2850,0.1081,7826,160.8429,3.5641,1.1696,-3.3668,4.1375,0.4834,0,1.4941,0,32,0.1081,0
2900,2950,0.1250,7134,160.8429,3.5632,1.1693,-3.3659,2.3054,0.4834,0,1.4941,0,32,0.1274,5.555556e-04
