bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,46.0951,27030,40.6646,3.8567,2.5132,2.9255,1.3520,0.4834,0,1.4502,0,21,1906.9778,8.763580e-01
100,150,24.0004,45776,34.3469,4.3642,2.4623,3.6033,1.0244,0.4834,0,1.4502,0,21,2839.6240,9.663623e-01
200,250,2.2438,42832,28.8032,4.5454,2.1900,3.9830,1.0995,0.4834,0,1.4502,0,21,3380.9479,9.894841e-01
300,350,4.0503,40331,28.0812,4.3538,2.0495,3.8413,1.3375,0.4834,0,1.4502,0,21,3916.1964,9.942810e-01
400,450,0.7707,40362,28.5634,3.6355,1.7382,3.1930,1.2823,0.4834,0,1.4502,0,21,3901.0615,9.949627e-01
500,550,1.2939,30797,29.8552,2.9702,1.4786,2.5760,1.0337,0.4834,0,1.4502,0,21,3923.7535,9.975000e-01
600,650,1.2981,20179,37.7438,2.2782,1.3946,1.8015,1.1540,0.4834,0,1.4502,0,21,3512.7139,9.974206e-01
700,750,1.2882,21305,47.5078,2.4127,1.7791,1.6298,1.4389,0.4834,0,1.4502,0,21,3530.1182,9.985714e-01
800,850,0.0021,21446,45.7058,2.5255,1.8076,1.7636,1.3787,0.4834,0,1.4502,0,21,3490.4317,9.988492e-01
900,950,0.1872,21612,41.8528,2.5009,1.6687,1.8628,1.2708,0.4834,0,1.4502,0,21,3501.7922,9.979365e-01
1000,1050,0.4606,20196,34.4538,2.3845,1.3490,1.9662,1.1863,0.4834,0,1.4502,0,21,3425.4467,9.988215e-01
1100,1150,0.0003,20290,25.1122,2.2847,0.9696,2.0687,1.1459,0.4834,0,1.4502,0,21,3424.8711,9.993056e-01
1200,1250,0.0000,17878,12.8110,2.1895,0.4855,2.1350,1.1941,0.4834,0,1.4502,0,21,3705.7234,1
1300,1350,0.0000,18610,353.1922,2.2196,-0.2631,2.2039,1.2229,0.4834,0,1.4502,0,21,3872.3631,1
1400,1450,0.0000,12410,336.7173,2.5711,-1.0163,2.3617,1.0285,0.4834,0,1.4502,0,21,3599.6675,1
1500,1550,0.0000,11553,323.9713,2.9339,-1.7257,2.3727,1.0127,0.4834,0,1.4502,0,21,3649.8472,1
1600,1650,0.0000,11741,317.5976,3.0742,-2.0731,2.2701,1.3121,0.4834,0,1.4502,0,21,3654.9626,1
1700,1750,0.0000,11921,313.7647,3.2134,-2.3207,2.2227,1.6448,0.4834,0,1.4502,0,21,3832.9604,1
1800,1850,0.0000,11511,310.9494,3.6087,-2.7256,2.3651,1.9921,0.4834,0,1.4502,0,21,4378.5137,1
1900,1950,0.0000,11002,308.5889,4.0566,-3.1708,2.5302,2.3258,0.4834,0,1.4502,0,21,5992.3032,1
2000,2050,0.0128,11376,306.0723,4.5245,-3.6570,2.6640,2.5374,0.4834,0,1.4502,0,21,8605.0212,9.997354e-01
2100,2150,0.0000,10471,306.8127,4.4044,-3.5261,2.6391,2.6799,0.4834,0,1.4502,0,21,11961.7960,1
2200,2250,0.0000,9039,306.9503,4.4331,-3.5427,2.6648,2.7534,0.4834,0,1.4502,0,21,13577.6178,1
2300,2350,0.0000,6671,304.7323,4.7599,-3.9118,2.7119,2.8491,0.4834,0,1.4502,0,21,15082.5607,1
2400,2450,0.0000,6146,304.6384,4.8725,-4.0089,2.7695,2.8813,0.4834,0,1.4502,0,21,12591.0447,1
2500,2550,0.0000,6176,303.1140,5.0034,-4.1908,2.7334,2.8840,0.4834,0,1.4502,0,21,9564.8526,1
2600,2650,0.0000,6369,299.5646,4.9101,-4.2708,2.4227,2.9014,0.4834,0,1.4502,0,21,6275.9722,1
2700,2750,0.6692,7252,301.6194,4.5803,-3.9004,2.4013,2.8008,0.4834,0,1.4502,0,21,3937.0248,9.996528e-01
2800,2850,0.0000,6969,300.4331,4.5275,-3.9037,2.2933,2.6533,0.4834,0,1.4502,0,21,2304.3673,1
2900,2950,0.0000,7184,300.9675,4.4794,-3.8409,2.3049,2.5030,0.4834,0,1.4502,0,21,1583.7112,1
