bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,41.9094,26599,73.0619,3.2146,3.0751,0.9365,2.3128,0.4834,0,1.4502,0,21,1220.8325,8.529321e-01
100,150,14.9640,45568,53.8342,3.3411,2.6973,1.9716,1.3620,0.4834,0,1.4502,0,21,1567.1866,9.340373e-01
200,250,5.2006,40946,43.4936,3.1364,2.1587,2.2753,1.2561,0.4834,0,1.4502,0,21,1944.4816,9.612302e-01
300,350,7.5730,37052,42.1759,2.9275,1.9656,2.1695,1.6523,0.4834,0,1.4502,0,21,2426.7468,9.766748e-01
400,450,6.1957,33563,42.6583,2.7600,1.8702,2.0297,1.4439,0.4834,0,1.4502,0,21,2490.9228,9.774046e-01
500,550,2.3838,26673,48.7767,2.5191,1.8947,1.6601,1.2929,0.4834,0,1.4502,0,21,2439.4953,9.822980e-01
600,650,3.1634,18111,72.6550,2.1012,2.0057,0.6264,1.0955,0.4834,0,1.4502,0,21,2041.1220,9.726190e-01
700,750,0.9301,17718,67.2885,2.1735,2.0050,0.8392,1.1853,0.4834,0,1.4502,0,21,1732.4666,9.784921e-01
800,850,0.9147,17642,56.3678,2.1372,1.7794,1.1837,1.1210,0.4834,0,1.4502,0,21,1635.2429,9.660714e-01
900,950,0.5523,16543,41.9233,2.1027,1.4049,1.5645,1.0754,0.4834,0,1.4502,0,21,1685.9597,9.800000e-01
1000,1050,0.9008,14803,31.6817,2.1885,1.1494,1.8623,1.1094,0.4834,0,1.4502,0,21,1675.0743,9.813552e-01
1100,1150,0.1276,15029,20.1527,2.1737,0.7489,2.0406,1.1517,0.4834,0,1.4502,0,21,1742.8328,9.966503e-01
1200,1250,0.4663,14808,7.9643,2.1837,0.3026,2.1626,1.2491,0.4834,0,1.4502,0,21,1865.0011,9.939236e-01
1300,1350,0.0513,17236,352.5991,2.3076,-0.2972,2.2884,1.3228,0.4834,0,1.4502,0,21,1785.4205,9.907143e-01
1400,1450,0.1239,11981,350.3693,2.6009,-0.4351,2.5643,1.2604,0.4834,0,1.4502,0,21,1497.6618,9.895833e-01
1500,1550,0.0318,11478,342.7152,2.6222,-0.7791,2.5038,1.2123,0.4834,0,1.4502,0,21,1380.6493,9.949306e-01
1600,1650,0.0354,11709,333.6642,2.5369,-1.1255,2.2736,1.4086,0.4834,0,1.4502,0,21,1284.9133,9.963889e-01
1700,1750,0.0029,11287,324.9414,2.7554,-1.5827,2.2554,1.6171,0.4834,0,1.4502,0,21,1408.5954,9.978472e-01
1800,1850,0.0502,11333,317.5005,2.9069,-1.9639,2.1432,1.8874,0.4834,0,1.4502,0,21,1746.4344,9.990278e-01
1900,1950,0.0231,11250,313.5703,3.0197,-2.1878,2.0813,2.2311,0.4834,0,1.4502,0,21,2423.9906,9.972917e-01
2000,2050,0.0045,11965,313.2325,3.2625,-2.3770,2.2347,2.5054,0.4834,0,1.4502,0,21,3724.4747,9.973545e-01
2100,2150,0.0101,10861,311.9074,3.3813,-2.5164,2.2584,2.6337,0.4834,0,1.4502,0,21,5554.3376,9.972222e-01
2200,2250,0.0061,8948,311.7790,3.5844,-2.6729,2.3881,2.6714,0.4834,0,1.4502,0,21,6277.7454,9.980035e-01
2300,2350,0.0056,6401,313.2101,4.0225,-2.9318,2.7541,2.7206,0.4834,0,1.4502,0,21,6043.7131,9.981481e-01
2400,2450,0.0207,5927,312.6945,4.0597,-2.9838,2.7528,2.7577,0.4834,0,1.4502,0,21,6199.8926,9.974747e-01
2500,2550,0.0098,5945,311.8178,4.1262,-3.0751,2.7512,2.6720,0.4834,0,1.4502,0,21,5416.6341,9.984848e-01
2600,2650,0.0071,6044,310.1534,4.2139,-3.2207,2.7173,2.5254,0.4834,0,1.4502,0,21,3593.3450,9.981061e-01
2700,2750,0.0169,6938,309.5345,3.9641,-3.0573,2.5233,2.3965,0.4834,0,1.4502,0,21,2184.8851,9.912037e-01
2800,2850,0.1006,6583,310.1567,3.9411,-3.0121,2.5415,2.3129,0.4834,0,1.4502,0,21,1414.3955,9.853535e-01
2900,2950,0.0729,6403,312.3738,4.0974,-3.0270,2.7615,2.3029,0.4834,0,1.4502,0,21,1039.3561,9.816919e-01
