bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,216.8405,25231,24.1577,3.5447,1.4506,3.2342,4.6861,0.4834,0,1.4941,0,32,216.8405,0
100,150,120.3142,43476,358.6808,3.5943,-0.0827,3.5934,4.2820,0.4834,0,1.4941,0,32,120.3142,0
200,250,33.3149,44089,0.6200,4.7443,0.0513,4.7440,3.5397,0.4834,0,1.4941,0,32,33.3149,0
300,350,24.3634,41334,359.9253,4.8025,-0.0063,4.8024,2.9221,0.4834,0,1.4941,0,32,24.3634,0
400,450,18.8350,41794,4.3313,4.6948,0.3546,4.6813,2.6030,0.4834,0,1.4941,0,32,18.8350,0
500,550,9.9895,36017,8.9907,4.4055,0.6885,4.3513,2.2063,0.4834,0,1.4941,0,32,9.9895,0
600,650,7.5755,21789,16.8801,4.0128,1.1652,3.8399,1.3020,0.4834,0,1.4941,0,32,7.6026,7.434641e-03
700,750,9.3593,20938,25.4955,3.4521,1.4859,3.1160,1.2789,0.4834,0,1.4941,0,32,9.4950,1.968954e-02
800,850,5.0268,20108,38.1196,2.9998,1.8518,2.3600,1.1914,0.4834,0,1.4941,0,32,5.1593,2.382155e-02
900,950,3.2777,20658,52.5982,2.7208,2.1614,1.6526,1.6420,0.4834,0,1.4941,0,32,3.4178,1.708754e-02
1000,1050,1.8033,21974,73.5050,2.6618,2.5522,0.7558,1.7209,0.4834,0,1.4941,0,32,1.8784,1.329966e-02
1100,1150,0.8078,22935,90.9854,2.8157,2.8153,-0.0484,2.0071,0.4834,0,1.4941,0,32,0.8209,5.639731e-03
1200,1250,0.3978,23221,105.6319,2.9762,2.8661,-0.8020,1.5681,0.4834,0,1.4941,0,32,0.3993,5.892256e-04
1300,1350,0.2889,22671,113.7744,3.2155,2.9426,-1.2963,2.8448,0.4834,0,1.4941,0,32,0.2890,1.302083e-04
1400,1450,0.1990,18446,131.8426,3.1695,2.3612,-2.1143,4.4616,0.4834,0,1.4941,0,32,0.1990,0
1500,1550,9.0399,14167,150.2052,3.7537,1.8652,-3.2575,10.3412,0.4834,0,1.4941,0,32,9.0399,0
1600,1650,0.1449,13410,150.6151,3.5240,1.7292,-3.0706,4.4325,0.4834,0,1.4941,0,32,0.1449,0
1700,1750,0.1012,14159,151.0412,2.9138,1.4108,-2.5495,4.4880,0.4834,0,1.4941,0,32,0.1012,0
1800,1850,0.0858,13497,154.0276,2.7157,1.1893,-2.4414,4.7179,0.4834,0,1.4941,0,32,0.0858,0
1900,1950,0.1243,13417,157.8368,2.8173,1.0628,-2.6091,8.0567,0.4834,0,1.4941,0,32,0.1243,0
2000,2050,0.1375,13379,158.8247,3.0746,1.1106,-2.8670,6.9564,0.4834,0,1.4941,0,32,0.1375,0
2100,2150,0.1184,13545,162.7509,3.1561,0.9359,-3.0142,12.9529,0.4834,0,1.4941,0,32,0.1184,0
2200,2250,0.1964,13525,161.8253,3.0669,0.9566,-2.9139,7.0937,0.4834,0,1.4941,0,32,0.1964,0
2300,2350,0.1280,9962,164.8574,3.2001,0.8359,-3.0890,7.2918,0.4834,0,1.4941,0,32,0.1280,0
2400,2450,0.1390,7810,163.3586,2.9560,0.8465,-2.8322,4.8948,0.4834,0,1.4941,0,32,0.1390,0
2500,2550,0.1167,7848,166.3643,2.5196,0.5940,-2.4486,5.1225,0.4834,0,1.4941,0,32,0.1167,0
2600,2650,0.0344,7903,164.9008,1.9868,0.5175,-1.9182,0.1382,0.4834,0,1.4941,0,32,0.0344,0
2700,2750,0.0478,7876,162.6075,1.4555,0.4351,-1.3889,2.6959,0.4834,0,1.4941,0,32,0.0478,0
2800,2850,0.0960,7839,157.7171,0.9287,0.3522,-0.8594,4.8821,0.4834,0,1.4941,0,32,0.0960,0
2900,2950,0.1040,7128,157.7010,0.9293,0.3526,-0.8598,0.5858,0.4834,0,1.4941,0,32,0.1040,0
