bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,10.7762,28015,339.5887,5.7725,-2.0132,5.4100,1.9226,0.4834,0,1.4502,0,21,314.5973,8.761728e-01
100,150,4.0407,48277,336.6018,5.8832,-2.3363,5.3994,1.5474,0.4834,0,1.4502,0,21,465.5920,9.276256e-01
200,250,2.6953,45571,336.6621,5.7134,-2.2634,5.2459,1.5166,0.4834,0,1.4502,0,21,640.0893,9.425198e-01
300,350,1.4729,43292,335.4250,5.7093,-2.3744,5.1921,1.7046,0.4834,0,1.4502,0,21,895.0627,9.552288e-01
400,450,1.7784,43533,333.3464,5.6019,-2.5130,5.0066,1.6940,0.4834,0,1.4502,0,21,1427.6364,9.664801e-01
500,550,0.7128,35334,331.3462,5.3812,-2.5804,4.7222,1.6853,0.4834,0,1.4502,0,21,1702.0928,9.616667e-01
600,650,0.2052,22949,327.2322,5.1558,-2.7905,4.3354,1.0911,0.4834,0,1.4502,0,21,746.2940,9.728571e-01
700,750,0.4761,21924,325.5626,4.3894,-2.4823,3.6202,1.1581,0.4834,0,1.4502,0,21,958.6315,9.860714e-01
800,850,0.0102,20210,325.0027,3.3093,-1.8980,2.7109,1.2096,0.4834,0,1.4502,0,21,1070.7338,9.963095e-01
900,950,0.0183,19183,342.4264,2.2975,-0.6937,2.1903,1.3265,0.4834,0,1.4502,0,21,1320.4544,9.924206e-01
1000,1050,0.0351,19071,9.7516,1.9582,0.3317,1.9299,1.3582,0.4834,0,1.4502,0,21,1717.8962,9.879209e-01
1100,1150,0.1539,20468,19.3385,2.0950,0.6937,1.9768,1.2841,0.4834,0,1.4502,0,21,1899.2254,9.758170e-01
1200,1250,0.4523,19133,16.8812,2.3035,0.6689,2.2042,1.2239,0.4834,0,1.4502,0,21,2247.0662,9.711806e-01
1300,1350,0.1366,21092,9.2439,2.5010,0.4018,2.4685,1.0858,0.4834,0,1.4502,0,21,2406.4815,9.658333e-01
1400,1450,0.1070,13357,359.5401,2.7822,-0.0223,2.7821,0.9510,0.4834,0,1.4502,0,21,1836.8523,9.824495e-01
1500,1550,0.1166,12000,346.2106,3.1511,-0.7511,3.0603,0.7808,0.4834,0,1.4502,0,21,1749.9149,9.910417e-01
1600,1650,0.0744,12294,339.5521,3.5775,-1.2498,3.3521,0.7822,0.4834,0,1.4502,0,21,2037.6542,9.965972e-01
1700,1750,0.0100,12861,334.6576,3.9621,-1.6959,3.5808,0.8059,0.4834,0,1.4502,0,21,2075.1045,9.885417e-01
1800,1850,0.0154,13246,330.2651,4.2782,-2.1219,3.7149,0.7867,0.4834,0,1.4502,0,21,2254.1006,9.822917e-01
1900,1950,0.0148,13126,326.5239,4.2258,-2.3309,3.5248,0.9052,0.4834,0,1.4502,0,21,2928.7633,9.804167e-01
2000,2050,0.0482,13771,320.0630,4.0834,-2.6213,3.1309,1.0544,0.4834,0,1.4502,0,21,3792.0274,9.812831e-01
2100,2150,0.0444,12412,309.5618,3.7292,-2.8750,2.3752,1.1687,0.4834,0,1.4502,0,21,5741.8476,9.749269e-01
2200,2250,0.0499,10496,300.8598,3.6554,-3.1379,1.8750,1.0906,0.4834,0,1.4502,0,21,7413.8075,9.806424e-01
2300,2350,0.0000,7810,293.4969,3.7067,-3.3993,1.4779,0.9404,0.4834,0,1.4502,0,21,8562.2253,1
2400,2450,0.0000,7222,287.2520,3.6252,-3.4621,1.0752,0.9255,0.4834,0,1.4502,0,21,8477.7435,1
2500,2550,0.0066,7237,281.6363,3.5829,-3.5093,0.7227,0.9456,0.4834,0,1.4502,0,21,7553.8271,9.972222e-01
2600,2650,0.0055,7252,274.1197,3.6464,-3.6370,0.2620,0.9742,0.4834,0,1.4502,0,21,6207.9321,9.988636e-01
2700,2750,0.0250,7785,266.6761,3.6715,-3.6654,-0.2129,1.0406,0.4834,0,1.4502,0,21,4737.9080,9.984954e-01
2800,2850,0.0101,6673,257.9473,3.7895,-3.7060,-0.7913,0.9960,0.4834,0,1.4502,0,21,3607.5114,9.989899e-01
2900,2950,0.0000,6368,249.3434,3.8944,-3.6440,-1.3738,1.0270,0.4834,0,1.4502,0,21,2668.8713,1
