bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,35.1068,27923,328.1439,4.5807,-2.4176,3.8908,5.1169,0.4834,0,1.4502,0,21,107.0246,5.407407e-01
100,150,44.7587,48911,324.1361,5.6680,-3.3207,4.5934,4.4718,0.4834,0,1.4502,0,21,89.9966,6.668760e-01
200,250,18.2059,47050,327.7111,6.2587,-3.3433,5.2909,3.3931,0.4834,0,1.4502,0,21,65.3066,7.064683e-01
300,350,3.3266,44799,326.9637,6.4951,-3.5410,5.4450,2.4053,0.4834,0,1.4502,0,21,81.1275,7.154412e-01
400,450,5.5646,45774,326.7068,6.4156,-3.5217,5.3626,2.1457,0.4834,0,1.4502,0,21,232.2197,6.995647e-01
500,550,3.0592,37287,324.2369,5.7037,-3.3335,4.6282,2.2431,0.4834,0,1.4502,0,21,717.4439,6.540404e-01
600,650,1.1200,24579,324.5923,4.9749,-2.8824,4.0548,1.6150,0.4834,0,1.4502,0,21,38.8265,5.370238e-01
700,750,0.7806,24022,331.6874,3.7348,-1.7714,3.2880,1.0999,0.4834,0,1.4502,0,21,53.9316,5.038095e-01
800,850,0.2474,23304,347.3262,2.9129,-0.6391,2.8419,1.2222,0.4834,0,1.4502,0,21,61.9811,5.299206e-01
900,950,0.7338,23200,10.2132,2.6005,0.4611,2.5593,1.2518,0.4834,0,1.4502,0,21,132.9053,5.540476e-01
1000,1050,0.4054,21195,23.0165,2.5234,0.9867,2.3226,1.1140,0.4834,0,1.4502,0,21,122.9242,6.141414e-01
1100,1150,0.2098,21294,26.8224,2.4237,1.0937,2.1630,0.9504,0.4834,0,1.4502,0,21,150.8544,6.081291e-01
1200,1250,0.2131,19422,29.5101,2.5062,1.2345,2.1811,1.0915,0.4834,0,1.4502,0,21,204.6176,6.348958e-01
1300,1350,0.2859,21854,25.6193,2.5445,1.1002,2.2944,0.9996,0.4834,0,1.4502,0,21,385.4390,6.722619e-01
1400,1450,0.1828,14348,26.1715,2.7276,1.2030,2.4480,1.0252,0.4834,0,1.4502,0,21,254.6379,7.107955e-01
1500,1550,0.2655,13065,20.2582,2.8115,0.9735,2.6376,1.0192,0.4834,0,1.4502,0,21,245.6491,7.244444e-01
1600,1650,1.2306,12379,11.3205,2.8423,0.5579,2.7870,0.9486,0.4834,0,1.4502,0,21,279.4300,7.585417e-01
1700,1750,0.4203,11515,358.8285,2.9533,-0.0604,2.9527,0.9981,0.4834,0,1.4502,0,21,299.2765,7.882639e-01
1800,1850,6.5649,11508,344.4380,3.0672,-0.8229,2.9548,1.0253,0.4834,0,1.4502,0,21,389.9309,7.826389e-01
1900,1950,24.5530,11904,332.3951,3.2182,-1.4912,2.8519,1.0371,0.4834,0,1.4502,0,21,750.6259,7.869444e-01
2000,2050,26.2086,13175,328.4102,3.2972,-1.7272,2.8086,1.0718,0.4834,0,1.4502,0,21,1218.4862,7.882275e-01
2100,2150,27.3460,12185,321.5071,3.1890,-1.9849,2.4960,1.1112,0.4834,0,1.4502,0,21,1565.6654,7.916667e-01
2200,2250,45.8192,10233,316.1601,3.0616,-2.1206,2.2082,1.1429,0.4834,0,1.4502,0,21,1586.2204,7.936632e-01
2300,2350,76.1742,7606,313.5412,3.1212,-2.2625,2.1501,1.2044,0.4834,0,1.4502,0,21,1055.4519,8.336806e-01
2400,2450,82.8056,6948,309.5740,2.9985,-2.3113,1.9103,1.2551,0.4834,0,1.4502,0,21,1172.9251,8.560606e-01
2500,2550,111.2517,7013,304.7669,2.8086,-2.3072,1.6015,1.3648,0.4834,0,1.4502,0,21,1609.5747,8.491162e-01
2600,2650,120.6363,6891,296.2509,2.5502,-2.2872,1.1280,1.4158,0.4834,0,1.4502,0,21,1825.0802,8.359848e-01
2700,2750,86.4723,7225,286.6758,2.3081,-2.2111,0.6623,1.4437,0.4834,0,1.4502,0,21,2069.1702,8.306713e-01
2800,2850,24.9246,5986,268.3962,1.9226,-1.9218,-0.0538,1.4096,0.4834,0,1.4502,0,21,1912.9505,8.397727e-01
2900,2950,13.2373,5337,243.3867,1.5382,-1.3752,-0.6891,1.4209,0.4834,0,1.4502,0,21,1531.2954,8.368687e-01
