bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,270.3725,26891,22.9817,2.0585,0.8037,1.8951,8.0617,0.4834,0,1.4941,0,32,273.1588,3.835227e-02
100,150,111.2945,46254,42.7552,2.9249,1.9856,2.1476,8.0338,0.4834,0,1.4941,0,32,121.0473,1.679167e-01
200,250,22.1786,46746,60.0150,4.9470,4.2848,2.4724,7.1106,0.4834,0,1.4941,0,32,30.0661,1.407540e-01
300,350,10.3110,43995,56.9108,4.4912,3.7629,2.4520,6.6256,0.4834,0,1.4941,0,32,15.6910,1.417910e-01
400,450,5.5996,44398,49.0118,4.4674,3.3722,2.9302,5.7568,0.4834,0,1.4941,0,32,11.2715,1.202350e-01
500,550,2.9549,38483,59.4763,5.1213,4.4116,2.6011,5.0962,0.4834,0,1.4941,0,32,4.4803,9.109623e-02
600,650,0.4929,23973,86.1734,4.6722,4.6618,0.3118,4.0291,0.4834,0,1.4941,0,32,1.4708,1.018382e-01
700,750,0.4768,23897,93.5877,4.7597,4.7504,-0.2978,5.2026,0.4834,0,1.4941,0,32,0.6062,6.993464e-02
800,850,0.4945,23076,91.2481,3.6554,3.6545,-0.0796,4.2225,0.4834,0,1.4941,0,32,0.6870,5.942761e-02
900,950,0.1604,23088,74.0657,2.4686,2.3737,0.6777,4.8114,0.4834,0,1.4941,0,32,1.1858,7.356902e-02
1000,1050,0.3782,22767,74.5613,1.6411,1.5819,0.4369,6.2207,0.4834,0,1.4941,0,32,1.2228,6.485690e-02
1100,1150,0.1984,22869,25.3246,1.7450,0.7464,1.5773,6.0429,0.4834,0,1.4941,0,32,1.0166,5.033670e-02
1200,1250,0.2114,23078,335.3213,2.1036,-0.8783,1.9114,5.9887,0.4834,0,1.4941,0,32,1.3925,4.747475e-02
1300,1350,0.2484,22396,291.7763,1.8752,-1.7414,0.6957,4.0640,0.4834,0,1.4941,0,32,2.1038,6.210938e-02
1400,1450,0.1568,18008,270.1443,2.7668,-2.7668,0.0070,4.9046,0.4834,0,1.4941,0,32,1.5132,7.537393e-02
1500,1550,0.1120,13780,255.1942,1.9357,-1.8714,-0.4947,2.8527,0.4834,0,1.4941,0,32,1.5627,8.159722e-02
1600,1650,0.2023,13219,245.7517,1.5958,-1.4550,-0.6554,3.1828,0.4834,0,1.4941,0,32,3.1900,8.874269e-02
1700,1750,0.0922,13995,235.7442,1.4995,-1.2394,-0.8441,2.1519,0.4834,0,1.4941,0,32,3.6438,9.833333e-02
1800,1850,0.0705,13296,236.7183,2.3111,-1.9320,-1.2682,2.9530,0.4834,0,1.4941,0,32,7.2958,1.073830e-01
1900,1950,0.1224,13158,204.9622,1.8506,-0.7810,-1.6777,2.8149,0.4834,0,1.4941,0,32,10.5102,1.184942e-01
2000,2050,0.1750,13007,157.2637,1.7515,0.6770,-1.6154,2.4838,0.4834,0,1.4941,0,32,8.2691,1.247807e-01
2100,2150,0.1647,13320,154.6509,2.1761,0.9317,-1.9666,2.0750,0.4834,0,1.4941,0,32,6.8322,1.179094e-01
2200,2250,0.1436,13361,172.6017,2.0996,0.2704,-2.0822,1.6754,0.4834,0,1.4941,0,32,17.9845,1.041667e-01
2300,2350,0.1833,9915,189.7201,2.2777,-0.3846,-2.2450,1.8955,0.4834,0,1.4941,0,32,27.7420,1.057540e-01
2400,2450,0.1559,7743,177.5050,2.1050,0.0916,-2.1030,0.9563,0.4834,0,1.4941,0,32,13.1689,1.008838e-01
2500,2550,0.0889,7731,201.4309,2.0847,-0.7617,-1.9405,1.1612,0.4834,0,1.4941,0,32,10.3588,1.084596e-01
2600,2650,0.0489,7828,166.6421,2.2692,0.5243,-2.2078,0.6429,0.4834,0,1.4941,0,32,9.6038,8.939394e-02
2700,2750,0.0686,7783,152.8973,2.3320,1.0624,-2.0759,2.1628,0.4834,0,1.4941,0,32,14.9991,9.785354e-02
2800,2850,0.1708,7721,166.5856,1.8322,0.4251,-1.7823,3.8972,0.4834,0,1.4941,0,32,9.2813,9.734848e-02
2900,2950,0.1590,7031,138.2670,2.2324,1.4860,-1.6659,2.1486,0.4834,0,1.4941,0,32,3.9365,6.958333e-02
