bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,270.0578,25807,358.0073,4.1561,-0.1445,4.1536,4.6195,0.4834,0,1.4941,0,32,270.0578,0
100,150,112.3124,44119,353.6293,4.6098,-0.5115,4.5813,4.4261,0.4834,0,1.4941,0,32,112.3124,0
200,250,38.5578,44527,353.9757,5.3996,-0.5667,5.3698,3.9502,0.4834,0,1.4941,0,32,38.5578,0
300,350,25.2425,42184,356.7811,5.5218,-0.3101,5.5131,3.3551,0.4834,0,1.4941,0,32,25.2425,0
400,450,17.0834,42353,0.7786,5.6347,0.0766,5.6342,2.7175,0.4834,0,1.4941,0,32,17.0834,0
500,550,10.3078,36444,4.2102,5.2619,0.3863,5.2477,2.2594,0.4834,0,1.4941,0,32,10.3078,0
600,650,6.8078,21739,11.8532,4.6964,0.9647,4.5963,1.6709,0.4834,0,1.4941,0,32,6.8250,3.962418e-03
700,750,5.3181,20901,21.4326,3.9623,1.4478,3.6883,1.6023,0.4834,0,1.4941,0,32,5.3894,1.290850e-02
800,850,3.7152,21104,37.6564,3.2920,2.0111,2.6062,1.7565,0.4834,0,1.4941,0,32,3.7766,1.502525e-02
900,950,2.7321,21938,55.0988,2.7576,2.2616,1.5778,1.8371,0.4834,0,1.4941,0,32,2.8277,1.094276e-02
1000,1050,1.4241,22678,77.7623,2.4843,2.4278,0.5266,1.9783,0.4834,0,1.4941,0,32,1.5585,6.144781e-03
1100,1150,0.8822,22984,94.8219,2.5886,2.5794,-0.2176,2.8825,0.4834,0,1.4941,0,32,0.8823,4.208754e-05
1200,1250,0.6176,23138,107.6120,2.5266,2.4082,-0.7645,3.2432,0.4834,0,1.4941,0,32,0.6176,0
1300,1350,1.3172,22683,133.1524,2.6556,1.9374,-1.8163,3.5612,0.4834,0,1.4941,0,32,1.3172,0
1400,1450,0.3378,18451,151.9067,2.7010,1.2719,-2.3828,5.2254,0.4834,0,1.4941,0,32,0.3378,0
1500,1550,0.2136,14222,162.6748,2.1777,0.6485,-2.0789,5.3157,0.4834,0,1.4941,0,32,0.2136,0
1600,1650,0.2382,13458,165.4116,1.8230,0.4592,-1.7643,7.2451,0.4834,0,1.4941,0,32,0.2389,2.923977e-04
1700,1750,0.0985,14200,169.9153,1.8236,0.3193,-1.7954,7.9950,0.4834,0,1.4941,0,32,0.1002,4.166667e-04
1800,1850,0.1011,13490,183.4977,2.4477,-0.1493,-2.4431,11.1459,0.4834,0,1.4941,0,32,0.1011,0
1900,1950,0.1318,13480,185.8360,3.0766,-0.3128,-3.0607,8.7220,0.4834,0,1.4941,0,32,0.1318,0
2000,2050,0.0974,13436,184.0364,3.3738,-0.2375,-3.3654,9.2399,0.4834,0,1.4941,0,32,0.0974,0
2100,2150,0.0865,13518,180.1150,3.4095,-0.0068,-3.4095,6.7184,0.4834,0,1.4941,0,32,0.0865,0
2200,2250,0.1287,13560,176.0615,3.1757,0.2181,-3.1682,4.9689,0.4834,0,1.4941,0,32,0.1287,0
2300,2350,0.1095,9969,176.5384,2.8326,0.1710,-2.8274,12.2626,0.4834,0,1.4941,0,32,0.1095,0
2400,2450,0.1314,7852,176.5051,2.6754,0.1631,-2.6705,7.3101,0.4834,0,1.4941,0,32,0.1314,0
2500,2550,0.1003,7821,179.0981,2.8067,0.0442,-2.8064,8.3550,0.4834,0,1.4941,0,32,0.1003,5.050505e-04
2600,2650,0.0288,7886,180.1114,2.9583,-0.0057,-2.9583,1.7041,0.4834,0,1.4941,0,32,0.0288,0
2700,2750,0.0431,7898,181.0573,3.1092,-0.0574,-3.1087,1.1754,0.4834,0,1.4941,0,32,0.0431,0
2800,2850,0.1261,7825,181.9239,3.2572,-0.1093,-3.2554,16.7364,0.4834,0,1.4941,0,32,0.1261,0
2900,2950,0.1061,7147,182.1768,3.2553,-0.1236,-3.2529,20.7378,0.4834,0,1.4941,0,32,0.1061,0
