bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,25.0347,28009,322.0353,5.0587,-3.1120,3.9882,5.4666,0.4834,0,1.4502,0,21,115.7206,6.060494e-01
100,150,30.2755,48927,323.4627,6.1034,-3.6337,4.9039,4.6518,0.4834,0,1.4502,0,21,68.0704,6.151636e-01
200,250,11.4232,46966,322.8591,6.4988,-3.9238,5.1805,2.9463,0.4834,0,1.4502,0,21,62.7020,6.613294e-01
300,350,3.6516,44812,323.6940,6.7883,-4.0193,5.4705,2.5160,0.4834,0,1.4502,0,21,96.4249,6.558415e-01
400,450,1.8308,45713,322.9342,6.5644,-3.9565,5.2380,2.1471,0.4834,0,1.4502,0,21,243.7819,6.932214e-01
500,550,1.5133,37417,320.5822,5.8807,-3.7341,4.5431,2.1281,0.4834,0,1.4502,0,21,605.0847,6.237879e-01
600,650,0.2298,24778,319.9881,5.1910,-3.3375,3.9758,1.7864,0.4834,0,1.4502,0,21,31.0358,4.783333e-01
700,750,0.2379,24565,327.3964,3.8346,-2.0662,3.2303,1.4254,0.4834,0,1.4502,0,21,50.8413,3.697619e-01
800,850,0.1788,24112,344.5644,3.0702,-0.8172,2.9595,1.5389,0.4834,0,1.4502,0,21,64.5128,3.844841e-01
900,950,0.3289,23640,6.8780,2.6193,0.3137,2.6004,1.6178,0.4834,0,1.4502,0,21,82.5720,4.490873e-01
1000,1050,0.3282,21709,22.9002,2.5160,0.9791,2.3177,1.1908,0.4834,0,1.4502,0,21,150.7279,5.040825e-01
1100,1150,0.2061,21871,29.9619,2.4598,1.2285,2.1311,1.0247,0.4834,0,1.4502,0,21,135.2922,5.181781e-01
1200,1250,0.1891,19843,31.8982,2.4183,1.2779,2.0531,1.1418,0.4834,0,1.4502,0,21,161.5986,5.295573e-01
1300,1350,0.2565,21962,30.2463,2.5626,1.2908,2.2137,1.0111,0.4834,0,1.4502,0,21,249.3555,5.732540e-01
1400,1450,0.2632,14955,29.1204,2.8152,1.3700,2.4594,0.8460,0.4834,0,1.4502,0,21,194.3843,5.817551e-01
1500,1550,0.2843,13582,23.3959,2.8491,1.1313,2.6149,1.0771,0.4834,0,1.4502,0,21,171.2253,6.468056e-01
1600,1650,0.2748,13129,14.1041,2.8572,0.6963,2.7711,0.9253,0.4834,0,1.4502,0,21,273.4069,6.990972e-01
1700,1750,0.1957,12470,359.4361,2.9958,-0.0295,2.9957,1.0237,0.4834,0,1.4502,0,21,336.9836,7.342361e-01
1800,1850,0.2686,12293,347.1718,3.1481,-0.6990,3.0695,0.9751,0.4834,0,1.4502,0,21,348.0485,7.432639e-01
1900,1950,0.4353,12250,337.6491,3.2846,-1.2491,3.0378,0.9779,0.4834,0,1.4502,0,21,565.9278,7.581944e-01
2000,2050,0.3400,13377,332.0934,3.3870,-1.5852,2.9931,1.0011,0.4834,0,1.4502,0,21,820.6328,7.560847e-01
2100,2150,0.2848,12110,326.3938,3.2963,-1.8245,2.7454,1.0422,0.4834,0,1.4502,0,21,1450.1810,7.796784e-01
2200,2250,0.3471,10167,324.7126,3.2861,-1.8983,2.6823,1.0539,0.4834,0,1.4502,0,21,1627.3478,8.124132e-01
2300,2350,0.2415,7246,325.1125,3.2797,-1.8759,2.6903,1.0837,0.4834,0,1.4502,0,21,1227.0500,8.517361e-01
2400,2450,0.2664,6646,322.7343,3.1738,-1.9217,2.5258,1.1230,0.4834,0,1.4502,0,21,1364.2761,8.571970e-01
2500,2550,0.2211,6790,317.9715,3.0142,-2.0180,2.2390,1.1681,0.4834,0,1.4502,0,21,1126.6833,8.734848e-01
2600,2650,0.4296,6643,309.7479,2.6320,-2.0237,1.6829,1.2165,0.4834,0,1.4502,0,21,1403.4919,8.849747e-01
2700,2750,0.4091,6770,295.8591,2.1523,-1.9368,0.9388,1.2965,0.4834,0,1.4502,0,21,1793.4191,8.744213e-01
2800,2850,0.2962,5647,271.5103,1.6616,-1.6610,0.0438,1.3789,0.4834,0,1.4502,0,21,1933.9573,8.659091e-01
2900,2950,0.1665,5257,234.0968,1.2515,-1.0137,-0.7339,1.4456,0.4834,0,1.4502,0,21,1978.2893,8.789141e-01
