bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,54.7116,26250,62.1276,3.3163,2.9316,1.5504,2.0085,0.4834,0,1.4502,0,21,1650.1633,8.844136e-01
100,150,14.5811,45304,49.4245,3.4718,2.6370,2.2582,1.2861,0.4834,0,1.4502,0,21,2446.4431,9.498288e-01
200,250,3.5764,40925,42.2271,3.3319,2.2393,2.4672,1.4450,0.4834,0,1.4502,0,21,2646.6069,9.799603e-01
300,350,5.1251,37049,39.9781,3.0584,1.9650,2.3436,1.4542,0.4834,0,1.4502,0,21,3163.2481,9.904003e-01
400,450,3.5759,34875,39.3286,2.8249,1.7903,2.1851,1.3392,0.4834,0,1.4502,0,21,2973.9609,9.930348e-01
500,550,0.5946,26229,44.0323,2.5996,1.8069,1.8690,1.2506,0.4834,0,1.4502,0,21,2830.3214,9.940909e-01
600,650,1.1540,18800,67.7551,2.1313,1.9727,0.8068,1.1477,0.4834,0,1.4502,0,21,2644.8211,9.894048e-01
700,750,0.5929,19197,67.8893,2.2750,2.1077,0.8563,1.2142,0.4834,0,1.4502,0,21,2354.5002,9.916270e-01
800,850,0.4327,19007,59.2663,2.2775,1.9577,1.1639,1.1798,0.4834,0,1.4502,0,21,2242.2553,9.907937e-01
900,950,0.6042,17996,45.4791,2.2290,1.5893,1.5629,1.1283,0.4834,0,1.4502,0,21,2270.9123,9.874206e-01
1000,1050,0.2633,16409,35.4196,2.2505,1.3043,1.8340,1.0322,0.4834,0,1.4502,0,21,2332.2375,9.925505e-01
1100,1150,0.1979,16497,26.0808,2.1831,0.9598,1.9608,1.1421,0.4834,0,1.4502,0,21,2414.5445,9.976307e-01
1200,1250,0.0166,15328,12.5107,2.0669,0.4477,2.0178,1.1999,0.4834,0,1.4502,0,21,2428.5726,9.989583e-01
1300,1350,0.3046,17949,355.4632,2.1535,-0.1703,2.1468,1.3012,0.4834,0,1.4502,0,21,2322.2139,9.964683e-01
1400,1450,0.0169,12420,348.9539,2.5316,-0.4850,2.4847,1.1935,0.4834,0,1.4502,0,21,2034.8682,9.972222e-01
1500,1550,0.1115,11940,340.0576,2.6987,-0.9205,2.5369,1.1479,0.4834,0,1.4502,0,21,1863.5792,9.986806e-01
1600,1650,0.0253,12040,331.4505,2.7434,-1.3111,2.4098,1.3656,0.4834,0,1.4502,0,21,1858.2462,9.976389e-01
1700,1750,0.0007,11806,323.2612,2.8780,-1.7215,2.3063,1.5950,0.4834,0,1.4502,0,21,1938.4170,9.995833e-01
1800,1850,0.0000,11356,315.3214,3.2373,-2.2762,2.3019,1.9088,0.4834,0,1.4502,0,21,2345.0065,9.997917e-01
1900,1950,0.0006,10993,311.9674,3.4354,-2.5543,2.2973,2.2705,0.4834,0,1.4502,0,21,3215.6461,9.997222e-01
2000,2050,0.0041,11814,312.4674,3.6159,-2.6673,2.4413,2.5381,0.4834,0,1.4502,0,21,4464.7583,9.998016e-01
2100,2150,0.0056,10919,312.8852,3.5943,-2.6336,2.4461,2.7038,0.4834,0,1.4502,0,21,6711.4918,9.998538e-01
2200,2250,0.0000,9054,313.1476,3.7512,-2.7369,2.5654,2.7706,0.4834,0,1.4502,0,21,7363.4381,1
2300,2350,0.0000,6623,313.1397,4.0584,-2.9614,2.7751,2.7958,0.4834,0,1.4502,0,21,7476.9702,9.993056e-01
2400,2450,0.0000,6011,311.5828,4.1190,-3.0810,2.7338,2.8032,0.4834,0,1.4502,0,21,6732.1609,9.997475e-01
2500,2550,0.0000,6111,310.5167,4.2230,-3.2104,2.7436,2.7415,0.4834,0,1.4502,0,21,5421.1410,1
2600,2650,0.0143,6200,309.0439,4.3894,-3.4091,2.7649,2.6005,0.4834,0,1.4502,0,21,3564.7973,9.996212e-01
2700,2750,0.0176,7041,308.9232,4.1716,-3.2455,2.6209,2.4827,0.4834,0,1.4502,0,21,2265.3764,9.969907e-01
2800,2850,0.0186,6729,308.7826,4.0774,-3.1785,2.5540,2.4305,0.4834,0,1.4502,0,21,1489.2335,9.958333e-01
2900,2950,0.0568,6717,310.5079,4.1426,-3.1497,2.6909,2.3510,0.4834,0,1.4502,0,21,1118.4694,9.933081e-01
