bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,117.3223,24857,341.6551,3.2945,-1.0369,3.1271,3.6656,0.4834,0,1.4941,0,32,117.3223,0
100,150,88.7945,43160,341.4308,3.6802,-1.1720,3.4886,3.7783,0.4834,0,1.4941,0,32,88.7945,0
200,250,38.3129,43500,349.4782,3.7001,-0.6757,3.6379,3.2967,0.4834,0,1.4941,0,32,38.3129,0
300,350,26.2562,40797,356.2931,3.8040,-0.2459,3.7960,3.1390,0.4834,0,1.4941,0,32,26.2562,0
400,450,19.8067,40933,2.8306,3.5563,0.1756,3.5520,2.8978,0.4834,0,1.4941,0,32,19.8067,0
500,550,14.4418,35274,8.9158,3.2980,0.5111,3.2582,2.0690,0.4834,0,1.4941,0,32,14.4418,0
600,650,8.6986,21544,20.5871,3.2202,1.1323,3.0146,1.6541,0.4834,0,1.4941,0,32,8.6986,0
700,750,6.2724,21110,19.3934,3.1727,1.0535,2.9927,1.1788,0.4834,0,1.4941,0,32,6.2724,0
800,850,3.5765,21382,14.9458,3.2169,0.8296,3.1080,1.4572,0.4834,0,1.4941,0,32,3.5765,0
900,950,1.6423,21619,16.2096,3.0642,0.8554,2.9423,1.8019,0.4834,0,1.4941,0,32,1.6484,6.734007e-04
1000,1050,0.7706,21751,23.5853,1.9720,0.7890,1.8073,3.0111,0.4834,0,1.4941,0,32,0.7771,1.262626e-04
1100,1150,0.3839,22935,128.1724,0.4147,0.3260,-0.2563,6.0042,0.4834,0,1.4941,0,32,0.3839,0
1200,1250,0.2184,23159,177.4647,1.7991,0.0796,-1.7974,3.6971,0.4834,0,1.4941,0,32,0.2184,0
1300,1350,0.1659,22687,172.9478,1.9202,0.2358,-1.9057,6.4733,0.4834,0,1.4941,0,32,0.1659,0
1400,1450,0.1813,18358,148.8178,1.7529,0.9076,-1.4997,7.2722,0.4834,0,1.4941,0,32,0.1859,1.816239e-03
1500,1550,0.1352,14116,130.1056,1.5348,1.1739,-0.9887,11.2388,0.4834,0,1.4941,0,32,0.1363,9.027778e-04
1600,1650,0.1101,13460,110.2091,1.0331,0.9695,-0.3569,16.1348,0.4834,0,1.4941,0,32,0.1137,2.558480e-03
1700,1750,0.0822,14205,77.6562,1.1374,1.1111,0.2432,13.2573,0.4834,0,1.4941,0,32,0.0854,4.236111e-03
1800,1850,0.0805,13470,59.8206,1.3562,1.1723,0.6818,12.5393,0.4834,0,1.4941,0,32,0.0851,5.336257e-03
1900,1950,0.1243,13427,50.4464,1.3289,1.0246,0.8462,14.5918,0.4834,0,1.4941,0,32,0.1298,4.093567e-03
2000,2050,0.1160,13475,49.3743,1.0901,0.8273,0.7098,10.2059,0.4834,0,1.4941,0,32,0.1194,2.631579e-03
2100,2150,0.0628,13513,57.1638,0.7378,0.6199,0.4000,2.7969,0.4834,0,1.4941,0,32,0.0648,1.535088e-03
2200,2250,0.1144,13551,86.3913,0.3517,0.3510,0.0221,3.5514,0.4834,0,1.4941,0,32,0.1151,1.827485e-03
2300,2350,0.0996,9986,148.2293,0.4568,0.2405,-0.3883,15.3578,0.4834,0,1.4941,0,32,0.1037,3.769841e-03
2400,2450,0.0585,7867,172.6941,0.8234,0.1047,-0.8167,13.8864,0.4834,0,1.4941,0,32,0.0634,2.146465e-03
2500,2550,0.0858,7830,181.4461,1.2457,-0.0314,-1.2453,0.5119,0.4834,0,1.4941,0,32,0.0873,1.136364e-03
2600,2650,0.0251,7890,185.3968,1.3162,-0.1238,-1.3104,27.5169,0.4834,0,1.4941,0,32,0.0251,0
2700,2750,0.0471,7898,188.9308,1.3927,-0.2162,-1.3758,5.8813,0.4834,0,1.4941,0,32,0.0471,0
2800,2850,0.0771,7828,192.0848,1.4733,-0.3085,-1.4407,7.7964,0.4834,0,1.4941,0,32,0.0771,0
2900,2950,0.1080,7137,191.7034,1.3959,-0.2831,-1.3668,13.3816,0.4834,0,1.4941,0,32,0.1080,0
