bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,17.7794,27932,132.0771,1.4771,1.0963,-0.9898,5.8163,0.4834,0,1.4502,0,21,37.7017,2.676235e-01
100,150,3.4580,48143,77.3169,2.5302,2.4684,0.5555,2.7351,0.4834,0,1.4502,0,21,22.2441,5.817922e-01
200,250,1.1121,43859,62.7055,3.0976,2.7527,1.4205,2.1690,0.4834,0,1.4502,0,21,91.0176,7.361111e-01
300,350,2.6571,40548,53.5272,2.8418,2.2852,1.6893,2.2029,0.4834,0,1.4502,0,21,176.9824,7.134600e-01
400,450,1.4698,40165,50.6782,2.6661,2.0625,1.6894,2.3510,0.4834,0,1.4502,0,21,240.8942,6.152363e-01
500,550,1.3898,31604,61.9371,2.6979,2.3807,1.2692,2.3714,0.4834,0,1.4502,0,21,202.5993,5.982576e-01
600,650,1.1258,19870,89.8587,1.9058,1.9058,0.0047,2.0024,0.4834,0,1.4502,0,21,62.5696,5.668651e-01
700,750,0.8626,19201,86.5803,1.8814,1.8781,0.1122,1.4923,0.4834,0,1.4502,0,21,144.7012,6.130556e-01
800,850,0.6353,18836,56.0323,1.9401,1.6090,1.0840,1.3850,0.4834,0,1.4502,0,21,194.8703,5.972619e-01
900,950,0.5498,18344,33.3113,2.0672,1.1353,1.7276,1.4070,0.4834,0,1.4502,0,21,353.5918,6.314683e-01
1000,1050,0.5082,16757,20.9122,1.9954,0.7122,1.8639,1.8385,0.4834,0,1.4502,0,21,386.8038,6.748737e-01
1100,1150,0.5184,17494,358.7318,1.7122,-0.0379,1.7118,1.6768,0.4834,0,1.4502,0,21,390.5114,6.837827e-01
1200,1250,0.4441,16929,340.4551,1.6488,-0.5516,1.5538,1.5381,0.4834,0,1.4502,0,21,349.6748,6.985243e-01
1300,1350,0.4141,18326,322.5964,1.6697,-1.0142,1.3264,1.6221,0.4834,0,1.4502,0,21,380.1730,7.280159e-01
1400,1450,0.3299,10989,301.1870,1.8771,-1.6058,0.9720,1.4626,0.4834,0,1.4502,0,21,477.2086,7.640152e-01
1500,1550,0.4089,9866,273.3030,2.2121,-2.2084,0.1275,2.7157,0.4834,0,1.4502,0,21,312.6952,7.993750e-01
1600,1650,0.1936,9948,269.4748,2.0950,-2.0950,-0.0192,2.0273,0.4834,0,1.4502,0,21,315.1402,8.306944e-01
1700,1750,0.1756,10130,265.3193,1.9855,-1.9789,-0.1620,1.7443,0.4834,0,1.4502,0,21,389.6171,8.442361e-01
1800,1850,0.1812,10397,258.0325,2.0151,-1.9714,-0.4179,1.9867,0.4834,0,1.4502,0,21,650.5931,8.295833e-01
1900,1950,0.1201,10765,245.1892,1.9507,-1.7707,-0.8186,2.1654,0.4834,0,1.4502,0,21,1269.0581,8.478472e-01
2000,2050,0.1306,11351,249.2051,1.7373,-1.6241,-0.6168,2.2811,0.4834,0,1.4502,0,21,1835.2237,8.594577e-01
2100,2150,0.1936,10700,246.8424,1.5539,-1.4287,-0.6111,2.4142,0.4834,0,1.4502,0,21,2216.5724,8.470760e-01
2200,2250,0.1548,8906,251.2525,1.2549,-1.1883,-0.4033,2.4023,0.4834,0,1.4502,0,21,2558.0054,8.565972e-01
2300,2350,0.3480,6393,267.3747,1.0567,-1.0556,-0.0484,2.3511,0.4834,0,1.4502,0,21,3044.8228,8.355324e-01
2400,2450,0.1648,5764,273.2987,1.0724,-1.0707,0.0617,2.3459,0.4834,0,1.4502,0,21,3027.5119,8.375000e-01
2500,2550,0.2752,5576,275.4953,1.1500,-1.1447,0.1101,2.3114,0.4834,0,1.4502,0,21,2387.7485,8.314394e-01
2600,2650,0.4175,5591,282.8845,1.1804,-1.1507,0.2632,2.3185,0.4834,0,1.4502,0,21,2030.8546,8.136364e-01
2700,2750,0.3356,6118,278.8753,1.2309,-1.2162,0.1899,2.1883,0.4834,0,1.4502,0,21,1035.6429,7.927083e-01
2800,2850,0.3067,5879,295.4528,1.2618,-1.1394,0.5423,2.0781,0.4834,0,1.4502,0,21,594.2872,7.592172e-01
2900,2950,0.3038,6013,309.1753,1.0708,-0.8301,0.6764,1.9637,0.4834,0,1.4502,0,21,444.0792,7.493687e-01
