bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,24.2134,26524,83.1962,3.1191,3.0972,0.3695,2.3612,0.4834,0,1.4502,0,21,860.3454,8.078086e-01
100,150,19.0857,45100,56.4548,3.1533,2.6281,1.7425,1.3865,0.4834,0,1.4502,0,21,1114.3688,9.119482e-01
200,250,4.7219,40873,45.6681,2.9998,2.1458,2.0963,1.2929,0.4834,0,1.4502,0,21,1390.9902,9.485317e-01
300,350,6.1131,37977,41.6527,2.8304,1.8811,2.1148,1.7884,0.4834,0,1.4502,0,21,1585.4479,9.527982e-01
400,450,1.9692,32854,44.5548,2.6651,1.8698,1.8991,1.6320,0.4834,0,1.4502,0,21,1593.0993,9.575871e-01
500,550,1.5430,25817,51.3626,2.5162,1.9654,1.5711,1.4183,0.4834,0,1.4502,0,21,1581.2413,9.667929e-01
600,650,3.0891,17262,75.7236,2.0533,1.9899,0.5063,1.1169,0.4834,0,1.4502,0,21,1169.6033,9.397619e-01
700,750,1.9871,16624,66.7224,2.0435,1.8771,0.8075,1.1331,0.4834,0,1.4502,0,21,1062.9365,9.478571e-01
800,850,1.3696,16557,53.4952,2.0759,1.6686,1.2349,1.0745,0.4834,0,1.4502,0,21,1084.6461,9.404365e-01
900,950,0.8047,15045,37.0226,2.0889,1.2578,1.6678,1.1836,0.4834,0,1.4502,0,21,1021.7774,9.603571e-01
1000,1050,0.9631,14031,26.7104,2.1947,0.9865,1.9605,1.1185,0.4834,0,1.4502,0,21,1131.9246,9.504209e-01
1100,1150,0.2588,14965,15.3992,2.1881,0.5810,2.1095,1.2295,0.4834,0,1.4502,0,21,1258.8394,9.834967e-01
1200,1250,0.1329,14307,1.8871,2.3450,0.0772,2.3437,1.2992,0.4834,0,1.4502,0,21,1250.9313,9.856337e-01
1300,1350,0.0982,16996,353.3168,2.3152,-0.2694,2.2995,1.4380,0.4834,0,1.4502,0,21,1312.1442,9.719444e-01
1400,1450,0.1550,11594,350.9628,2.6520,-0.4166,2.6191,1.3068,0.4834,0,1.4502,0,21,1103.3413,9.631944e-01
1500,1550,0.1574,11249,341.1175,2.6521,-0.8583,2.5094,1.2124,0.4834,0,1.4502,0,21,985.4884,9.716667e-01
1600,1650,0.0803,11285,330.8855,2.5191,-1.2257,2.2008,1.4134,0.4834,0,1.4502,0,21,991.9269,9.784028e-01
1700,1750,0.0517,11364,321.3305,2.6206,-1.6374,2.0461,1.6401,0.4834,0,1.4502,0,21,1154.1200,9.806944e-01
1800,1850,0.0334,11599,312.7162,2.6779,-1.9675,1.8166,1.9532,0.4834,0,1.4502,0,21,1539.1666,9.890278e-01
1900,1950,0.0386,11352,310.3381,2.7150,-2.0695,1.7574,2.2606,0.4834,0,1.4502,0,21,2280.5745,9.831250e-01
2000,2050,0.0330,11921,311.2313,2.9278,-2.2019,1.9297,2.4875,0.4834,0,1.4502,0,21,3190.3049,9.837963e-01
2100,2150,0.0563,10891,311.2119,2.9622,-2.2284,1.9516,2.6097,0.4834,0,1.4502,0,21,4774.6111,9.851608e-01
2200,2250,0.0385,9003,311.6559,3.1606,-2.3614,2.1007,2.6831,0.4834,0,1.4502,0,21,5383.3257,9.874132e-01
2300,2350,0.0403,6446,314.4533,3.6729,-2.6218,2.5722,2.6693,0.4834,0,1.4502,0,21,5372.4304,9.825231e-01
2400,2450,0.0424,5874,312.9339,3.6999,-2.7088,2.5202,2.7016,0.4834,0,1.4502,0,21,4995.4675,9.827020e-01
2500,2550,0.0444,5730,311.5928,3.7938,-2.8373,2.5185,2.6152,0.4834,0,1.4502,0,21,4529.2286,9.772727e-01
2600,2650,0.0630,5749,311.0986,3.8474,-2.8993,2.5291,2.4625,0.4834,0,1.4502,0,21,2848.4472,9.771465e-01
2700,2750,0.1101,6614,310.9854,3.6795,-2.7776,2.4133,2.3028,0.4834,0,1.4502,0,21,1689.7656,9.752315e-01
2800,2850,0.2137,6358,314.3946,3.4780,-2.4851,2.4332,2.2461,0.4834,0,1.4502,0,21,1223.5257,9.606061e-01
2900,2950,0.1478,6459,316.7302,3.5225,-2.4144,2.5648,2.1923,0.4834,0,1.4502,0,21,936.2230,9.422980e-01
